reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2022-06-14,06:00 am,743.26,,752.00,-8.74,745.00,-1.74,,,,
PH_PAGASA_angat,Angat Dam,2022-06-14,06:00 am,185.52,,210.00,-24.48,182.81,2.71,,,,
PH_PAGASA_binga,Binga Dam,2022-06-14,06:00 am,569.47,,575.00,-5.53,565.00,4.47,,,,
PH_PAGASA_caliraya,Caliraya Dam,2022-06-14,06:00 am,286.90,,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2022-06-14,06:00 am,100.40,,101.00,-0.60,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2022-06-14,06:00 am,78.91,,80.15,-1.24,0.00,0.00,,,,
PH_PAGASA_magat,Magat,2022-06-14,06:00 am,184.69,,190.00,-5.31,174.63,10.06,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2022-06-14,06:00 am,185.89,,216.00,-30.11,203.88,-17.99,,,,
PH_PAGASA_san_roque,San Roque Dam,2022-06-14,06:00 am,232.10,,280.00,-47.90,234.00,-1.90,,,,
