reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2022-11-30,06:00 AM,745.74,-0.72,752.00,-6.26,752.00,-6.26,,,,
PH_PAGASA_angat,Angat Dam,2022-11-30,06:00 AM,207.37,-0.02,210.00,-2.63,205.70,1.67,,,,
PH_PAGASA_binga,Binga Dam,2022-11-30,06:00 AM,574.05,0.27,575.00,-0.95,575.00,-0.95,,,,
PH_PAGASA_caliraya,Caliraya Dam,2022-11-30,06:00 AM,287.13,-0.38,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2022-11-30,06:00 AM,99.91,0.00,101.00,-1.09,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2022-11-30,06:00 AM,78.44,-0.04,80.15,-1.71,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2022-11-30,06:00 AM,187.30,-0.15,193.00,-5.70,191.94,-4.64,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2022-11-30,06:00 AM,203.68,0.08,221.00,-17.32,221.00,-17.32,,,,
PH_PAGASA_san_roque,San Roque Dam,2022-11-30,06:00 AM,277.17,-0.16,280.00,-2.83,277.20,-0.03,,,,
