reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2021-11-02,06:00 AM,751.10,0.10,752.00,-0.90,752.00,-0.90,,,,
PH_PAGASA_angat,Angat Dam,2021-11-02,06:00 AM,199.70,0.09,210.00,-10.30,197.86,1.84,,,,
PH_PAGASA_binga,Binga Dam,2021-11-02,06:00 AM,574.90,0.29,575.00,-0.10,575.00,-0.10,,,,
PH_PAGASA_caliraya,Caliraya Dam,2021-11-02,06:00 AM,287.75,-0.25,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2021-11-02,06:00 AM,99.61,-0.08,101.00,-1.39,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2021-11-02,06:00 AM,79.10,0.01,80.15,-1.05,0.00,0.00,,,,
PH_PAGASA_magat,Magat,2021-11-02,06:00 AM,188.94,-0.04,193.00,-4.06,188.47,0.47,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2021-11-02,06:00 AM,207.93,0.07,221.00,-13.07,218.68,-10.75,,,,
PH_PAGASA_san_roque,San Roque Dam,2021-11-02,06:00 AM,280.30,0.17,280.00,0.30,279.90,0.40,,,,
