reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2022-08-01,06:00 am,743.53,,752.00,-8.47,745.00,-1.47,,,,
PH_PAGASA_angat,Angat Dam,2022-08-01,06:00 am,177.70,,210.00,-32.30,180.11,-2.41,,,,
PH_PAGASA_binga,Binga Dam,2022-08-01,06:00 am,573.93,,575.00,-1.07,565.00,8.93,,,,
PH_PAGASA_caliraya,Caliraya Dam,2022-08-01,06:00 am,287.98,,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2022-08-01,06:00 am,100.14,,101.00,-0.86,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2022-08-01,06:00 am,79.24,,80.15,-0.91,0.00,0.00,,,,
PH_PAGASA_magat,Magat,2022-08-01,06:00 am,186.56,,190.00,-3.44,178.82,7.74,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2022-08-01,06:00 am,180.91,,216.00,-35.09,208.72,-27.81,,,,
PH_PAGASA_san_roque,San Roque Dam,2022-08-01,06:00 am,234.11,,280.00,-45.89,238.70,-4.59,,,,
