reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2021-12-21,06:00 am,748.02,,752.00,-3.98,752.00,-3.98,,,,
PH_PAGASA_angat,Angat Dam,2021-12-21,06:00 am,200.32,,212.00,-11.68,206.78,-6.46,,,,
PH_PAGASA_binga,Binga Dam,2021-12-21,06:00 am,573.08,,575.00,-1.92,574.32,-1.24,,,,
PH_PAGASA_caliraya,Caliraya Dam,2021-12-21,06:00 am,287.60,,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2021-12-21,06:00 am,98.92,,101.00,-2.08,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2021-12-21,06:00 am,79.12,,80.15,-1.03,0.00,0.00,,,,
PH_PAGASA_magat,Magat,2021-12-21,06:00 am,180.84,,193.00,-12.16,192.69,-11.85,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2021-12-21,06:00 am,208.28,,221.00,-12.72,218.56,-10.28,,,,
PH_PAGASA_san_roque,San Roque Dam,2021-12-21,06:00 am,273.39,,280.00,-6.61,275.42,-2.03,,,,
