reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-12-17,08:00 AM,751.42,-0.21,752.00,-0.58,752.00,-0.58,,,,
PH_PAGASA_angat,Angat Dam,2024-12-17,08:00 AM,203.44,0.32,212.00,-8.56,206.58,-3.14,,,,
PH_PAGASA_binga,Binga Dam,2024-12-17,08:00 AM,574.41,-0.16,575.00,-0.59,574.45,-0.04,1,0.30,,56.00
PH_PAGASA_caliraya,Caliraya Dam,2024-12-17,08:00 AM,288.00,-0.02,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2024-12-17,08:00 AM,100.11,-0.21,101.10,-0.99,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-12-17,08:00 AM,79.63,0.04,80.15,-0.52,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-12-17,08:00 AM,186.85,-0.01,193.00,-6.15,192.57,-5.72,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2024-12-17,08:00 AM,212.60,-0.07,221.00,-8.40,219.17,-6.57,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-12-17,08:00 AM,279.81,-0.02,280.00,-0.19,275.76,4.05,,,,
