reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-05-03,08:00 AM,740.28,0.01,752.00,-11.72,745.00,-4.72,,,,
PH_PAGASA_angat,Angat Dam,2024-05-03,08:00 AM,186.86,-0.27,210.00,-23.14,186.13,0.73,,,,
PH_PAGASA_binga,Binga Dam,2024-05-03,08:00 AM,567.33,0.09,575.00,-7.67,565.00,2.33,,,,
PH_PAGASA_ipo,Ipo Dam,2024-05-03,08:00 AM,99.88,0.00,101.00,-1.12,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-05-03,08:00 AM,75.14,-0.04,80.15,-5.01,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-05-03,08:00 AM,177.97,0.02,193.00,-15.03,177.02,0.95,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2024-05-03,08:00 AM,173.52,0.01,216.00,-42.48,204.14,-30.62,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-05-03,08:00 AM,227.51,-0.34,280.00,-52.49,238.33,-10.82,,,,
