reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2023-10-01,06:00 AM,750.37,-0.19,752.00,-1.63,745.00,5.37,,,,
PH_PAGASA_angat,Angat Dam,2023-10-01,06:00 AM,207.17,-0.03,210.00,-2.83,186.17,21.00,,,,
PH_PAGASA_binga,Binga Dam,2023-10-01,06:00 AM,574.13,-0.15,575.00,-0.87,565.00,9.13,,,,
PH_PAGASA_caliraya,Caliraya Dam,2023-10-01,06:00 AM,286.10,-0.24,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2023-10-01,06:00 AM,100.96,0.23,101.00,-0.04,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2023-10-01,06:00 AM,79.57,0.06,80.15,-0.58,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2023-10-01,06:00 AM,187.16,-0.02,193.00,-5.84,186.07,1.09,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2023-10-01,06:00 AM,197.20,0.18,218.50,-21.30,216.17,-18.97,,,,
PH_PAGASA_san_roque,San Roque Dam,2023-10-01,06:00 AM,264.89,-0.20,280.00,-15.11,269.10,-4.21,,,,
