reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2022-09-24,06:00 AM,744.60,-0.66,752.00,-7.40,745.00,-0.40,,,,
PH_PAGASA_angat,Angat Dam,2022-09-24,06:00 AM,176.80,0.59,210.00,-33.20,185.34,-8.54,,,,
PH_PAGASA_binga,Binga Dam,2022-09-24,06:00 AM,571.87,0.02,575.00,-3.13,565.00,6.87,,,,
PH_PAGASA_caliraya,Caliraya Dam,2022-09-24,06:00 AM,286.07,-0.15,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2022-09-24,06:00 AM,101.04,0.43,101.00,0.04,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2022-09-24,06:00 AM,79.45,-0.11,80.15,-0.70,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2022-09-24,06:00 AM,187.70,0.07,190.00,-2.30,185.30,2.40,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2022-09-24,06:00 AM,192.75,0.39,216.00,-23.25,215.39,-22.64,,,,
PH_PAGASA_san_roque,San Roque Dam,2022-09-24,06:00 AM,260.28,0.00,280.00,-19.72,265.48,-5.20,,,,
