reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2022-12-02,06:00 AM,744.91,-0.60,752.00,-7.09,752.00,-7.09,,,,
PH_PAGASA_angat,Angat Dam,2022-12-02,06:00 AM,207.63,0.38,212.00,-4.37,205.80,1.83,,,,
PH_PAGASA_binga,Binga Dam,2022-12-02,06:00 AM,572.49,-0.53,575.00,-2.51,574.94,-2.45,,,,
PH_PAGASA_caliraya,Caliraya Dam,2022-12-02,06:00 AM,286.83,-0.03,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2022-12-02,06:00 AM,99.85,-0.08,101.00,-1.15,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2022-12-02,06:00 AM,78.37,-0.01,80.15,-1.78,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2022-12-02,06:00 AM,186.95,-0.14,193.00,-6.05,192.13,-5.18,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2022-12-02,06:00 AM,203.65,-0.11,221.00,-17.35,220.79,-17.14,,,,
PH_PAGASA_san_roque,San Roque Dam,2022-12-02,06:00 AM,277.44,0.18,280.00,-2.56,277.02,0.42,,,,
