reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-12-09,08:00 AM,751.70,0.08,752.00,-0.30,752.00,-0.30,1,0.30,,53.84
PH_PAGASA_angat,Angat Dam,2024-12-09,08:00 AM,200.17,0.06,212.00,-11.83,206.16,-5.99,,,,
PH_PAGASA_binga,Binga Dam,2024-12-09,08:00 AM,574.31,-0.04,575.00,-0.69,574.71,-0.40,1,0.30,,53.70
PH_PAGASA_caliraya,Caliraya Dam,2024-12-09,08:00 AM,288.01,0.54,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2024-12-09,08:00 AM,100.37,0.20,101.10,-0.73,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-12-09,08:00 AM,79.71,-0.04,80.15,-0.44,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-12-09,08:00 AM,186.57,-0.15,193.00,-6.43,192.33,-5.76,1,0.50,,267.50
PH_PAGASA_pantabangan,Pantabangan Dam,2024-12-09,08:00 AM,212.97,-0.07,221.00,-8.03,220.04,-7.07,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-12-09,08:00 AM,280.66,0.01,280.00,0.66,276.43,4.23,,,,
