reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-01-25,06:00 am,751.51,,752.00,-0.49,752.00,-0.49,,,,
PH_PAGASA_angat,Angat Dam,2024-01-25,06:00 am,212.07,,212.00,0.07,203.75,8.32,,,,
PH_PAGASA_binga,Binga Dam,2024-01-25,06:00 am,573.83,,575.00,-1.17,574.00,-0.17,,,,
PH_PAGASA_caliraya,Caliraya Dam,2024-01-25,06:00 am,287.09,,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2024-01-25,06:00 am,98.02,,101.00,-2.98,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-01-25,06:00 am,79.22,,80.15,-0.93,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-01-25,06:00 am,186.38,,193.00,-6.62,190.18,-3.80,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2024-01-25,06:00 am,194.86,,221.00,-26.14,214.20,-19.34,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-01-25,06:00 am,253.51,,280.00,-26.49,266.68,-13.17,,,,
