reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2022-06-15,06:00 AM,742.81,-0.45,752.00,-9.19,745.00,-2.19,,,,
PH_PAGASA_angat,Angat Dam,2022-06-15,06:00 AM,185.31,-0.21,210.00,-24.69,182.75,2.56,,,,
PH_PAGASA_binga,Binga Dam,2022-06-15,06:00 AM,569.27,-0.20,575.00,-5.73,565.00,4.27,,,,
PH_PAGASA_caliraya,Caliraya Dam,2022-06-15,06:00 AM,286.59,-0.31,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2022-06-15,06:00 AM,100.33,-0.07,101.00,-0.67,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2022-06-15,06:00 AM,78.92,0.01,80.15,-1.23,0.00,0.00,,,,
PH_PAGASA_magat,Magat,2022-06-15,06:00 AM,184.54,-0.15,190.00,-5.46,174.68,9.86,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2022-06-15,06:00 AM,185.88,-0.01,216.00,-30.12,203.90,-18.02,,,,
PH_PAGASA_san_roque,San Roque Dam,2022-06-15,06:00 AM,232.15,0.05,280.00,-47.85,234.07,-1.92,,,,
