reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-11-27,08:00 AM,751.75,0.00,752.00,-0.25,752.00,-0.25,1,0.30,,54.73
PH_PAGASA_angat,Angat Dam,2024-11-27,08:00 AM,200.26,0.02,210.00,-9.74,204.86,-4.60,,,,
PH_PAGASA_binga,Binga Dam,2024-11-27,08:00 AM,575.00,1.57,575.00,0.00,575.00,0.00,2,0.80,,124.75
PH_PAGASA_caliraya,Caliraya Dam,2024-11-27,08:00 AM,287.07,-0.16,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2024-11-27,08:00 AM,100.53,-0.47,101.10,-0.57,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-11-27,08:00 AM,79.50,0.00,80.15,-0.65,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-11-27,08:00 AM,186.85,-0.45,193.00,-6.15,191.58,-4.73,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2024-11-27,08:00 AM,213.52,0.00,221.00,-7.48,220.77,-7.25,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-11-27,08:00 AM,280.83,-0.43,280.00,0.83,277.49,3.34,,,,
