reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-10-04,08:00 am,751.40,,752.00,-0.60,745.00,6.40,1,0.30,,59.89
PH_PAGASA_angat,Angat Dam,2024-10-04,08:00 am,194.42,,210.00,-15.58,187.28,7.14,,,,
PH_PAGASA_binga,Binga Dam,2024-10-04,08:00 am,574.65,,575.00,-0.35,565.00,9.65,2,0.60,,115.89
PH_PAGASA_caliraya,Caliraya Dam,2024-10-04,08:00 am,286.78,,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2024-10-04,08:00 am,100.84,,101.10,-0.26,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-10-04,08:00 am,79.41,,80.15,-0.74,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-10-04,08:00 am,184.62,,193.00,-8.38,186.29,-1.67,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2024-10-04,08:00 am,202.40,,218.50,-16.10,216.43,-14.03,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-10-04,08:00 am,274.95,,280.00,-5.05,270.15,4.80,,,,
