reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2024-05-02,08:00 am,740.27,,752.00,-11.73,745.00,-4.73,,,,
PH_PAGASA_angat,Angat Dam,2024-05-02,08:00 am,187.13,,210.00,-22.87,186.22,0.91,,,,
PH_PAGASA_binga,Binga Dam,2024-05-02,08:00 am,567.24,,575.00,-7.76,565.00,2.24,,,,
PH_PAGASA_ipo,Ipo Dam,2024-05-02,08:00 am,99.88,,101.00,-1.12,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2024-05-02,08:00 am,75.18,,80.15,-4.97,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2024-05-02,08:00 am,177.95,,193.00,-15.05,177.14,0.81,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2024-05-02,08:00 am,173.51,,216.00,-42.49,204.16,-30.65,,,,
PH_PAGASA_san_roque,San Roque Dam,2024-05-02,08:00 am,227.85,,280.00,-52.15,238.52,-10.67,,,,
