reservoir_id,reservoir_name,date,observation_time,"Reservoir Water Level (RWL, m)","Water Level Deviation (24hr, m)","Normal High Water Level (NHWL, m)",Deviation from NHWL (m),Rule Curve Elevation (m),Deviation from Rule Curve (m),Gate Opening (gates),Gate Opening (meters),Inflow (cms),Outflow (cms)
PH_PAGASA_ambuklao,Ambuklao Dam,2023-11-28,06:00 AM,751.18,0.18,752.00,-0.82,752.00,-0.82,,,,
PH_PAGASA_angat,Angat Dam,2023-11-28,06:00 AM,211.16,0.35,210.00,1.16,205.14,6.02,,,,
PH_PAGASA_binga,Binga Dam,2023-11-28,06:00 AM,574.00,-0.18,575.00,-1.00,575.00,-1.00,,,,
PH_PAGASA_caliraya,Caliraya Dam,2023-11-28,06:00 AM,288.02,-0.17,0.00,0.00,0.00,0.00,,,,
PH_PAGASA_ipo,Ipo Dam,2023-11-28,06:00 AM,100.97,-0.06,101.00,-0.03,0.00,0.00,,,,
PH_PAGASA_la_mesa,La Mesa Dam,2023-11-28,06:00 AM,79.82,-0.01,80.15,-0.33,0.00,0.00,,,,
PH_PAGASA_magat,Magat Dam,2023-11-28,06:00 AM,184.13,-0.03,193.00,-8.87,191.66,-7.53,,,,
PH_PAGASA_pantabangan,Pantabangan Dam,2023-11-28,06:00 AM,201.57,0.00,221.00,-19.43,220.85,-19.28,,,,
PH_PAGASA_san_roque,San Roque Dam,2023-11-28,06:00 AM,266.74,-0.20,280.00,-13.26,277.39,-10.65,,,,
