流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
珠江,广东,西枝江,白盆珠,05-01 08:00,65.56,0.07,0,2026-05-01 04:21:47,2026-05-01,0
珠江,广东,二渡河,上板桥,05-01 08:00,264.68,0.05,0,2026-05-01 04:21:47,2026-05-01,1
珠江,广东,东江,七水库,05-01 08:00,78.83,0.02,0,2026-05-01 04:21:47,2026-05-01,2
珠江,广东,东江,红花湖,05-01 08:00,53.22,-0.01,0,2026-05-01 04:21:47,2026-05-01,3
珠江,广东,黄沙水,同沙,05-01 08:00,15.92,-0.09,0,2026-05-01 04:21:47,2026-05-01,4
珠江,广东,横岭水,鸡心石,05-01 08:00,48.15,-0.35,0,2026-05-01 04:21:47,2026-05-01,5
珠江,广东,稿树下水,稿树下,05-01 08:00,57.11,-0.01,0,2026-05-01 04:21:47,2026-05-01,6
珠江,广东,里波水,联和,05-01 08:00,46.18,-0.02,0,2026-05-01 04:21:47,2026-05-01,7
珠江,广东,增江,天堂山,05-01 08:00,135.87,-0.13,0,2026-05-01 04:21:47,2026-05-01,8
流溪河,广东,流溪河,流溪河,05-01 08:00,223.55,-0.21,0,2026-05-01 04:21:47,2026-05-01,9
流溪河,广东,天湖水库水,天湖,05-01 08:00,228.89,-0.02,0,2026-05-01 04:21:47,2026-05-01,10
流溪河,广东,沙坑,和龙,05-01 08:00,34.35,-0.03,0,2026-05-01 04:21:47,2026-05-01,11
珠江,广东,沙河,显岗,05-01 08:00,20.66,-0.04,0,2026-05-01 04:21:47,2026-05-01,12
流溪河,广东,流溪河,黄龙带,05-01 08:00,159.83,-0.08,0,2026-05-01 04:21:47,2026-05-01,13
珠江,广东,茅洲河,罗田,05-01 08:00,29.44,-0.29,0,2026-05-01 04:21:47,2026-05-01,14
珠江,广东,西乡水,铁岗,05-01 08:00,22.37,0.04,0,2026-05-01 04:21:47,2026-05-01,15
珠江,广东,南头河,西沥,01-21 08:00,27.34,,0,2026-05-01 04:21:47,2026-05-01,16
珠江,广东,深圳水,深圳,05-01 08:00,27.37,0.09,0,2026-05-01 04:21:47,2026-05-01,17
珠江,广东,新洲河,梅林,05-01 08:00,49.57,-0.01,0,2026-05-01 04:21:47,2026-05-01,18
珠江,广东,龙岗河,松子坑,05-01 08:00,58.35,0.05,0,2026-05-01 04:21:47,2026-05-01,19
珠江,广东,莲塘水,宝鸭仔,04-30 08:00,30.34,,0,2026-05-01 04:21:47,2026-05-01,20
珠江,广东,沙坪水,四堡,05-01 08:00,63.8,-0.02,0,2026-05-01 04:21:47,2026-05-01,21
珠江,广东,小隐涌,长江,05-01 08:00,22.45,-0.05,0,2026-05-01 04:21:47,2026-05-01,22
珠江,广东,潭江,锦江,05-01 08:00,84.45,-0.02,0,2026-05-01 04:21:47,2026-05-01,23
珠江,广东,鹤洲水,大沙河,05-01 08:00,30.22,-0.01,0,2026-05-01 04:21:47,2026-05-01,24
珠江,广东,镇海水,镇海,05-01 08:00,22.99,,1,2026-05-01 04:21:47,2026-05-01,0
珠江,广东,大镜山溪,大镜山,05-01 08:00,16.13,-0.04,1,2026-05-01 04:21:47,2026-05-01,1
韩江,广东,五华河,益塘,05-01 08:00,145.31,0.05,1,2026-05-01 04:21:47,2026-05-01,2
韩江,广东,和山河,和山岩,05-01 08:00,151.41,-0.02,1,2026-05-01 04:21:47,2026-05-01,3
韩江,福建,汀江,棉花滩水库,05-01 08:00,155.69,0.1,1,2026-05-01 04:21:47,2026-05-01,4
韩江,广东,汀江,青溪,05-01 08:00,71.53,-0.33,1,2026-05-01 04:21:47,2026-05-01,5
韩江,广东,程江,梅西,05-01 08:00,164.67,0.08,1,2026-05-01 04:21:47,2026-05-01,6
韩江,广东,凤凰溪,凤溪,05-01 08:00,408.21,0.03,1,2026-05-01 04:21:47,2026-05-01,7
粤东沿海诸河,广东,五经富水,龙颈（上）,05-01 08:00,88.68,0.01,1,2026-05-01 04:21:47,2026-05-01,8
粤东沿海诸河,广东,五经富水,龙颈(下),05-01 08:00,53.47,0.04,1,2026-05-01 04:21:47,2026-05-01,9
粤东沿海诸河,广东,小龙溪,小龙溪,05-01 08:00,51.84,-0.06,1,2026-05-01 04:21:47,2026-05-01,10
粤东沿海诸河,广东,龙溪水,龙溪一级,05-01 08:00,171.39,,1,2026-05-01 04:21:47,2026-05-01,11
粤东沿海诸河,广东,龙溪水,龙溪二级,05-01 08:00,56.64,-0.15,1,2026-05-01 04:21:47,2026-05-01,12
粤东沿海诸河,广东,锣鼓水,红场,05-01 08:00,240.43,0.04,1,2026-05-01 04:21:47,2026-05-01,13
粤东沿海诸河,广东,金溪河,上金溪,05-01 08:00,84.64,-0.08,1,2026-05-01 04:21:47,2026-05-01,14
粤东沿海诸河,广东,三坑溪,上三坑,05-01 08:00,153.35,一,1,2026-05-01 04:21:47,2026-05-01,15
粤东沿海诸河,广东,练江,白沙溪,05-01 08:00,364.1,-0.1,1,2026-05-01 04:21:47,2026-05-01,16
粤东沿海诸河,广东,雷岭河,镇北,05-01 08:00,43.89,-0.03,1,2026-05-01 04:21:47,2026-05-01,17
粤东沿海诸河,广东,雷岭河,蜈蚣岭,05-01 08:00,45.11,-0.03,1,2026-05-01 04:21:47,2026-05-01,18
粤东沿海诸河,广东,黄江,朝面山,05-01 08:00,192.64,-0.05,1,2026-05-01 04:21:47,2026-05-01,19
粤东沿海诸河,广东,横江水,横江,05-01 08:00,65.24,-0.04,1,2026-05-01 04:21:47,2026-05-01,20
粤东沿海诸河,广东,练江,汤坑,05-01 08:00,45.4,-0.05,1,2026-05-01 04:21:47,2026-05-01,21
粤东沿海诸河,广东,练江,秋风岭,05-01 08:00,34.68,-0.07,1,2026-05-01 04:21:47,2026-05-01,22
粤东沿海诸河,广东,龙江,龙潭,05-01 08:00,63.66,,1,2026-05-01 04:21:47,2026-05-01,23
粤东沿海诸河,广东,罗溪,石榴潭,05-01 08:00,33.54,-0.01,1,2026-05-01 04:21:47,2026-05-01,24
粤东沿海诸河,广东,黄江,公平,05-01 08:00,12.99,-0.01,2,2026-05-01 04:21:47,2026-05-01,0
粤东沿海诸河,广东,大液河,黄山洞,05-01 08:00,46.66,0.05,2,2026-05-01 04:21:47,2026-05-01,1
粤东沿海诸河,广东,新西河,新西河,05-01 08:00,33.98,,2,2026-05-01 04:21:47,2026-05-01,2
珠江,广东,大隆洞河,大隆洞,05-01 08:00,25.56,0.02,2,2026-05-01 04:21:47,2026-05-01,3
鉴江,广东,小水河,高城,05-01 08:00,130.66,-0.29,2,2026-05-01 04:21:47,2026-05-01,4
鉴江,广东,六雅河,尚文,05-01 08:00,103.57,0.05,2,2026-05-01 04:21:47,2026-05-01,5
鉴江,广东,大井河,良德水库(大坝),05-01 08:00,80.39,,2,2026-05-01 04:21:47,2026-05-01,6
鉴江,广东,庙背水,罗坑,05-01 08:00,107.67,-0.05,2,2026-05-01 04:21:47,2026-05-01,7
鉴江,广东,袂花江,黄沙,05-01 08:00,112.61,-0.07,2,2026-05-01 04:21:47,2026-05-01,8
粤西沿海诸河,广东,东运河,西湖,05-01 08:00,12.98,,2,2026-05-01 04:21:47,2026-05-01,9
粤西沿海诸河,广东,龙门河,龙门,05-01 08:00,54.06,-0.01,2,2026-05-01 04:21:47,2026-05-01,10
粤西沿海诸河,广东,大水桥河,大水桥,05-01 08:00,55.34,-0.01,2,2026-05-01 04:21:47,2026-05-01,11
粤西沿海诸河,广东,九洲江,鹤地水库(大坝）,05-01 08:00,36.22,,2,2026-05-01 04:21:47,2026-05-01,12
粤西沿海诸河,广东,武陵河,武陵,05-01 08:00,35.05,-0.04,2,2026-05-01 04:21:47,2026-05-01,13
粤西沿海诸河,广东,沙铲河,岭背下,05-01 08:00,39.55,-0.01,2,2026-05-01 04:21:47,2026-05-01,14
粤西沿海诸河,广东,沙铲河,仙人域,05-01 08:00,34.93,0.07,2,2026-05-01 04:21:47,2026-05-01,15
珠江,广东,漠阳江,北河,05-01 08:00,83.95,,2,2026-05-01 04:21:47,2026-05-01,16
珠江,广东,那龙河,东湖,05-01 08:00,27.2,,2,2026-05-01 04:21:47,2026-05-01,17
珠江,广东,洋边河,茅垌,05-01 08:00,25.49,-0.01,2,2026-05-01 04:21:47,2026-05-01,18
珠江,广东,儒洞河,陂底,05-01 08:00,35.45,-0.04,2,2026-05-01 04:21:47,2026-05-01,19
南渡江,海南,南渡江,松涛水库 (南丰),05-01 08:00,184.26,-0.03,2,2026-05-01 04:21:47,2026-05-01,20
万泉河,海南,万泉河,牛路岭水库,05-01 08:00,92.29,-0.08,2,2026-05-01 04:21:47,2026-05-01,21
太阳河,海南,太阳河,万宁水库 (大坝）,05-01 08:00,19.36,0.03,2,2026-05-01 04:21:47,2026-05-01,22
藤桥河,海南,藤桥西河,赤田水库,05-01 08:00,20.65,,2,2026-05-01 04:21:47,2026-05-01,23
三亚河,海南,三亚河,福万水库,05-01 08:00,119.15,0.1,2,2026-05-01 04:21:47,2026-05-01,24
兰亚河,海南,三亚河,半岭水库,05-01 08:00,47.3,-0.03,3,2026-05-01 04:21:47,2026-05-01,0
三亚河,海南,三亚河,水源池水库,05-01 08:00,40.37,-0.15,3,2026-05-01 04:21:47,2026-05-01,1
宁远河,海南,宁远河,抱古水库,05-01 08:00,45.48,-0.02,3,2026-05-01 04:21:47,2026-05-01,2
宁远河,海南,宁远河,大隆水库,05-01 08:00,51.9,-0.06,3,2026-05-01 04:21:47,2026-05-01,3
望楼河,海南,望楼河,长茅水库,05-01 08:00,153.23,-0.02,3,2026-05-01 04:21:47,2026-05-01,4
望楼河,海南,望楼河,石门水库,05-01 08:00,38.75,,3,2026-05-01 04:21:47,2026-05-01,5
罗带河,海南,罗带河,高坡岭水库,05-01 08:00,27.36,,3,2026-05-01 04:21:47,2026-05-01,6
昌化江,海南,昌化江,大广坝水库,05-01 08:00,123.26,-0.06,3,2026-05-01 04:21:47,2026-05-01,7
昌化江,海南,石碌河,石碌水库,05-01 08:00,120.64,-0.04,3,2026-05-01 04:21:47,2026-05-01,8
浙闽台河流,浙江,剡江,亭下水库,05-01 08:00,66.87,0.27,3,2026-05-01 04:21:47,2026-05-01,9
淮河,山东,北沙河,马河水库,05-01 08:00,106.98,,3,2026-05-01 04:21:47,2026-05-01,10
淮河,山东,西加河,周村水库,05-01 08:00,123.18,,3,2026-05-01 04:21:47,2026-05-01,11
淮河,河南,汝河,宿鸭湖,05-01 08:00,52.29,,3,2026-05-01 04:21:47,2026-05-01,12
内陆河,甘肃,大堵马河,瓦房城水库,05-01 08:00,2381.93,-0.24,3,2026-05-01 04:21:47,2026-05-01,13
海河,河北,滏阳河,东武仕水库（坝上）,05-01 08:00,106.81,-0.02,3,2026-05-01 04:21:47,2026-05-01,14
海河,河南,石门河,石门水库,05-01 08:00,301.31,,3,2026-05-01 04:21:47,2026-05-01,15
海河,河南,沧河,塔岗,05-01 08:00,175.31,,3,2026-05-01 04:21:47,2026-05-01,16
海河,河南,安阳河,彰武,05-01 08:00,128.07,,3,2026-05-01 04:21:47,2026-05-01,17
黄河,青海,大南川河,大南川,05-01 08:00,2622.27,,3,2026-05-01 04:21:47,2026-05-01,18
松花江流域,吉林,松花江吉林段,白山,05-01 08:00,404.69,0.13,3,2026-05-01 04:21:47,2026-05-01,19
黑龙江流域,黑龙江,嫩江,尼尔基坝上,05-01 08:00,213.01,-0.05,3,2026-05-01 04:21:47,2026-05-01,20
黑龙江流域,内蒙古,洮儿河,察尔森上,05-01 08:00,358.44,-0.03,3,2026-05-01 04:21:47,2026-05-01,21
嫩江,吉林,洮儿河,月亮湖,05-01 08:00,130.81,,3,2026-05-01 04:21:47,2026-05-01,22
辽河,吉林,东辽河,二龙山,05-01 08:00,220.67,,3,2026-05-01 04:21:47,2026-05-01,23
辽河,辽宁,柴河,柴河水库,04-30 08:00,103.6,-0.02,3,2026-05-01 04:21:47,2026-05-01,24
辽河,辽宁,清河,清河水库,05-01 08:00,130.99,,4,2026-05-01 04:21:47,2026-05-01,0
辽河,辽宁,柳河,闹德海,05-01 08:00,176.03,-0.09,4,2026-05-01 04:21:47,2026-05-01,1
辽河,辽宁,浑河,大伙房水库,05-01 08:00,123.42,0.01,4,2026-05-01 04:21:47,2026-05-01,2
辽河,辽宁,太子河,观音阁水库,05-01 08:00,250.91,-0.05,4,2026-05-01 04:21:47,2026-05-01,3
辽河,辽宁,太子河,窝水库,05-01 08:00,93.04,0.14,4,2026-05-01 04:21:47,2026-05-01,4
海河流域,海委,滦河,潘家口,05-01 08:00,221.11,-0.11,4,2026-05-01 04:21:47,2026-05-01,5
海河流域,海委,滦河,大黑汀,05-01 08:00,132.28,0.04,4,2026-05-01 04:21:47,2026-05-01,6
海河,河北,青龙河,桃林口水库,05-01 08:00,134.68,,4,2026-05-01 04:21:47,2026-05-01,7
海河,河北,白洋淀,新安,07-10 08:00,8.41,0.01,4,2026-05-01 04:21:47,2026-05-01,8
海河,河北,白洋淀,端村,07-10 08:00,8.23,-0.01,4,2026-05-01 04:21:47,2026-05-01,9
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,4,2026-05-01 04:21:47,2026-05-01,10
海河,北京,白河,密云白河坝上,05-01 08:00,152.28,-0.03,4,2026-05-01 04:21:47,2026-05-01,11
海河,北京,永定河,官厅水库,05-01 08:00,476.55,-0.03,4,2026-05-01 04:21:47,2026-05-01,12
海河,河北,白洋淀,十方院（白）（堰上）,05-01 08:00,8.34,,4,2026-05-01 04:21:47,2026-05-01,13
海河,河北,滹沱河,岗南水库（坝上）,05-01 08:00,194.62,-0.17,4,2026-05-01 04:21:47,2026-05-01,14
海河,河北,滹沱河,黄壁庄水库（坝上）,05-01 08:00,111.22,0.08,4,2026-05-01 04:21:47,2026-05-01,15
海河流域,海委,漳河,岳城水库 (坝上),05-01 08:00,142.56,-0.1,4,2026-05-01 04:21:47,2026-05-01,16
黄河,河南,黄河,小浪底水库,05-01 08:00,260.3,-0.07,4,2026-05-01 04:21:47,2026-05-01,17
淮河,安徽,淠东干渠,安丰塘,05-01 08:00,29.26,0.03,4,2026-05-01 04:21:47,2026-05-01,18
淮河,河南,沥河,南湾,05-01 08:00,98.53,-0.01,4,2026-05-01 04:21:47,2026-05-01,19
淮河,河南,汝河,板桥,05-01 08:00,110.87,-0.01,4,2026-05-01 04:21:47,2026-05-01,20
淮河,河南,灌河,鲇鱼山,05-01 08:00,101.79,-0.05,4,2026-05-01 04:21:47,2026-05-01,21
淮河,河南,沙河,昭平台,05-01 08:00,165.2,0.01,4,2026-05-01 04:21:47,2026-05-01,22
淮河,河南,沙河,白山,05-01 08:00,100.08,0.01,4,2026-05-01 04:21:47,2026-05-01,23
淮河,江苏,洪泽湖,洪泽湖,05-01 08:00,13.31,-0.01,4,2026-05-01 04:21:47,2026-05-01,24
淮河,江苏,骆马湖,骆马湖水库,05-01 08:00,22.85,-0.01,5,2026-05-01 04:21:47,2026-05-01,0
淮河,江苏,新术河,石梁河水库,05-01 08:00,23.85,-0.01,5,2026-05-01 04:21:47,2026-05-01,1
长江,湖北,长江,三峡,05-01 08:00,165.05,0.36,5,2026-05-01 04:21:47,2026-05-01,2
长江,湖北,南河,寺坪,05-01 08:00,308.65,0.05,5,2026-05-01 04:21:47,2026-05-01,3
长江,湖北,粉青河,马桥,05-01 08:00,480.55,0.73,5,2026-05-01 04:21:47,2026-05-01,4
长江,湖北,黑清河,黑清河,05-01 08:00,81.06,0.01,5,2026-05-01 04:21:47,2026-05-01,5
长江,湖南,资水,柘溪,05-01 08:00,164.79,0.14,5,2026-05-01 04:21:47,2026-05-01,6
长江,湖南,沅水,五强溪,05-01 08:00,100.35,,5,2026-05-01 04:21:47,2026-05-01,7
长江,湖南,酉水,凤滩,05-01 08:00,197.93,-0.02,5,2026-05-01 04:21:47,2026-05-01,8
长江,湖南,溇水,江亚,05-01 08:00,217.63,-0.15,5,2026-05-01 04:21:47,2026-05-01,9
长江,湖北,富水,富水,05-01 08:00,52.75,0.12,5,2026-05-01 04:21:47,2026-05-01,10
长江,湖北,浠水,白莲河,05-01 08:00,98.34,0.08,5,2026-05-01 04:21:47,2026-05-01,11
长江,湖北,陆水,陆水水库,05-01 08:00,50.77,-0.16,5,2026-05-01 04:21:47,2026-05-01,12
长江,陕西,汉江,石泉,05-01 08:00,405.16,-0.34,5,2026-05-01 04:21:47,2026-05-01,13
长江,陕西,汉江,安康库,05-01 08:00,313.75,-0.16,5,2026-05-01 04:21:47,2026-05-01,14
长江,湖北,汉江,丹江口水库,05-01 08:00,161.15,-0.04,5,2026-05-01 04:21:47,2026-05-01,15
长江流域,江西,赣江,万安水库,05-01 08:00,88.62,0.8,5,2026-05-01 04:21:47,2026-05-01,16
长江流域,江西,抚河,廖坊,05-01 08:00,61.19,-0.12,5,2026-05-01 04:21:47,2026-05-01,17
长江,江西,修河,柘林,05-01 08:00,61.12,-0.02,5,2026-05-01 04:21:47,2026-05-01,18
内陆,青海,巴音河,黑石山,05-01 08:00,3018.02,,5,2026-05-01 04:21:47,2026-05-01,19
内陆河,青海,雪水河,温泉,05-01 08:00,3953.82,,5,2026-05-01 04:21:47,2026-05-01,20
甘肃,疏勒河,双塔堡水库,(坝上),05-01 08:00,1330.04,0.03,5,2026-05-01 04:21:47,2026-05-01,21
内陆河,甘肃,党河,党河水库 （坝上）,05-01 08:00,1426.7,-0.02,5,2026-05-01 04:21:47,2026-05-01,22
内陆河,甘肃,马营河,李桥水库 (坝上),05-01 08:00,2175.13,,5,2026-05-01 04:21:47,2026-05-01,23
内陆河,甘肃,洪水河,双树寺水库,05-01 08:00,2476.46,0.31,5,2026-05-01 04:21:47,2026-05-01,24
甘萧,讨赖河,鸳鸯池水库,（坝上）,05-01 08:00,1320.68,-0.01,6,2026-05-01 04:21:47,2026-05-01,0
内陆河,甘肃,石羊河,红崖山水库（坝上）,05-01 08:00,1481.77,-0.04,6,2026-05-01 04:21:47,2026-05-01,1
闽江,福建,闽江,水口水库,05-01 08:00,58.5,0.7,6,2026-05-01 04:21:47,2026-05-01,2
海河,河北,伊逊河,庙宫水库,05-01 08:00,759.7,,6,2026-05-01 04:21:47,2026-05-01,3
海河,河北,洋河,洋河水库,05-01 08:00,55.16,,6,2026-05-01 04:21:47,2026-05-01,4
海河,河北,陡河,陡河水库（坝上）,05-01 08:00,30.31,0.03,6,2026-05-01 04:21:47,2026-05-01,5
海河,天津,潮白新河,黄白桥上,05-01 08:00,5.25,-0.05,6,2026-05-01 04:21:47,2026-05-01,6
海河,天津,潮白新河,宁车沽上,05-01 08:00,2.16,0.14,6,2026-05-01 04:21:47,2026-05-01,7
海河,河北,白河,云州水库 (坝上),05-01 08:00,1028.39,0.06,6,2026-05-01 04:21:47,2026-05-01,8
海河,北京,白河,白河堡,05-01 08:00,591.78,-0.08,6,2026-05-01 04:21:47,2026-05-01,9
