reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2022-01-09,64.3,28300,,
JP_OPENGOV_aha,安波ダム,2022-01-09,70.1,8839,,
JP_OPENGOV_aimata-5090,相俣ダム,2022-01-09,93.5,18713,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2022-01-09,50.6,17630,,
JP_OPENGOV_chouankuchi,長安口ダム,2022-01-09,54.2,18312,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2022-01-09,59.5,37131,,
JP_OPENGOV_dono,殿ダム,2022-01-09,97.7,5255,,
JP_OPENGOV_egawa,江川ダム,2022-01-09,98.5,23631,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2022-01-09,92.3,28635,,
JP_OPENGOV_fukuchi,福地ダム,2022-01-09,88,39317,,
JP_OPENGOV_funkawa,普久川ダム,2022-01-09,20.5,195,,
JP_OPENGOV_futase,二瀬ダム,2022-01-09,2.1,385,,
JP_OPENGOV_gassan,月山ダム,2022-01-09,90,33833,,
JP_OPENGOV_gosho,御所ダム,2022-01-09,75.7,24813,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2022-01-09,84.4,75951,,
JP_OPENGOV_haizuka,灰塚ダム,2022-01-09,100,9736,,
JP_OPENGOV_haji,土師ダム,2022-01-09,33.9,11508,,
JP_OPENGOV_haneji,羽地ダム,2022-01-09,84.4,13173,,
JP_OPENGOV_hasu,蓮ダム,2022-01-09,37.5,10663,,
JP_OPENGOV_hattahara,八田原ダム,2022-01-09,92.2,21213,,
JP_OPENGOV_hennoki,辺野喜ダム,2022-01-09,58.1,930,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2022-01-09,86.3,13198,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2022-01-09,62,22337,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2022-01-09,36.6,9798,,
JP_OPENGOV_ikari,五十里ダム,2022-01-09,84.3,25178,,
JP_OPENGOV_isawa,胆沢ダム,2022-01-09,90.8,76652,,
JP_OPENGOV_ishitekawa,石手川ダム,2022-01-09,98.5,6207,,
JP_OPENGOV_iwaonai,岩尾内ダム,2022-01-09,75.3,73203,,
JP_OPENGOV_iwaya,岩屋ダム,2022-01-09,59.6,89457,,
JP_OPENGOV_iyasaka,弥栄ダム,2022-01-09,78.1,37496,,
JP_OPENGOV_izarigawa,漁川ダム,2022-01-09,10.4,394,,
JP_OPENGOV_jouzankei,定山渓ダム,2022-01-09,34.8,19997,,
JP_OPENGOV_kamafusa,釜房ダム,2022-01-09,52,22910,,
JP_OPENGOV_kanatake,金武ダム,2022-01-09,59.5,3188,,
JP_OPENGOV_kanayama,金山ダム,2022-01-09,66.9,87179,,
JP_OPENGOV_kanna,漢那ダム,2022-01-09,84.2,5598,,
JP_OPENGOV_kanokawa,鹿野川ダム,2022-01-09,8.4,2505,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2022-01-09,89.8,45351,,
JP_OPENGOV_kawaji,川治ダム,2022-01-09,51.9,39472,,
JP_OPENGOV_kawamata,川俣ダム,2022-01-09,88.3,64536,,
JP_OPENGOV_koshibu,小渋ダム,2022-01-09,27.1,6759,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2022-01-09,67.2,33049,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2022-01-09,57.4,109112,,
JP_OPENGOV_kyuuragi,厳木ダム,2022-01-09,93.9,4171,,
JP_OPENGOV_makio,牧尾ダム,2022-01-09,67.6,45939,,
JP_OPENGOV_manakawa,真名川ダム,2022-01-09,82.1,40468,,
JP_OPENGOV_maruyama,丸山ダム,2022-01-09,61.7,9955,,
JP_OPENGOV_matsubara,松原ダム,2022-01-09,66.7,30752,,
JP_OPENGOV_midorikawa,緑川ダム,2022-01-09,29.8,7635,,
JP_OPENGOV_miharu,三春ダム,2022-01-09,49.9,9876,,
JP_OPENGOV_mikunikawa,三国川ダム,2022-01-09,60.7,10181,,
JP_OPENGOV_misokawa,味噌川ダム,2022-01-09,78.6,43237,,
JP_OPENGOV_miwa,美和ダム,2022-01-09,17.5,3270,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2022-01-09,90,164890,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2022-01-09,96.5,12834,,
JP_OPENGOV_nagashima,長島ダム,2022-01-09,39,18290,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2022-01-09,53.1,2100,,
