reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2021-06-28,62.5,27522,,
JP_OPENGOV_aha,安波ダム,2021-06-28,100,12731,,
JP_OPENGOV_aimata-5090,相俣ダム,2021-06-28,51.9,10391,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2021-06-28,45,15666,,
JP_OPENGOV_chouankuchi,長安口ダム,2021-06-28,81.5,27556,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2021-06-28,90.9,56703,,
JP_OPENGOV_dono,殿ダム,2021-06-28,97.7,5255,,
JP_OPENGOV_egawa,江川ダム,2021-06-28,96.1,23068,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2021-06-28,46.3,14371,,
JP_OPENGOV_fukuchi,福地ダム,2021-06-28,100,44746,,
JP_OPENGOV_funkawa,普久川ダム,2021-06-28,100,997,,
JP_OPENGOV_futase,二瀬ダム,2021-06-28,64.9,12037,,
JP_OPENGOV_gassan,月山ダム,2021-06-28,92.4,16829,,
JP_OPENGOV_gosho,御所ダム,2021-06-28,13.3,4366,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2021-06-28,33.1,29769,,
JP_OPENGOV_haizuka,灰塚ダム,2021-06-28,100,9890,,
JP_OPENGOV_haji,土師ダム,2021-06-28,70.7,6969,,
JP_OPENGOV_haneji,羽地ダム,2021-06-28,100,15795,,
JP_OPENGOV_hasu,蓮ダム,2021-06-28,76.6,9499,,
JP_OPENGOV_hattahara,八田原ダム,2021-06-28,96.8,22281,,
JP_OPENGOV_hennoki,辺野喜ダム,2021-06-28,100,1766,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2021-06-28,96.9,9104,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2021-06-28,96,15352,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2021-06-28,98.9,13151,,
JP_OPENGOV_ikari,五十里ダム,2021-06-28,96.6,11717,,
JP_OPENGOV_isawa,胆沢ダム,2021-06-28,79.9,67507,,
JP_OPENGOV_ishitekawa,石手川ダム,2021-06-28,94.6,5959,,
JP_OPENGOV_iwaonai,岩尾内ダム,2021-06-28,60.7,52584,,
JP_OPENGOV_iwaya,岩屋ダム,2021-06-28,52.3,78446,,
JP_OPENGOV_iyasaka,弥栄ダム,2021-06-28,97,46554,,
JP_OPENGOV_izarigawa,漁川ダム,2021-06-28,37.7,1434,,
JP_OPENGOV_jouzankei,定山渓ダム,2021-06-28,99.3,56994,,
JP_OPENGOV_kamafusa,釜房ダム,2021-06-28,47.6,21457,,
JP_OPENGOV_kanatake,金武ダム,2021-06-28,100,5418,,
JP_OPENGOV_kanayama,金山ダム,2021-06-28,77.8,80592,,
JP_OPENGOV_kanna,漢那ダム,2021-06-28,100,6689,,
JP_OPENGOV_kanokawa,鹿野川ダム,2021-06-28,71.1,12866,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2021-06-28,52.8,26645,,
JP_OPENGOV_kawaji,川治ダム,2021-06-28,95.7,43538,,
JP_OPENGOV_kawamata,川俣ダム,2021-06-28,100,53229,,
JP_OPENGOV_koshibu,小渋ダム,2021-06-28,67.8,994,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2021-06-28,90.1,12433,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2021-06-28,66.9,127023,,
JP_OPENGOV_kyuuragi,厳木ダム,2021-06-28,93.8,4090,,
JP_OPENGOV_makio,牧尾ダム,2021-06-28,86.8,58997,,
JP_OPENGOV_manakawa,真名川ダム,2021-06-28,84.2,18483,,
JP_OPENGOV_maruyama,丸山ダム,2021-06-28,100,9854,,
JP_OPENGOV_matsubara,松原ダム,2021-06-28,67.5,769,,
JP_OPENGOV_midorikawa,緑川ダム,2021-06-28,61.7,9293,,
JP_OPENGOV_miharu,三春ダム,2021-06-28,93.5,7491,,
JP_OPENGOV_mikunikawa,三国川ダム,2021-06-28,94.9,1723,,
JP_OPENGOV_misokawa,味噌川ダム,2021-06-28,77.8,42763,,
JP_OPENGOV_miwa,美和ダム,2021-06-28,59.1,3333,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2021-06-28,86,118506,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2021-06-28,95.5,7783,,
JP_OPENGOV_nagashima,長島ダム,2021-06-28,95.8,19145,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2021-06-28,100,3539,,
JP_OPENGOV_naramata,奈良俣ダム,2021-06-28,84.8,72052,,
JP_OPENGOV_naruko,鳴子ダム,2021-06-28,40.9,13498,,
JP_OPENGOV_nibutani,二風谷ダム,2021-06-28,12.5,1038,,
