reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2024-04-23,79,34747,,
JP_OPENGOV_aha,安波ダム,2024-04-23,56.8,7169,,
JP_OPENGOV_aimata-5090,相俣ダム,2024-04-23,91.4,18294,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2024-04-23,96.2,33092,,
JP_OPENGOV_chouankuchi,長安口ダム,2024-04-23,84.3,28526,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2024-04-23,22.9,14253,,
JP_OPENGOV_dono,殿ダム,2024-04-23,96.9,5211,,
JP_OPENGOV_egawa,江川ダム,2024-04-23,60.8,14589,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2024-04-23,95.1,29497,,
JP_OPENGOV_fukuchi,福地ダム,2024-04-23,64.4,28774,,
JP_OPENGOV_funkawa,普久川ダム,2024-04-23,21.2,202,,
JP_OPENGOV_futase,二瀬ダム,2024-04-23,80.1,15338,,
JP_OPENGOV_gassan,月山ダム,2024-04-23,100,39203,,
JP_OPENGOV_gosho,御所ダム,2024-04-23,83.8,27506,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2024-04-23,97.7,87935,,
JP_OPENGOV_haizuka,灰塚ダム,2024-04-23,100,9767,,
JP_OPENGOV_haji,土師ダム,2024-04-23,44.9,15243,,
JP_OPENGOV_haneji,羽地ダム,2024-04-23,77.2,12047,,
JP_OPENGOV_hasu,蓮ダム,2024-04-23,73.4,20836,,
JP_OPENGOV_hattahara,八田原ダム,2024-04-23,97,22185,,
JP_OPENGOV_hennoki,辺野喜ダム,2024-04-23,59.1,946,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2024-04-23,94.7,14485,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2024-04-23,89.3,32162,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2024-04-23,85.5,22906,,
JP_OPENGOV_ikari,五十里ダム,2024-04-23,69.5,20748,,
JP_OPENGOV_isawa,胆沢ダム,2024-04-23,100,91006,,
JP_OPENGOV_ishitekawa,石手川ダム,2024-04-23,99.7,6283,,
JP_OPENGOV_iwaonai,岩尾内ダム,2024-04-23,66.6,64719,,
JP_OPENGOV_iwaya,岩屋ダム,2024-04-23,54.6,81827,,
JP_OPENGOV_iyasaka,弥栄ダム,2024-04-23,97.1,46586,,
JP_OPENGOV_izarigawa,漁川ダム,2024-04-23,88.8,3375,,
JP_OPENGOV_jouzankei,定山渓ダム,2024-04-23,64.6,37084,,
JP_OPENGOV_kamafusa,釜房ダム,2024-04-23,93,36143,,
JP_OPENGOV_kanatake,金武ダム,2024-04-23,58.5,3138,,
JP_OPENGOV_kanayama,金山ダム,2024-04-23,47.3,61683,,
JP_OPENGOV_kanna,漢那ダム,2024-04-23,66.3,4412,,
JP_OPENGOV_kanokawa,鹿野川ダム,2024-04-23,82.1,24393,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2024-04-23,99.8,50412,,
JP_OPENGOV_kawaji,川治ダム,2024-04-23,75.1,57104,,
JP_OPENGOV_kawamata,川俣ダム,2024-04-23,91.1,66638,,
JP_OPENGOV_koshibu,小渋ダム,2024-04-23,42,10051,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2024-04-23,86.1,42377,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2024-04-23,59.6,113262,,
JP_OPENGOV_kyuuragi,厳木ダム,2024-04-23,97.4,4088,,
JP_OPENGOV_makio,牧尾ダム,2024-04-23,91.5,62198,,
JP_OPENGOV_manakawa,真名川ダム,2024-04-23,87.3,42999,,
JP_OPENGOV_maruyama,丸山ダム,2024-04-23,83.3,12704,,
JP_OPENGOV_matsubara,松原ダム,2024-04-23,55.5,25520,,
JP_OPENGOV_midorikawa,緑川ダム,2024-04-23,26.4,6693,,
JP_OPENGOV_miharu,三春ダム,2024-04-23,100,20158,,
JP_OPENGOV_mikunikawa,三国川ダム,2024-04-23,100,17634,,
JP_OPENGOV_misokawa,味噌川ダム,2024-04-23,90.4,49701,,
JP_OPENGOV_miwa,美和ダム,2024-04-23,37.8,6836,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2024-04-23,82,150600,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2024-04-23,93.6,12454,,
JP_OPENGOV_nagashima,長島ダム,2024-04-23,67.4,31426,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2024-04-23,98.2,3883,,
JP_OPENGOV_naramata,奈良俣ダム,2024-04-23,100,85305,,
JP_OPENGOV_naruko,鳴子ダム,2024-04-23,100,33280,,
JP_OPENGOV_nibutani,二風谷ダム,2024-04-23,29.2,2390,,
JP_OPENGOV_nomura,野村ダム,2024-04-23,93.3,11379,,
JP_OPENGOV_nukui,温井ダム,2024-04-23,83.2,39925,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2024-04-23,93.2,11831,,
JP_OPENGOV_ohara,尾原ダム,2024-04-23,97.8,30982,,
JP_OPENGOV_ooishi,大石ダム,2024-04-23,84.8,12722,,
JP_OPENGOV_ookawa,大川ダム,2024-04-23,81.5,21087,,
JP_OPENGOV_oomachi,大町ダム,2024-04-23,38.9,9387,,
JP_OPENGOV_ootaki,大滝ダム,2024-04-23,71.5,50764,,
JP_OPENGOV_oowatari,大渡ダム,2024-04-23,97.4,31405,,
JP_OPENGOV_ooyasu,大保ダム,2024-04-23,61.1,10501,,
JP_OPENGOV_ooyuki,大雪ダム,2024-04-23,14.7,8158,,
JP_OPENGOV_ozatokawa,小里川ダム,2024-04-23,83,2584,,
JP_OPENGOV_pirika,美利河ダム,2024-04-23,59.8,5485,,
JP_OPENGOV_rumoi,留萌ダム,2024-04-23,100,12832,,
JP_OPENGOV_ryuumon,竜門ダム,2024-04-23,100,33776,,
JP_OPENGOV_sagae,寒河江ダム,2024-04-23,69.2,62204,,
JP_OPENGOV_sameura,早明浦ダム,2024-04-23,99.5,183980,,
JP_OPENGOV_sanru,サンルダム,2024-04-23,100,18070,,
JP_OPENGOV_saruya,猿谷ダム,2024-04-23,28.3,4901,,
JP_OPENGOV_satsunaikawa,札内川ダム,2024-04-23,54.1,14265,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2024-04-23,98.4,63489,,
JP_OPENGOV_shijuushita,四十四田ダム,2024-04-23,83.5,24751,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2024-04-23,55,11268,,
JP_OPENGOV_shimachikawa,島地川ダム,2024-04-23,100,12447,,
JP_OPENGOV_shimokubo,下久保ダム,2024-04-23,45.1,54134,,
JP_OPENGOV_shimouke-0060,下筌ダム,2024-04-23,47.7,24166,,
JP_OPENGOV_shinguu,新宮ダム,2024-04-23,137.7,10054,,
JP_OPENGOV_shinkawa,新川ダム,2024-04-23,18,126,,
JP_OPENGOV_shintoyone,新豊根ダム,2024-04-23,54.7,22175,,
JP_OPENGOV_shirakawa,白川ダム,2024-04-23,86.5,28955,,
JP_OPENGOV_shizuken,志津見ダム,2024-04-23,100,6281,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2024-04-23,95,18146,,
JP_OPENGOV_sonohara-5130,薗原ダム,2024-04-23,94.8,12526,,
JP_OPENGOV_soumoku,草木ダム,2024-04-23,97.4,49186,,
JP_OPENGOV_sugasawa,菅沢ダム,2024-04-23,88.4,13608,,
JP_OPENGOV_surikamikawa,摺上川ダム,2024-04-23,100,108814,,
JP_OPENGOV_takisato,滝里ダム,2024-04-23,59.7,18811,,
JP_OPENGOV_takizawa,滝沢ダム,2024-04-23,60.7,35211,,
JP_OPENGOV_tamagawa,玉川ダム,2024-04-23,93.1,173475,,
JP_OPENGOV_tase,田瀬ダム,2024-04-23,8.1,7788,,
JP_OPENGOV_tedorigawa,手取川ダム,2024-04-23,64.1,118108,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2024-04-23,74.2,14155,,
JP_OPENGOV_terauchi,寺内ダム,2024-04-23,99,8911,,
JP_OPENGOV_tokachi,十勝ダム,2024-04-23,23.9,17477,,
JP_OPENGOV_tokuyama,徳山ダム,2024-04-23,80.3,294337,,
JP_OPENGOV_tomata,苫田ダム,2024-04-23,98.2,27536,,
JP_OPENGOV_tomisato,富郷ダム,2024-04-23,49.2,21431,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2024-04-23,26.6,9860,,
JP_OPENGOV_tsuruta,鶴田ダム,2024-04-23,26,25979,,
JP_OPENGOV_unazuki,宇奈月ダム,2024-04-23,94,5159,,
JP_OPENGOV_urayama,浦山ダム,2024-04-23,55,30795,,
JP_OPENGOV_ure,宇連ダム,2024-04-23,96.6,27467,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2024-04-23,100,26400,,
JP_OPENGOV_yabakei,耶馬溪ダム,2024-04-23,94.4,9252,,
JP_OPENGOV_yagisawa,矢木沢ダム,2024-04-23,97.9,113118,,
JP_OPENGOV_yanase,柳瀬ダム,2024-04-23,128,15617,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2024-04-23,97.4,3349,,
JP_OPENGOV_yokoyama,横山ダム,2024-04-23,70.8,21423,,
JP_OPENGOV_yuda,湯田ダム,2024-04-23,66.9,49646,,
JP_OPENGOV_yunishikawa,湯西川ダム,2024-04-23,91.6,65985,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2024-04-23,100,306764,,
