reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-09-27,60.5,26600,,
JP_OPENGOV_aha,安波ダム,2025-09-27,82.3,11746,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-09-27,94.1,9954,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-09-27,62.5,9647,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-09-27,75.6,25540,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-09-27,71.6,43566,,
JP_OPENGOV_dono,殿ダム,2025-09-27,63,3389,,
JP_OPENGOV_egawa,江川ダム,2025-09-27,76.7,18399,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-09-27,100,13487,,
JP_OPENGOV_fukuchi,福地ダム,2025-09-27,91.9,41020,,
JP_OPENGOV_funkawa,普久川ダム,2025-09-27,19.5,200,,
JP_OPENGOV_futase,二瀬ダム,2025-09-27,1.8,346,,
JP_OPENGOV_gassan,月山ダム,2025-09-27,95.4,17167,,
JP_OPENGOV_gosho,御所ダム,2025-09-27,11,508,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-09-27,77.7,19425,,
JP_OPENGOV_haizuka,灰塚ダム,2025-09-27,100,10509,,
JP_OPENGOV_haji,土師ダム,2025-09-27,92.3,9097,,
JP_OPENGOV_haneji,羽地ダム,2025-09-27,91.4,14806,,
JP_OPENGOV_hasu,蓮ダム,2025-09-27,56.1,6959,,
JP_OPENGOV_hattahara,八田原ダム,2025-09-27,100,23091,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-09-27,64.9,1400,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-09-27,60,5637,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-09-27,100,17830,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-09-27,100,13915,,
JP_OPENGOV_ikari,五十里ダム,2025-09-27,56.1,3894,,
JP_OPENGOV_isawa,胆沢ダム,2025-09-27,15.4,11748,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-09-27,91.5,5767,,
JP_OPENGOV_iwaonai,岩尾内ダム,2025-09-27,69.2,32888,,
JP_OPENGOV_iwaya,岩屋ダム,2025-09-27,60,89941,,
JP_OPENGOV_iyasaka,弥栄ダム,2025-09-27,98.4,47206,,
JP_OPENGOV_izarigawa,漁川ダム,2025-09-27,30.2,664,,
JP_OPENGOV_jouzankei,定山渓ダム,2025-09-27,95.6,54846,,
JP_OPENGOV_kamafusa,釜房ダム,2025-09-27,99.5,20359,,
JP_OPENGOV_kanatake,金武ダム,2025-09-27,90,5281,,
JP_OPENGOV_kanayama,金山ダム,2025-09-27,86.3,65764,,
JP_OPENGOV_kanna,漢那ダム,2025-09-27,89.5,5838,,
JP_OPENGOV_kanokawa,鹿野川ダム,2025-09-27,74.6,13495,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2025-09-27,99.1,50061,,
JP_OPENGOV_kawaji,川治ダム,2025-09-27,73.6,29456,,
JP_OPENGOV_kawamata,川俣ダム,2025-09-27,89.8,43616,,
JP_OPENGOV_koshibu,小渋ダム,2025-09-27,76,9762,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2025-09-27,91,12557,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2025-09-27,32.9,62529,,
JP_OPENGOV_kyuuragi,厳木ダム,2025-09-27,96.6,3657,,
JP_OPENGOV_makio,牧尾ダム,2025-09-27,89.6,60901,,
JP_OPENGOV_manakawa,真名川ダム,2025-09-27,84.7,5319,,
JP_OPENGOV_maruyama,丸山ダム,2025-09-27,69.3,11079,,
JP_OPENGOV_matsubara,松原ダム,2025-09-27,90.2,34953,,
JP_OPENGOV_midorikawa,緑川ダム,2025-09-27,75.8,5419,,
JP_OPENGOV_miharu,三春ダム,2025-09-27,100,8258,,
JP_OPENGOV_mikunikawa,三国川ダム,2025-09-27,100,1921,,
JP_OPENGOV_misokawa,味噌川ダム,2025-09-27,99.3,42680,,
JP_OPENGOV_miwa,美和ダム,2025-09-27,29.2,1478,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2025-09-27,89,123433,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2025-09-27,97.3,6370,,
JP_OPENGOV_nagashima,長島ダム,2025-09-27,95.3,18783,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2025-09-27,98.7,3402,,
JP_OPENGOV_naramata,奈良俣ダム,2025-09-27,28.9,21523,,
JP_OPENGOV_naruko,鳴子ダム,2025-09-27,74.4,11903,,
JP_OPENGOV_nibutani,二風谷ダム,2025-09-27,1.8,149,,
JP_OPENGOV_nomura,野村ダム,2025-09-27,92.7,8787,,
JP_OPENGOV_nukui,温井ダム,2025-09-27,100,39250,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2025-09-27,90.1,8112,,
JP_OPENGOV_ohara,尾原ダム,2025-09-27,95,16915,,
JP_OPENGOV_ooishi,大石ダム,2025-09-27,67.9,129,,
JP_OPENGOV_ookawa,大川ダム,2025-09-27,50.5,7673,,
JP_OPENGOV_oomachi,大町ダム,2025-09-27,100,7383,,
JP_OPENGOV_ootaki,大滝ダム,2025-09-27,59.3,8902,,
JP_OPENGOV_oowatari,大渡ダム,2025-09-27,100,13265,,
JP_OPENGOV_ooyasu,大保ダム,2025-09-27,83.4,14485,,
JP_OPENGOV_ooyuki,大雪ダム,2025-09-27,69,16876,,
JP_OPENGOV_ozatokawa,小里川ダム,2025-09-27,0,0,,
JP_OPENGOV_pirika,美利河ダム,2025-09-27,63,1371,,
JP_OPENGOV_rumoi,留萌ダム,2025-09-27,55.6,5721,,
JP_OPENGOV_ryuumon,竜門ダム,2025-09-27,49.4,16549,,
JP_OPENGOV_sagae,寒河江ダム,2025-09-27,100.5,57401,,
JP_OPENGOV_sameura,早明浦ダム,2025-09-27,93.3,145080,,
JP_OPENGOV_sanru,サンルダム,2025-09-27,100,17646,,
JP_OPENGOV_saruya,猿谷ダム,2025-09-27,37.4,6471,,
JP_OPENGOV_satsunaikawa,札内川ダム,2025-09-27,95.7,15757,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2025-09-27,64.6,41692,,
JP_OPENGOV_shijuushita,四十四田ダム,2025-09-27,35.1,378,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2025-09-27,85.5,8765,,
JP_OPENGOV_shimachikawa,島地川ダム,2025-09-27,100,12406,,
JP_OPENGOV_shimokubo,下久保ダム,2025-09-27,58.4,49806,,
JP_OPENGOV_shimouke-0060,下筌ダム,2025-09-27,92.2,26708,,
JP_OPENGOV_shinguu,新宮ダム,2025-09-27,53.7,3919,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2025-09-27,54.7,61662,,
JP_OPENGOV_shinkawa,新川ダム,2025-09-27,17.7,124,,
JP_OPENGOV_shintoyone,新豊根ダム,2025-09-27,58,19800,,
JP_OPENGOV_shirakawa,白川ダム,2025-09-27,95.4,9438,,
JP_OPENGOV_shizuken,志津見ダム,2025-09-27,100,6261,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2025-09-27,64.4,9920,,
JP_OPENGOV_sonohara-5130,薗原ダム,2025-09-27,64.9,1946,,
JP_OPENGOV_soumoku,草木ダム,2025-09-27,100,31892,,
JP_OPENGOV_sugasawa,菅沢ダム,2025-09-27,45.1,509,,
JP_OPENGOV_surikamikawa,摺上川ダム,2025-09-27,71.2,71176,,
JP_OPENGOV_takisato,滝里ダム,2025-09-27,60.1,18908,,
JP_OPENGOV_takizawa,滝沢ダム,2025-09-27,75.8,18958,,
JP_OPENGOV_tamagawa,玉川ダム,2025-09-27,92.7,109059,,
JP_OPENGOV_tase,田瀬ダム,2025-09-27,71.7,12278,,
JP_OPENGOV_tedorigawa,手取川ダム,2025-09-27,43.9,74192,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2025-09-27,80.8,7570,,
JP_OPENGOV_terauchi,寺内ダム,2025-09-27,31.8,2615,,
JP_OPENGOV_tokachi,十勝ダム,2025-09-27,24.7,1455,,
JP_OPENGOV_tokuyama,徳山ダム,2025-09-27,73.4,188889,,
JP_OPENGOV_tomata,苫田ダム,2025-09-27,99,27746,,
JP_OPENGOV_tomisato,富郷ダム,2025-09-27,80.1,34926,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2025-09-27,75.1,12506,,
JP_OPENGOV_tsuruta,鶴田ダム,2025-09-27,41.5,24937,,
JP_OPENGOV_unazuki,宇奈月ダム,2025-09-27,88.2,3296,,
JP_OPENGOV_urayama,浦山ダム,2025-09-27,86.6,28584,,
JP_OPENGOV_ure,宇連ダム,2025-09-27,41.6,11817,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2025-09-27,61.1,7456,,
JP_OPENGOV_yabakei,耶馬溪ダム,2025-09-27,94.5,9259,,
JP_OPENGOV_yagisawa,矢木沢ダム,2025-09-27,36.7,42416,,
JP_OPENGOV_yanase,柳瀬ダム,2025-09-27,211.5,25808,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2025-09-27,85.6,2945,,
JP_OPENGOV_yokoyama,横山ダム,2025-09-27,44,1250,,
JP_OPENGOV_yuda,湯田ダム,2025-09-27,19.2,2672,,
JP_OPENGOV_yunishikawa,湯西川ダム,2025-09-27,75.4,31648,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2025-09-27,71.5,225069,,
