reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-02-23,61.2,26917,,
JP_OPENGOV_aha,安波ダム,2025-02-23,86.3,12312,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-02-23,55.5,11112,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-02-23,7.3,2506,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-02-23,40.7,13796,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-02-23,46.2,28736,,
JP_OPENGOV_dono,殿ダム,2025-02-23,100,5443,,
JP_OPENGOV_egawa,江川ダム,2025-02-23,69.8,16758,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-02-23,27.4,8512,,
JP_OPENGOV_fukuchi,福地ダム,2025-02-23,93.7,41810,,
JP_OPENGOV_funkawa,普久川ダム,2025-02-23,24.7,253,,
JP_OPENGOV_futase,二瀬ダム,2025-02-23,1.2,226,,
JP_OPENGOV_gassan,月山ダム,2025-02-23,24,8986,,
JP_OPENGOV_gosho,御所ダム,2025-02-23,70.5,23113,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-02-23,45.7,41090,,
JP_OPENGOV_haizuka,灰塚ダム,2025-02-23,100,11536,,
JP_OPENGOV_haji,土師ダム,2025-02-23,30.4,10324,,
JP_OPENGOV_haneji,羽地ダム,2025-02-23,90.8,14709,,
JP_OPENGOV_hasu,蓮ダム,2025-02-23,36.1,10263,,
JP_OPENGOV_hattahara,八田原ダム,2025-02-23,76.9,17572,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-02-23,68.6,1480,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-02-23,79.1,12097,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-02-23,62.4,22454,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-02-23,58.2,15605,,
JP_OPENGOV_ikari,五十里ダム,2025-02-23,58.1,17349,,
JP_OPENGOV_isawa,胆沢ダム,2025-02-23,77.5,65527,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-02-23,100,6631,,
JP_OPENGOV_iwaonai,岩尾内ダム,2025-02-23,52.2,50705,,
JP_OPENGOV_iwaya,岩屋ダム,2025-02-23,41.5,62245,,
JP_OPENGOV_iyasaka,弥栄ダム,2025-02-23,71.6,34373,,
JP_OPENGOV_izarigawa,漁川ダム,2025-02-23,9.1,347,,
JP_OPENGOV_jouzankei,定山渓ダム,2025-02-23,54.5,31282,,
JP_OPENGOV_kamafusa,釜房ダム,2025-02-23,33.3,16796,,
JP_OPENGOV_kanatake,金武ダム,2025-02-23,63.4,3717,,
JP_OPENGOV_kanayama,金山ダム,2025-02-23,15.8,20549,,
JP_OPENGOV_kanna,漢那ダム,2025-02-23,85.2,5556,,
JP_OPENGOV_kanokawa,鹿野川ダム,2025-02-23,70.1,20816,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2025-02-23,84.8,42820,,
JP_OPENGOV_kawaji,川治ダム,2025-02-23,59.2,44986,,
JP_OPENGOV_kawamata,川俣ダム,2025-02-23,97.7,71398,,
JP_OPENGOV_koshibu,小渋ダム,2025-02-23,16.8,4007,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2025-02-23,86.5,42544,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2025-02-23,21.2,40359,,
JP_OPENGOV_kyuuragi,厳木ダム,2025-02-23,96.9,4076,,
JP_OPENGOV_makio,牧尾ダム,2025-02-23,24.4,16597,,
JP_OPENGOV_manakawa,真名川ダム,2025-02-23,11.3,5571,,
JP_OPENGOV_maruyama,丸山ダム,2025-02-23,69.2,10803,,
JP_OPENGOV_matsubara,松原ダム,2025-02-23,56.2,25417,,
JP_OPENGOV_miharu,三春ダム,2025-02-23,86.1,17046,,
JP_OPENGOV_mikunikawa,三国川ダム,2025-02-23,25.3,4247,,
JP_OPENGOV_misokawa,味噌川ダム,2025-02-23,94.6,51983,,
JP_OPENGOV_miwa,美和ダム,2025-02-23,6.5,1169,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2025-02-23,69,126522,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2025-02-23,82.3,10950,,
JP_OPENGOV_nagashima,長島ダム,2025-02-23,80,37194,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2025-02-23,68.8,2718,,
JP_OPENGOV_naramata,奈良俣ダム,2025-02-23,63.9,54275,,
JP_OPENGOV_naruko,鳴子ダム,2025-02-23,28.6,9442,,
JP_OPENGOV_nibutani,二風谷ダム,2025-02-23,50,4090,,
JP_OPENGOV_nomura,野村ダム,2025-02-23,94.6,11538,,
JP_OPENGOV_nukui,温井ダム,2025-02-23,87.7,42115,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2025-02-23,65.5,8320,,
JP_OPENGOV_ohara,尾原ダム,2025-02-23,97,30714,,
JP_OPENGOV_ooishi,大石ダム,2025-02-23,87.2,13060,,
JP_OPENGOV_ookawa,大川ダム,2025-02-23,72.3,18696,,
JP_OPENGOV_oomachi,大町ダム,2025-02-23,23.1,5581,,
JP_OPENGOV_ootaki,大滝ダム,2025-02-23,56.4,40041,,
JP_OPENGOV_ooyasu,大保ダム,2025-02-23,80.4,13967,,
JP_OPENGOV_ooyuki,大雪ダム,2025-02-23,7.2,4016,,
JP_OPENGOV_ozatokawa,小里川ダム,2025-02-23,97.4,3032,,
JP_OPENGOV_pirika,美利河ダム,2025-02-23,15.9,1461,,
JP_OPENGOV_rumoi,留萌ダム,2025-02-23,56.3,5796,,
JP_OPENGOV_ryuumon,竜門ダム,2025-02-23,74.2,24864,,
JP_OPENGOV_sagae,寒河江ダム,2025-02-23,8.5,7670,,
JP_OPENGOV_sameura,早明浦ダム,2025-02-23,61.4,96470,,
JP_OPENGOV_sanru,サンルダム,2025-02-23,51.3,7761,,
JP_OPENGOV_saruya,猿谷ダム,2025-02-23,25.8,4461,,
JP_OPENGOV_satsunaikawa,札内川ダム,2025-02-23,36.4,9615,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2025-02-23,46.9,30262,,
JP_OPENGOV_shijuushita,四十四田ダム,2025-02-23,87.1,25841,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2025-02-23,58.3,11956,,
JP_OPENGOV_shimachikawa,島地川ダム,2025-02-23,99.8,12376,,
JP_OPENGOV_shimokubo,下久保ダム,2025-02-23,63.7,76498,,
JP_OPENGOV_shimouke-0060,下筌ダム,2025-02-23,49.2,25115,,
JP_OPENGOV_shinguu,新宮ダム,2025-02-23,33.8,2466,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2025-02-23,50.3,56694,,
JP_OPENGOV_shinkawa,新川ダム,2025-02-23,17.8,124,,
JP_OPENGOV_shintoyone,新豊根ダム,2025-02-23,69.7,28238,,
JP_OPENGOV_shirakawa,白川ダム,2025-02-23,24,8026,,
JP_OPENGOV_shizuken,志津見ダム,2025-02-23,100,6325,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2025-02-23,66.9,12770,,
JP_OPENGOV_soumoku,草木ダム,2025-02-23,86.2,43550,,
JP_OPENGOV_sugasawa,菅沢ダム,2025-02-23,53.5,7602,,
JP_OPENGOV_surikamikawa,摺上川ダム,2025-02-23,59.1,62589,,
JP_OPENGOV_takisato,滝里ダム,2025-02-23,69.1,21793,,
JP_OPENGOV_takizawa,滝沢ダム,2025-02-23,56.7,32902,,
JP_OPENGOV_tamagawa,玉川ダム,2025-02-23,40.4,75225,,
JP_OPENGOV_tase,田瀬ダム,2025-02-23,33.5,34066,,
JP_OPENGOV_tedorigawa,手取川ダム,2025-02-23,18.5,35104,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2025-02-23,73.8,14079,,
JP_OPENGOV_terauchi,寺内ダム,2025-02-23,45.1,4062,,
JP_OPENGOV_tokachi,十勝ダム,2025-02-23,14.6,10900,,
JP_OPENGOV_tokuyama,徳山ダム,2025-02-23,75.3,275901,,
JP_OPENGOV_tomata,苫田ダム,2025-02-23,96.8,27134,,
JP_OPENGOV_tomisato,富郷ダム,2025-02-23,42.4,18479,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2025-02-23,38.1,14120,,
JP_OPENGOV_unazuki,宇奈月ダム,2025-02-23,92,4832,,
JP_OPENGOV_urayama,浦山ダム,2025-02-23,65.5,36669,,
JP_OPENGOV_ure,宇連ダム,2025-02-23,40.7,11559,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2025-02-23,0.1,38,,
JP_OPENGOV_yabakei,耶馬溪ダム,2025-02-23,94.3,9245,,
JP_OPENGOV_yagisawa,矢木沢ダム,2025-02-23,47.1,54440,,
JP_OPENGOV_yanase,柳瀬ダム,2025-02-23,56.8,6929,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2025-02-23,67.9,2335,,
JP_OPENGOV_yokoyama,横山ダム,2025-02-23,50.7,15339,,
JP_OPENGOV_yuda,湯田ダム,2025-02-23,11,8145,,
JP_OPENGOV_yunishikawa,湯西川ダム,2025-02-23,55.5,39994,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2025-02-23,85.4,259650,,
