reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2021-08-30,62.7,27582,,
JP_OPENGOV_aha,安波ダム,2021-08-30,97.3,12260,,
JP_OPENGOV_aimata-5090,相俣ダム,2021-08-30,94.1,9954,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2021-08-30,39.4,6281,,
JP_OPENGOV_chouankuchi,長安口ダム,2021-08-30,83.5,28209,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2021-08-30,52.1,32508,,
JP_OPENGOV_dono,殿ダム,2021-08-30,95.8,5151,,
JP_OPENGOV_egawa,江川ダム,2021-08-30,94.6,22695,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2021-08-30,90.6,13305,,
JP_OPENGOV_fukuchi,福地ダム,2021-08-30,98.8,44153,,
JP_OPENGOV_funkawa,普久川ダム,2021-08-30,71.1,676,,
JP_OPENGOV_futase,二瀬ダム,2021-08-30,1.4,269,,
JP_OPENGOV_gassan,月山ダム,2021-08-30,88.2,16062,,
JP_OPENGOV_gosho,御所ダム,2021-08-30,63.4,2909,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2021-08-30,100,25776,,
JP_OPENGOV_haizuka,灰塚ダム,2021-08-30,100,10076,,
JP_OPENGOV_haji,土師ダム,2021-08-30,84,8280,,
JP_OPENGOV_haneji,羽地ダム,2021-08-30,99.4,15506,,
JP_OPENGOV_hasu,蓮ダム,2021-08-30,79.4,9846,,
JP_OPENGOV_hattahara,八田原ダム,2021-08-30,98.2,22599,,
JP_OPENGOV_hennoki,辺野喜ダム,2021-08-30,85.1,1362,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2021-08-30,96.7,9092,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2021-08-30,97.7,15633,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2021-08-30,99.5,13229,,
JP_OPENGOV_ikari,五十里ダム,2021-08-30,91.7,6367,,
JP_OPENGOV_isawa,胆沢ダム,2021-08-30,62.6,47556,,
JP_OPENGOV_ishitekawa,石手川ダム,2021-08-30,100,6297,,
JP_OPENGOV_iwaonai,岩尾内ダム,2021-08-30,2,978,,
JP_OPENGOV_iwaya,岩屋ダム,2021-08-30,58.3,87403,,
JP_OPENGOV_iyasaka,弥栄ダム,2021-08-30,97.7,46904,,
JP_OPENGOV_izarigawa,漁川ダム,2021-08-30,63,1385,,
JP_OPENGOV_jouzankei,定山渓ダム,2021-08-30,86.5,49638,,
JP_OPENGOV_kamafusa,釜房ダム,2021-08-30,100,21482,,
JP_OPENGOV_kanatake,金武ダム,2021-08-30,97.4,5223,,
JP_OPENGOV_kanayama,金山ダム,2021-08-30,35.2,26866,,
JP_OPENGOV_kanna,漢那ダム,2021-08-30,99.4,6611,,
JP_OPENGOV_kanokawa,鹿野川ダム,2021-08-30,78.7,14239,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2021-08-30,88.4,44663,,
JP_OPENGOV_kawaji,川治ダム,2021-08-30,100,40457,,
JP_OPENGOV_kawamata,川俣ダム,2021-08-30,100,49909,,
JP_OPENGOV_koshibu,小渋ダム,2021-08-30,95.2,13062,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2021-08-30,90.6,12501,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2021-08-30,73.4,139520,,
JP_OPENGOV_kyuuragi,厳木ダム,2021-08-30,93.8,4235,,
JP_OPENGOV_makio,牧尾ダム,2021-08-30,91.8,62449,,
JP_OPENGOV_manakawa,真名川ダム,2021-08-30,41.5,2608,,
JP_OPENGOV_maruyama,丸山ダム,2021-08-30,76.7,12366,,
JP_OPENGOV_matsubara,松原ダム,2021-08-30,64.7,25132,,
JP_OPENGOV_midorikawa,緑川ダム,2021-08-30,81.6,6145,,
JP_OPENGOV_miharu,三春ダム,2021-08-30,94.6,7576,,
JP_OPENGOV_mikunikawa,三国川ダム,2021-08-30,94.1,1708,,
JP_OPENGOV_misokawa,味噌川ダム,2021-08-30,77.8,42798,,
JP_OPENGOV_miwa,美和ダム,2021-08-30,61.9,3491,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2021-08-30,98,135311,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2021-08-30,77.5,6314,,
JP_OPENGOV_nagashima,長島ダム,2021-08-30,95.8,19145,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2021-08-30,82.3,2835,,
JP_OPENGOV_naramata,奈良俣ダム,2021-08-30,99.2,71399,,
JP_OPENGOV_naruko,鳴子ダム,2021-08-30,42.4,6776,,
JP_OPENGOV_nibutani,二風谷ダム,2021-08-30,71.3,540,,
JP_OPENGOV_nomura,野村ダム,2021-08-30,92.6,8779,,
JP_OPENGOV_nukui,温井ダム,2021-08-30,98,37239,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2021-08-30,97.6,8779,,
JP_OPENGOV_ohara,尾原ダム,2021-08-30,98,17455,,
JP_OPENGOV_ooishi,大石ダム,2021-08-30,48.3,98,,
