reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-05-16,68.9,30311,1.72,3.64
JP_OPENGOV_aha,安波ダム,2026-05-16,46.5,6637,0.93,0.79
JP_OPENGOV_aimata-5090,相俣ダム,2026-05-16,90.8,18182,2.22,9.98
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-05-16,90,30921,18.93,18.93
JP_OPENGOV_chouankuchi,長安口ダム,2026-05-16,86.9,29358,21.74,39.3
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-05-16,37.6,22893,37.29,22.77
JP_OPENGOV_dono,殿ダム,2026-05-16,97.5,5244,0.68,1.19
JP_OPENGOV_egawa,江川ダム,2026-05-16,39,9355,0.45,0.21
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-05-16,94.3,29249,78.41,78.03
JP_OPENGOV_fukuchi,福地ダム,2026-05-16,51.9,23186,0,3.26
JP_OPENGOV_funkawa,普久川ダム,2026-05-16,19.9,204,0.46,0.53
JP_OPENGOV_futase,二瀬ダム,2026-05-16,45.1,8606,1.45,2.48
JP_OPENGOV_gassan,月山ダム,2026-05-16,82.2,30684,38.9,59.68
JP_OPENGOV_gosho,御所ダム,2026-05-16,83.6,27471,34.05,42.66
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-05-16,86.7,78065,11.08,33.17
JP_OPENGOV_haizuka,灰塚ダム,2026-05-16,98.9,9597,1.33,2.15
JP_OPENGOV_haji,土師ダム,2026-05-16,33.3,11300,9.3,4.27
JP_OPENGOV_haneji,羽地ダム,2026-05-16,71.6,11589,0.19,0.49
JP_OPENGOV_hasu,蓮ダム,2026-05-16,52.9,15026,1.56,4.6
JP_OPENGOV_hattahara,八田原ダム,2026-05-16,97.9,22382,1.33,1.33
JP_OPENGOV_hennoki,辺野喜ダム,2026-05-16,54.9,1185,0.31,0.34
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-05-16,76,11626,1.28,1.49
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-05-16,79.2,28509,4.23,7.67
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-05-16,72.9,19547,1.19,3.06
JP_OPENGOV_ikari,五十里ダム,2026-05-16,29.4,9404,12.95,16.58
