reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2023-09-19,52.4,23070,,
JP_OPENGOV_aha,安波ダム,2023-09-19,100,12607,,
JP_OPENGOV_aimata-5090,相俣ダム,2023-09-19,45.7,4835,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2023-09-19,26.6,4236,,
JP_OPENGOV_chouankuchi,長安口ダム,2023-09-19,77.2,26132,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2023-09-19,82.4,51405,,
JP_OPENGOV_dono,殿ダム,2023-09-19,97.4,5237,,
JP_OPENGOV_egawa,江川ダム,2023-09-19,67.5,16190,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2023-09-19,100,13845,,
JP_OPENGOV_fukuchi,福地ダム,2023-09-19,92.1,41156,,
JP_OPENGOV_funkawa,普久川ダム,2023-09-19,75.4,717,,
JP_OPENGOV_futase,二瀬ダム,2023-09-19,10,351,,
JP_OPENGOV_gassan,月山ダム,2023-09-19,28.8,5195,,
JP_OPENGOV_gosho,御所ダム,2023-09-19,12.4,570,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2023-09-19,100,26434,,
JP_OPENGOV_haizuka,灰塚ダム,2023-09-19,52.8,5129,,
JP_OPENGOV_haji,土師ダム,2023-09-19,89.1,8779,,
JP_OPENGOV_haneji,羽地ダム,2023-09-19,96.6,15075,,
JP_OPENGOV_hasu,蓮ダム,2023-09-19,77.4,9602,,
JP_OPENGOV_hattahara,八田原ダム,2023-09-19,93.3,21333,,
JP_OPENGOV_hennoki,辺野喜ダム,2023-09-19,84.8,1357,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2023-09-19,97.9,9198,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2023-09-19,93.8,15015,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2023-09-19,87.1,11578,,
JP_OPENGOV_ikari,五十里ダム,2023-09-19,78.6,5457,,
JP_OPENGOV_isawa,胆沢ダム,2023-09-19,54.7,41558,,
JP_OPENGOV_ishitekawa,石手川ダム,2023-09-19,90,5668,,
JP_OPENGOV_iwaonai,岩尾内ダム,2023-09-19,67,31973,,
JP_OPENGOV_iwaya,岩屋ダム,2023-09-19,42.5,63718,,
JP_OPENGOV_iyasaka,弥栄ダム,2023-09-19,92.2,44241,,
JP_OPENGOV_izarigawa,漁川ダム,2023-09-19,50.8,1118,,
JP_OPENGOV_jouzankei,定山渓ダム,2023-09-19,95.1,54595,,
JP_OPENGOV_kamafusa,釜房ダム,2023-09-19,100,21473,,
JP_OPENGOV_kanatake,金武ダム,2023-09-19,85.5,4585,,
JP_OPENGOV_kanayama,金山ダム,2023-09-19,72.5,55344,,
JP_OPENGOV_kanna,漢那ダム,2023-09-19,95.5,6352,,
JP_OPENGOV_kanokawa,鹿野川ダム,2023-09-19,69.9,12647,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2023-09-19,99.8,50412,,
JP_OPENGOV_kawaji,川治ダム,2023-09-19,86.3,34530,,
JP_OPENGOV_kawamata,川俣ダム,2023-09-19,94.6,45953,,
JP_OPENGOV_koshibu,小渋ダム,2023-09-19,56.9,7355,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2023-09-19,90.7,12516,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2023-09-19,56.9,108109,,
JP_OPENGOV_kyuuragi,厳木ダム,2023-09-19,95.7,4201,,
JP_OPENGOV_makio,牧尾ダム,2023-09-19,45.2,30716,,
JP_OPENGOV_manakawa,真名川ダム,2023-09-19,64.1,4020,,
JP_OPENGOV_maruyama,丸山ダム,2023-09-19,79.6,12128,,
JP_OPENGOV_matsubara,松原ダム,2023-09-19,74.5,28821,,
JP_OPENGOV_midorikawa,緑川ダム,2023-09-19,71.4,5319,,
JP_OPENGOV_miharu,三春ダム,2023-09-19,97.2,7787,,
JP_OPENGOV_mikunikawa,三国川ダム,2023-09-19,20.1,365,,
JP_OPENGOV_misokawa,味噌川ダム,2023-09-19,69.7,38300,,
JP_OPENGOV_miwa,美和ダム,2023-09-19,24,1262,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2023-09-19,99,136507,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2023-09-19,95.3,6240,,
JP_OPENGOV_nagashima,長島ダム,2023-09-19,95.7,18966,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2023-09-19,96.2,3315,,
JP_OPENGOV_naramata,奈良俣ダム,2023-09-19,59.4,44263,,
JP_OPENGOV_naruko,鳴子ダム,2023-09-19,62.3,9961,,
