reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2022-01-31,60.9,26776,,
JP_OPENGOV_aha,安波ダム,2022-01-31,86.6,10920,,
JP_OPENGOV_aimata-5090,相俣ダム,2022-01-31,60.1,12031,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2022-01-31,35,12180,,
JP_OPENGOV_chouankuchi,長安口ダム,2022-01-31,52.5,17752,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2022-01-31,46.6,29082,,
JP_OPENGOV_dono,殿ダム,2022-01-31,97,5218,,
JP_OPENGOV_egawa,江川ダム,2022-01-31,98.5,23631,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2022-01-31,85.1,26393,,
JP_OPENGOV_fukuchi,福地ダム,2022-01-31,94.6,42272,,
JP_OPENGOV_funkawa,普久川ダム,2022-01-31,21,200,,
JP_OPENGOV_futase,二瀬ダム,2022-01-31,1.2,227,,
JP_OPENGOV_gassan,月山ダム,2022-01-31,56.7,21536,,
JP_OPENGOV_gosho,御所ダム,2022-01-31,78.8,25828,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2022-01-31,66.1,59529,,
JP_OPENGOV_haizuka,灰塚ダム,2022-01-31,100,9829,,
JP_OPENGOV_haji,土師ダム,2022-01-31,32.3,10972,,
JP_OPENGOV_haneji,羽地ダム,2022-01-31,84.6,13200,,
JP_OPENGOV_hasu,蓮ダム,2022-01-31,41,11653,,
JP_OPENGOV_hattahara,八田原ダム,2022-01-31,86.9,20007,,
JP_OPENGOV_hennoki,辺野喜ダム,2022-01-31,59,944,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2022-01-31,85.8,13124,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2022-01-31,55.3,19892,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2022-01-31,32.7,8769,,
JP_OPENGOV_ikari,五十里ダム,2022-01-31,92.4,27593,,
JP_OPENGOV_isawa,胆沢ダム,2022-01-31,91.9,77644,,
JP_OPENGOV_ishitekawa,石手川ダム,2022-01-31,96.1,6055,,
JP_OPENGOV_iwaonai,岩尾内ダム,2022-01-31,61.1,59320,,
JP_OPENGOV_iwaya,岩屋ダム,2022-01-31,45.4,68154,,
JP_OPENGOV_iyasaka,弥栄ダム,2022-01-31,70.7,33929,,
JP_OPENGOV_izarigawa,漁川ダム,2022-01-31,10.1,384,,
JP_OPENGOV_jouzankei,定山渓ダム,2022-01-31,21.3,12219,,
JP_OPENGOV_kamafusa,釜房ダム,2022-01-31,44.2,20371,,
JP_OPENGOV_kanayama,金山ダム,2022-01-31,50.8,66239,,
JP_OPENGOV_kanokawa,鹿野川ダム,2022-01-31,14,4172,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2022-01-31,81.4,41100,,
JP_OPENGOV_kawaji,川治ダム,2022-01-31,51.5,39148,,
JP_OPENGOV_kawamata,川俣ダム,2022-01-31,94.2,68862,,
JP_OPENGOV_koshibu,小渋ダム,2022-01-31,19.5,4860,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2022-01-31,55,27073,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2022-01-31,33.3,63321,,
JP_OPENGOV_kyuuragi,厳木ダム,2022-01-31,92.5,2961,,
JP_OPENGOV_makio,牧尾ダム,2022-01-31,47,31957,,
JP_OPENGOV_manakawa,真名川ダム,2022-01-31,88.1,43407,,
JP_OPENGOV_maruyama,丸山ダム,2022-01-31,59.3,9562,,
JP_OPENGOV_matsubara,松原ダム,2022-01-31,61.2,28255,,
JP_OPENGOV_midorikawa,緑川ダム,2022-01-31,32.2,8249,,
JP_OPENGOV_miharu,三春ダム,2022-01-31,56.6,11214,,
JP_OPENGOV_mikunikawa,三国川ダム,2022-01-31,42.8,7177,,
JP_OPENGOV_misokawa,味噌川ダム,2022-01-31,78,42893,,
JP_OPENGOV_miwa,美和ダム,2022-01-31,7.7,1438,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2022-01-31,81,148235,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2022-01-31,98.1,13048,,
JP_OPENGOV_nagashima,長島ダム,2022-01-31,36.2,16957,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2022-01-31,45.6,1802,,
JP_OPENGOV_naramata,奈良俣ダム,2022-01-31,94.5,80307,,
JP_OPENGOV_naruko,鳴子ダム,2022-01-31,16.8,5538,,
JP_OPENGOV_nibutani,二風谷ダム,2022-01-31,89.6,7412,,
JP_OPENGOV_nomura,野村ダム,2022-01-31,92.1,11223,,
JP_OPENGOV_nukui,温井ダム,2022-01-31,77.5,37208,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2022-01-31,90.1,11446,,
JP_OPENGOV_ohara,尾原ダム,2022-01-31,100,31783,,
JP_OPENGOV_ooishi,大石ダム,2022-01-31,91.4,13701,,
JP_OPENGOV_ookawa,大川ダム,2022-01-31,69.1,17881,,
JP_OPENGOV_oomachi,大町ダム,2022-01-31,40.2,9735,,
JP_OPENGOV_ootaki,大滝ダム,2022-01-31,70.4,49975,,
JP_OPENGOV_oowatari,大渡ダム,2022-01-31,64.8,20870,,
JP_OPENGOV_ooyasu,大保ダム,2022-01-31,55.5,9553,,
JP_OPENGOV_ooyuki,大雪ダム,2022-01-31,39.9,22125,,
JP_OPENGOV_ozatokawa,小里川ダム,2022-01-31,34.4,1081,,
JP_OPENGOV_pirika,美利河ダム,2022-01-31,51.5,4802,,
JP_OPENGOV_rumoi,留萌ダム,2022-01-31,76.4,7918,,
JP_OPENGOV_ryuumon,竜門ダム,2022-01-31,97,32479,,
JP_OPENGOV_sagae,寒河江ダム,2022-01-31,35,31435,,
JP_OPENGOV_sameura,早明浦ダム,2022-01-31,72.4,108050,,
JP_OPENGOV_sanru,サンルダム,2022-01-31,79.8,12060,,
JP_OPENGOV_saruya,猿谷ダム,2022-01-31,27.8,4817,,
JP_OPENGOV_satsunaikawa,札内川ダム,2022-01-31,62.3,16567,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2022-01-31,54.7,35302,,
JP_OPENGOV_shijuushita,四十四田ダム,2022-01-31,84.2,25009,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2022-01-31,85.7,18226,,
JP_OPENGOV_shimachikawa,島地川ダム,2022-01-31,95.1,11787,,
JP_OPENGOV_shimokubo,下久保ダム,2022-01-31,71.4,85637,,
JP_OPENGOV_shimouke-0060,下筌ダム,2022-01-31,71.4,36477,,
JP_OPENGOV_shinguu,新宮ダム,2022-01-31,30.2,2206,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2022-01-31,19.2,15241,,
JP_OPENGOV_shinkawa,新川ダム,2022-01-31,20,120,,
JP_OPENGOV_shintoyone,新豊根ダム,2022-01-31,57.8,23431,,
JP_OPENGOV_shirakawa,白川ダム,2022-01-31,27.8,9306,,
JP_OPENGOV_shizuken,志津見ダム,2022-01-31,100,6345,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2022-01-31,90.4,17267,,
JP_OPENGOV_sonohara-5130,薗原ダム,2022-01-31,40.5,5359,,
JP_OPENGOV_soumoku,草木ダム,2022-01-31,92.1,46527,,
JP_OPENGOV_sugasawa,菅沢ダム,2022-01-31,15.5,2196,,
JP_OPENGOV_takisato,滝里ダム,2022-01-31,63,20206,,
JP_OPENGOV_takizawa,滝沢ダム,2022-01-31,57.5,33341,,
JP_OPENGOV_tamagawa,玉川ダム,2022-01-31,76.4,142526,,
JP_OPENGOV_tase,田瀬ダム,2022-01-31,54.3,55318,,
JP_OPENGOV_tedorigawa,手取川ダム,2022-01-31,37.8,71717,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2022-01-31,30.6,5856,,
JP_OPENGOV_terauchi,寺内ダム,2022-01-31,73.3,6598,,
JP_OPENGOV_tokachi,十勝ダム,2022-01-31,28.1,21135,,
JP_OPENGOV_tokuyama,徳山ダム,2022-01-31,70.7,258886,,
JP_OPENGOV_tomata,苫田ダム,2022-01-31,97.3,27268,,
