reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2024-05-17,68.1,29950,,
JP_OPENGOV_aha,安波ダム,2024-05-17,55.9,7046,,
JP_OPENGOV_aimata-5090,相俣ダム,2024-05-17,85,17008,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2024-05-17,87.5,30104,,
JP_OPENGOV_chouankuchi,長安口ダム,2024-05-17,87.1,29505,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2024-05-17,76.6,47637,,
JP_OPENGOV_dono,殿ダム,2024-05-17,99.7,5364,,
JP_OPENGOV_egawa,江川ダム,2024-05-17,65,15600,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2024-05-17,93.9,29120,,
JP_OPENGOV_fukuchi,福地ダム,2024-05-17,68.6,30666,,
JP_OPENGOV_funkawa,普久川ダム,2024-05-17,20.6,196,,
JP_OPENGOV_futase,二瀬ダム,2024-05-17,80.3,15373,,
JP_OPENGOV_gassan,月山ダム,2024-05-17,85.7,32077,,
JP_OPENGOV_gosho,御所ダム,2024-05-17,73.2,24008,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2024-05-17,96.1,86470,,
JP_OPENGOV_haizuka,灰塚ダム,2024-05-17,100,10030,,
JP_OPENGOV_haji,土師ダム,2024-05-17,38.4,13020,,
JP_OPENGOV_haneji,羽地ダム,2024-05-17,77.6,12107,,
JP_OPENGOV_hasu,蓮ダム,2024-05-17,51.7,14684,,
JP_OPENGOV_hattahara,八田原ダム,2024-05-17,97.2,22225,,
JP_OPENGOV_hennoki,辺野喜ダム,2024-05-17,58.6,939,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2024-05-17,78.7,28318,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2024-05-17,74.4,19944,,
JP_OPENGOV_ikari,五十里ダム,2024-05-17,47.4,14165,,
JP_OPENGOV_isawa,胆沢ダム,2024-05-17,90.6,76548,,
JP_OPENGOV_ishitekawa,石手川ダム,2024-05-17,100,6649,,
JP_OPENGOV_iwaonai,岩尾内ダム,2024-05-17,94.6,91918,,
JP_OPENGOV_iwaya,岩屋ダム,2024-05-17,57.1,85670,,
JP_OPENGOV_iyasaka,弥栄ダム,2024-05-17,97.4,46729,,
JP_OPENGOV_izarigawa,漁川ダム,2024-05-17,86.7,3293,,
JP_OPENGOV_jouzankei,定山渓ダム,2024-05-17,95.6,54858,,
JP_OPENGOV_kamafusa,釜房ダム,2024-05-17,82.5,32732,,
JP_OPENGOV_kanatake,金武ダム,2024-05-17,66.6,3570,,
JP_OPENGOV_kanayama,金山ダム,2024-05-17,80.4,104752,,
JP_OPENGOV_kanna,漢那ダム,2024-05-17,65.4,4352,,
JP_OPENGOV_kanokawa,鹿野川ダム,2024-05-17,69.5,20636,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2024-05-17,100,50919,,
JP_OPENGOV_kawaji,川治ダム,2024-05-17,73.3,55685,,
JP_OPENGOV_kawamata,川俣ダム,2024-05-17,61.9,45258,,
JP_OPENGOV_koshibu,小渋ダム,2024-05-17,78.9,18856,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2024-05-17,67.9,33385,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2024-05-17,59.1,112325,,
JP_OPENGOV_kyuuragi,厳木ダム,2024-05-17,96.8,4351,,
JP_OPENGOV_makio,牧尾ダム,2024-05-17,92,62574,,
JP_OPENGOV_manakawa,真名川ダム,2024-05-17,72.7,35802,,
JP_OPENGOV_maruyama,丸山ダム,2024-05-17,84.4,12869,,
JP_OPENGOV_matsubara,松原ダム,2024-05-17,33.1,15200,,
JP_OPENGOV_midorikawa,緑川ダム,2024-05-17,27.7,7017,,
JP_OPENGOV_miharu,三春ダム,2024-05-17,96.9,19177,,
JP_OPENGOV_mikunikawa,三国川ダム,2024-05-17,51.3,8603,,
JP_OPENGOV_misokawa,味噌川ダム,2024-05-17,83.8,46090,,
JP_OPENGOV_miwa,美和ダム,2024-05-17,37.4,6751,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2024-05-17,85,155167,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2024-05-17,93.8,12475,,
JP_OPENGOV_nagashima,長島ダム,2024-05-17,47.3,22065,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2024-05-17,100,4026,,
JP_OPENGOV_naramata,奈良俣ダム,2024-05-17,98.8,83996,,
JP_OPENGOV_naruko,鳴子ダム,2024-05-17,48.8,16109,,
JP_OPENGOV_nibutani,二風谷ダム,2024-05-17,27.9,2283,,
JP_OPENGOV_nomura,野村ダム,2024-05-17,93.3,11379,,
JP_OPENGOV_nukui,温井ダム,2024-05-17,79.7,38251,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2024-05-17,89.6,11374,,
JP_OPENGOV_ohara,尾原ダム,2024-05-17,81.4,25774,,
JP_OPENGOV_ooishi,大石ダム,2024-05-17,80.4,12059,,
JP_OPENGOV_ookawa,大川ダム,2024-05-17,75,19411,,
JP_OPENGOV_oomachi,大町ダム,2024-05-17,37.5,9040,,
JP_OPENGOV_ootaki,大滝ダム,2024-05-17,67.4,47876,,
JP_OPENGOV_oowatari,大渡ダム,2024-05-17,97.3,31345,,
JP_OPENGOV_ooyasu,大保ダム,2024-05-17,72.6,12482,,
JP_OPENGOV_ooyuki,大雪ダム,2024-05-17,70.2,38927,,
JP_OPENGOV_ozatokawa,小里川ダム,2024-05-17,27.4,854,,
JP_OPENGOV_pirika,美利河ダム,2024-05-17,59.3,5437,,
JP_OPENGOV_rumoi,留萌ダム,2024-05-17,100,10872,,
JP_OPENGOV_ryuumon,竜門ダム,2024-05-17,100,33901,,
JP_OPENGOV_sagae,寒河江ダム,2024-05-17,87,78167,,
JP_OPENGOV_sameura,早明浦ダム,2024-05-17,99.7,185380,,
JP_OPENGOV_sanru,サンルダム,2024-05-17,100,16994,,
JP_OPENGOV_saruya,猿谷ダム,2024-05-17,62.4,10798,,
JP_OPENGOV_satsunaikawa,札内川ダム,2024-05-17,100,27525,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2024-05-17,93.9,60568,,
JP_OPENGOV_shijuushita,四十四田ダム,2024-05-17,85.1,25228,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2024-05-17,61.1,12531,,
JP_OPENGOV_shimachikawa,島地川ダム,2024-05-17,100,12601,,
JP_OPENGOV_shimokubo,下久保ダム,2024-05-17,47.8,57384,,
JP_OPENGOV_shimouke-0060,下筌ダム,2024-05-17,20.6,10440,,
JP_OPENGOV_shinguu,新宮ダム,2024-05-17,101.8,7433,,
JP_OPENGOV_shinkawa,新川ダム,2024-05-17,18,126,,
JP_OPENGOV_shintoyone,新豊根ダム,2024-05-17,56.6,22946,,
JP_OPENGOV_shirakawa,白川ダム,2024-05-17,84.4,28251,,
JP_OPENGOV_shizuken,志津見ダム,2024-05-17,100,6306,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2024-05-17,87.9,16786,,
JP_OPENGOV_sonohara-5130,薗原ダム,2024-05-17,92.3,12200,,
