reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2023-03-25,59.4,26132,,
JP_OPENGOV_aha,安波ダム,2023-03-25,93.3,11762,,
JP_OPENGOV_aimata-5090,相俣ダム,2023-03-25,24.5,4902,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2023-03-25,29.6,10289,,
JP_OPENGOV_chouankuchi,長安口ダム,2023-03-25,86.7,29359,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2023-03-25,29.5,18376,,
JP_OPENGOV_dono,殿ダム,2023-03-25,100,5474,,
JP_OPENGOV_egawa,江川ダム,2023-03-25,82.4,19777,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2023-03-25,91.3,28302,,
JP_OPENGOV_fukuchi,福地ダム,2023-03-25,97.9,43768,,
JP_OPENGOV_funkawa,普久川ダム,2023-03-25,42.8,407,,
JP_OPENGOV_futase,二瀬ダム,2023-03-25,12.4,2317,,
JP_OPENGOV_gassan,月山ダム,2023-03-25,100,38890,,
JP_OPENGOV_gosho,御所ダム,2023-03-25,49.6,16251,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2023-03-25,42.5,38234,,
JP_OPENGOV_haizuka,灰塚ダム,2023-03-25,100,10076,,
JP_OPENGOV_haji,土師ダム,2023-03-25,34.7,11769,,
JP_OPENGOV_haneji,羽地ダム,2023-03-25,96.6,15075,,
JP_OPENGOV_hasu,蓮ダム,2023-03-25,70.4,19989,,
JP_OPENGOV_hattahara,八田原ダム,2023-03-25,33.3,7612,,
JP_OPENGOV_hennoki,辺野喜ダム,2023-03-25,63.4,1015,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2023-03-25,61.5,9406,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2023-03-25,97.3,35011,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2023-03-25,37.9,10169,,
JP_OPENGOV_ikari,五十里ダム,2023-03-25,88.9,26546,,
JP_OPENGOV_isawa,胆沢ダム,2023-03-25,100,90767,,
JP_OPENGOV_ishitekawa,石手川ダム,2023-03-25,55.9,3522,,
JP_OPENGOV_iwaonai,岩尾内ダム,2023-03-25,36.9,35830,,
JP_OPENGOV_iwaya,岩屋ダム,2023-03-25,27.2,40794,,
JP_OPENGOV_iyasaka,弥栄ダム,2023-03-25,78.9,37882,,
JP_OPENGOV_izarigawa,漁川ダム,2023-03-25,41,1559,,
JP_OPENGOV_jouzankei,定山渓ダム,2023-03-25,30.5,17531,,
JP_OPENGOV_kamafusa,釜房ダム,2023-03-25,70.6,28890,,
JP_OPENGOV_kanatake,金武ダム,2023-03-25,80.5,4315,,
JP_OPENGOV_kanayama,金山ダム,2023-03-25,19.2,25045,,
JP_OPENGOV_kanna,漢那ダム,2023-03-25,94,6253,,
JP_OPENGOV_kanokawa,鹿野川ダム,2023-03-25,77,22865,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2023-03-25,71.8,36265,,
JP_OPENGOV_kawaji,川治ダム,2023-03-25,88.3,67103,,
JP_OPENGOV_kawamata,川俣ダム,2023-03-25,96.6,70647,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2023-03-25,73,35932,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2023-03-25,33.6,63887,,
JP_OPENGOV_kyuuragi,厳木ダム,2023-03-25,96.4,3894,,
JP_OPENGOV_makio,牧尾ダム,2023-03-25,16.8,11406,,
JP_OPENGOV_manakawa,真名川ダム,2023-03-25,93.2,45916,,
JP_OPENGOV_maruyama,丸山ダム,2023-03-25,74.8,11407,,
JP_OPENGOV_matsubara,松原ダム,2023-03-25,56.2,25830,,
JP_OPENGOV_midorikawa,緑川ダム,2023-03-25,42.4,10830,,
JP_OPENGOV_miharu,三春ダム,2023-03-25,97,19196,,
JP_OPENGOV_mikunikawa,三国川ダム,2023-03-25,99.4,16665,,
JP_OPENGOV_misokawa,味噌川ダム,2023-03-25,90.7,49854,,
JP_OPENGOV_miwa,美和ダム,2023-03-25,28,5099,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2023-03-25,65,118359,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2023-03-25,95.7,12729,,
JP_OPENGOV_nagashima,長島ダム,2023-03-25,53.3,24970,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2023-03-25,52.1,2059,,
JP_OPENGOV_naramata,奈良俣ダム,2023-03-25,55.3,46974,,
JP_OPENGOV_naruko,鳴子ダム,2023-03-25,88.8,29293,,
JP_OPENGOV_nibutani,二風谷ダム,2023-03-25,57.6,4244,,
JP_OPENGOV_nomura,野村ダム,2023-03-25,94.6,11538,,
JP_OPENGOV_nukui,温井ダム,2023-03-25,95.9,46050,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2023-03-25,65.5,8313,,
JP_OPENGOV_ohara,尾原ダム,2023-03-25,98,31029,,
JP_OPENGOV_ooishi,大石ダム,2023-03-25,70.4,10574,,
JP_OPENGOV_ookawa,大川ダム,2023-03-25,68.3,17664,,
JP_OPENGOV_oomachi,大町ダム,2023-03-25,10.2,2458,,
JP_OPENGOV_ootaki,大滝ダム,2023-03-25,59.1,41952,,
JP_OPENGOV_oowatari,大渡ダム,2023-03-25,94,30310,,
JP_OPENGOV_ooyasu,大保ダム,2023-03-25,84.2,14484,,
JP_OPENGOV_ooyuki,大雪ダム,2023-03-25,2.8,1572,,
JP_OPENGOV_ozatokawa,小里川ダム,2023-03-25,40,1248,,
JP_OPENGOV_pirika,美利河ダム,2023-03-25,19,1762,,
JP_OPENGOV_rumoi,留萌ダム,2023-03-25,100,11206,,
