reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-01-25,68.4,30092,,
JP_OPENGOV_aha,安波ダム,2025-01-25,96.7,13807,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-01-25,60.7,12156,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-01-25,34.9,11979,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-01-25,52,17604,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-01-25,63.1,39262,,
JP_OPENGOV_dono,殿ダム,2025-01-25,100,5474,,
JP_OPENGOV_egawa,江川ダム,2025-01-25,74.9,17975,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-01-25,70.1,21739,,
JP_OPENGOV_fukuchi,福地ダム,2025-01-25,96.6,43106,,
JP_OPENGOV_funkawa,普久川ダム,2025-01-25,73.3,750,,
JP_OPENGOV_futase,二瀬ダム,2025-01-25,1.9,362,,
JP_OPENGOV_gassan,月山ダム,2025-01-25,60.9,22816,,
JP_OPENGOV_gosho,御所ダム,2025-01-25,83.5,27397,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-01-25,65,58532,,
JP_OPENGOV_haizuka,灰塚ダム,2025-01-25,100,10153,,
JP_OPENGOV_haji,土師ダム,2025-01-25,40.8,13841,,
JP_OPENGOV_haneji,羽地ダム,2025-01-25,94.1,15247,,
JP_OPENGOV_hasu,蓮ダム,2025-01-25,44.4,12601,,
JP_OPENGOV_hattahara,八田原ダム,2025-01-25,84.1,19221,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-01-25,83.3,1796,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-01-25,83.4,12763,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-01-25,73.4,26433,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-01-25,62.3,16707,,
JP_OPENGOV_ikari,五十里ダム,2025-01-25,49.2,14694,,
JP_OPENGOV_isawa,胆沢ダム,2025-01-25,92,77801,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-01-25,100,6649,,
JP_OPENGOV_iwaonai,岩尾内ダム,2025-01-25,73.6,71533,,
JP_OPENGOV_iwaya,岩屋ダム,2025-01-25,52.2,78262,,
JP_OPENGOV_iyasaka,弥栄ダム,2025-01-25,85.5,41039,,
JP_OPENGOV_izarigawa,漁川ダム,2025-01-25,9.1,347,,
JP_OPENGOV_jouzankei,定山渓ダム,2025-01-25,52.5,30143,,
JP_OPENGOV_kamafusa,釜房ダム,2025-01-25,29,15402,,
JP_OPENGOV_kanatake,金武ダム,2025-01-25,68.9,4043,,
JP_OPENGOV_kanayama,金山ダム,2025-01-25,42.5,55330,,
JP_OPENGOV_kanna,漢那ダム,2025-01-25,88.8,5792,,
JP_OPENGOV_kanokawa,鹿野川ダム,2025-01-25,75.9,22534,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2025-01-25,95.5,48249,,
JP_OPENGOV_kawaji,川治ダム,2025-01-25,57.7,43821,,
JP_OPENGOV_kawamata,川俣ダム,2025-01-25,94.6,69200,,
JP_OPENGOV_koshibu,小渋ダム,2025-01-25,18.5,4417,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2025-01-25,87.2,42924,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2025-01-25,51.1,97032,,
JP_OPENGOV_kyuuragi,厳木ダム,2025-01-25,96.1,3953,,
JP_OPENGOV_makio,牧尾ダム,2025-01-25,52.1,35443,,
JP_OPENGOV_manakawa,真名川ダム,2025-01-25,39.2,19307,,
JP_OPENGOV_maruyama,丸山ダム,2025-01-25,74.1,11560,,
JP_OPENGOV_matsubara,松原ダム,2025-01-25,76.7,34671,,
JP_OPENGOV_midorikawa,緑川ダム,2025-01-25,39.9,10003,,
JP_OPENGOV_miharu,三春ダム,2025-01-25,74.8,14807,,
JP_OPENGOV_mikunikawa,三国川ダム,2025-01-25,54.7,9173,,
JP_OPENGOV_misokawa,味噌川ダム,2025-01-25,96.4,53006,,
JP_OPENGOV_miwa,美和ダム,2025-01-25,2.6,468,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2025-01-25,88,160794,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2025-01-25,87.3,11612,,
JP_OPENGOV_nagashima,長島ダム,2025-01-25,84.3,39236,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2025-01-25,77.1,3049,,
JP_OPENGOV_naramata,奈良俣ダム,2025-01-25,89.5,76078,,
JP_OPENGOV_naruko,鳴子ダム,2025-01-25,26.9,8883,,
JP_OPENGOV_nibutani,二風谷ダム,2025-01-25,91.1,7457,,
JP_OPENGOV_nomura,野村ダム,2025-01-25,91.7,11180,,
JP_OPENGOV_nukui,温井ダム,2025-01-25,88.6,42545,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2025-01-25,74.3,9431,,
JP_OPENGOV_ohara,尾原ダム,2025-01-25,94.2,29849,,
JP_OPENGOV_ooishi,大石ダム,2025-01-25,94.3,14123,,
JP_OPENGOV_ookawa,大川ダム,2025-01-25,69.6,17997,,
JP_OPENGOV_oomachi,大町ダム,2025-01-25,53.5,12896,,
JP_OPENGOV_ootaki,大滝ダム,2025-01-25,62,43986,,
JP_OPENGOV_oowatari,大渡ダム,2025-01-25,88.1,29961,,
JP_OPENGOV_ooyasu,大保ダム,2025-01-25,86.6,15037,,
JP_OPENGOV_ooyuki,大雪ダム,2025-01-25,21.6,11961,,
JP_OPENGOV_ozatokawa,小里川ダム,2025-01-25,97.1,3021,,
JP_OPENGOV_pirika,美利河ダム,2025-01-25,44.6,4090,,
JP_OPENGOV_rumoi,留萌ダム,2025-01-25,70.7,7282,,
JP_OPENGOV_ryuumon,竜門ダム,2025-01-25,76.9,25772,,
JP_OPENGOV_sagae,寒河江ダム,2025-01-25,16.7,15021,,
JP_OPENGOV_sameura,早明浦ダム,2025-01-25,79.5,113570,,
JP_OPENGOV_sanru,サンルダム,2025-01-25,93,14063,,
JP_OPENGOV_saruya,猿谷ダム,2025-01-25,25.7,4454,,
JP_OPENGOV_satsunaikawa,札内川ダム,2025-01-25,62.4,16453,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2025-01-25,58,37399,,
JP_OPENGOV_shijuushita,四十四田ダム,2025-01-25,87.9,26079,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2025-01-25,60.4,12374,,
JP_OPENGOV_shimachikawa,島地川ダム,2025-01-25,99.5,12333,,
JP_OPENGOV_shimokubo,下久保ダム,2025-01-25,66.2,79454,,
JP_OPENGOV_shimouke-0060,下筌ダム,2025-01-25,61.1,31155,,
JP_OPENGOV_shinguu,新宮ダム,2025-01-25,84.5,6165,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2025-01-25,59.2,66714,,
JP_OPENGOV_shinkawa,新川ダム,2025-01-25,35.8,250,,
JP_OPENGOV_shintoyone,新豊根ダム,2025-01-25,78.9,31987,,
JP_OPENGOV_shirakawa,白川ダム,2025-01-25,24.9,8326,,
JP_OPENGOV_shizuken,志津見ダム,2025-01-25,100,6325,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2025-01-25,70,13377,,
JP_OPENGOV_soumoku,草木ダム,2025-01-25,94,47480,,
JP_OPENGOV_sugasawa,菅沢ダム,2025-01-25,41.4,5874,,
JP_OPENGOV_surikamikawa,摺上川ダム,2025-01-25,59.4,62918,,
JP_OPENGOV_takisato,滝里ダム,2025-01-25,76.6,24167,,
JP_OPENGOV_takizawa,滝沢ダム,2025-01-25,64.5,37414,,
JP_OPENGOV_tamagawa,玉川ダム,2025-01-25,50.4,93994,,
JP_OPENGOV_tase,田瀬ダム,2025-01-25,58.5,59506,,
JP_OPENGOV_tedorigawa,手取川ダム,2025-01-25,46.3,87718,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2025-01-25,73.9,14094,,
JP_OPENGOV_terauchi,寺内ダム,2025-01-25,45.6,4101,,
JP_OPENGOV_tokachi,十勝ダム,2025-01-25,36.5,27307,,
JP_OPENGOV_tokuyama,徳山ダム,2025-01-25,75.2,275553,,
JP_OPENGOV_tomata,苫田ダム,2025-01-25,97.3,27268,,
JP_OPENGOV_tomisato,富郷ダム,2025-01-25,56.1,24439,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2025-01-25,72,26690,,
JP_OPENGOV_tsuruta,鶴田ダム,2025-01-25,70.5,70490,,
JP_OPENGOV_unazuki,宇奈月ダム,2025-01-25,91.4,4805,,
JP_OPENGOV_urayama,浦山ダム,2025-01-25,71.7,40137,,
JP_OPENGOV_ure,宇連ダム,2025-01-25,61.6,17503,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2025-01-25,23.9,6313,,
JP_OPENGOV_yabakei,耶馬溪ダム,2025-01-25,94.4,9252,,
JP_OPENGOV_yagisawa,矢木沢ダム,2025-01-25,69.4,80211,,
JP_OPENGOV_yanase,柳瀬ダム,2025-01-25,65,7924,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2025-01-25,79.9,2748,,
JP_OPENGOV_yokoyama,横山ダム,2025-01-25,76.1,23017,,
JP_OPENGOV_yuda,湯田ダム,2025-01-25,53.7,39828,,
JP_OPENGOV_yunishikawa,湯西川ダム,2025-01-25,52.2,37555,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2025-01-25,92.4,280790,,
