reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2022-06-11,60.5,26635,,
JP_OPENGOV_aha,安波ダム,2022-06-11,100,12757,,
JP_OPENGOV_aimata-5090,相俣ダム,2022-06-11,81.1,16237,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2022-06-11,71.6,24907,,
JP_OPENGOV_chouankuchi,長安口ダム,2022-06-11,81,27418,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2022-06-11,89.5,55864,,
JP_OPENGOV_dono,殿ダム,2022-06-11,80.5,4330,,
JP_OPENGOV_egawa,江川ダム,2022-06-11,86.1,20661,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2022-06-11,94.7,29354,,
JP_OPENGOV_fukuchi,福地ダム,2022-06-11,100,45139,,
JP_OPENGOV_funkawa,普久川ダム,2022-06-11,100,989,,
JP_OPENGOV_futase,二瀬ダム,2022-06-11,86.1,16139,,
JP_OPENGOV_gassan,月山ダム,2022-06-11,92.4,16694,,
JP_OPENGOV_gosho,御所ダム,2022-06-11,24.3,7953,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2022-06-11,63.7,57326,,
JP_OPENGOV_haizuka,灰塚ダム,2022-06-11,74.2,7202,,
JP_OPENGOV_haji,土師ダム,2022-06-11,51,5024,,
JP_OPENGOV_haneji,羽地ダム,2022-06-11,100,15785,,
JP_OPENGOV_hasu,蓮ダム,2022-06-11,37.1,10529,,
JP_OPENGOV_hattahara,八田原ダム,2022-06-11,82,18752,,
JP_OPENGOV_hennoki,辺野喜ダム,2022-06-11,100,1693,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2022-06-11,63.6,9727,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2022-06-11,47.7,17163,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2022-06-11,41.3,11073,,
JP_OPENGOV_ikari,五十里ダム,2022-06-11,61.6,18405,,
JP_OPENGOV_isawa,胆沢ダム,2022-06-11,100,88702,,
JP_OPENGOV_ishitekawa,石手川ダム,2022-06-11,82.1,5175,,
