reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2021-12-21,66.1,29082,,
JP_OPENGOV_aha,安波ダム,2021-12-21,85.5,10781,,
JP_OPENGOV_aimata-5090,相俣ダム,2021-12-21,97.1,19443,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2021-12-21,55.8,19428,,
JP_OPENGOV_chouankuchi,長安口ダム,2021-12-21,55.3,18692,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2021-12-21,68.6,42784,,
JP_OPENGOV_dono,殿ダム,2021-12-21,99.7,5364,,
JP_OPENGOV_egawa,江川ダム,2021-12-21,98.5,23631,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2021-12-21,93.6,29025,,
JP_OPENGOV_fukuchi,福地ダム,2021-12-21,86.5,38686,,
JP_OPENGOV_funkawa,普久川ダム,2021-12-21,20.3,193,,
JP_OPENGOV_futase,二瀬ダム,2021-12-21,1.9,358,,
JP_OPENGOV_gassan,月山ダム,2021-12-21,100,38056,,
JP_OPENGOV_gosho,御所ダム,2021-12-21,68.5,22451,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2021-12-21,97.4,87699,,
JP_OPENGOV_haizuka,灰塚ダム,2021-12-21,100,9782,,
JP_OPENGOV_haji,土師ダム,2021-12-21,36.2,12283,,
JP_OPENGOV_haneji,羽地ダム,2021-12-21,86.6,13511,,
JP_OPENGOV_hasu,蓮ダム,2021-12-21,33.8,9590,,
JP_OPENGOV_hennoki,辺野喜ダム,2021-12-21,57.8,925,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2021-12-21,84.1,12870,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2021-12-21,54.9,19763,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2021-12-21,39.9,10699,,
JP_OPENGOV_ikari,五十里ダム,2021-12-21,66.7,19924,,
JP_OPENGOV_isawa,胆沢ダム,2021-12-21,100,86857,,
JP_OPENGOV_ishitekawa,石手川ダム,2021-12-21,99.7,6280,,
JP_OPENGOV_iwaonai,岩尾内ダム,2021-12-21,93.2,90528,,
JP_OPENGOV_iwaya,岩屋ダム,2021-12-21,61.5,92248,,
JP_OPENGOV_iyasaka,弥栄ダム,2021-12-21,87.9,42187,,
JP_OPENGOV_izarigawa,漁川ダム,2021-12-21,10.4,394,,
JP_OPENGOV_jouzankei,定山渓ダム,2021-12-21,53,30420,,
JP_OPENGOV_kamafusa,釜房ダム,2021-12-21,61.4,25962,,
JP_OPENGOV_kanatake,金武ダム,2021-12-21,64.7,3469,,
JP_OPENGOV_kanayama,金山ダム,2021-12-21,70.2,91536,,
JP_OPENGOV_kanna,漢那ダム,2021-12-21,86.5,5750,,
JP_OPENGOV_kanokawa,鹿野川ダム,2021-12-21,8.6,2548,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2021-12-21,95.9,48431,,
JP_OPENGOV_kawaji,川治ダム,2021-12-21,51.8,39360,,
JP_OPENGOV_kawamata,川俣ダム,2021-12-21,85.6,62579,,
JP_OPENGOV_koshibu,小渋ダム,2021-12-21,27.6,6894,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2021-12-21,72.2,35520,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2021-12-21,70.1,133273,,
JP_OPENGOV_kyuuragi,厳木ダム,2021-12-21,94.7,4085,,
JP_OPENGOV_makio,牧尾ダム,2021-12-21,82.8,56302,,
JP_OPENGOV_manakawa,真名川ダム,2021-12-21,65.6,32328,,
JP_OPENGOV_maruyama,丸山ダム,2021-12-21,69.4,11192,,
JP_OPENGOV_matsubara,松原ダム,2021-12-21,78.2,36088,,
JP_OPENGOV_midorikawa,緑川ダム,2021-12-21,32.8,8422,,
JP_OPENGOV_miharu,三春ダム,2021-12-21,50.1,9924,,
JP_OPENGOV_mikunikawa,三国川ダム,2021-12-21,64.8,10868,,
JP_OPENGOV_misokawa,味噌川ダム,2021-12-21,78.6,43214,,
JP_OPENGOV_miwa,美和ダム,2021-12-21,43.1,8052,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2021-12-21,89,163365,,
JP_OPENGOV_nagashima,長島ダム,2021-12-21,44.2,20707,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2021-12-21,61.8,2443,,
JP_OPENGOV_naramata,奈良俣ダム,2021-12-21,99.2,84331,,
JP_OPENGOV_naruko,鳴子ダム,2021-12-21,43.8,14463,,
JP_OPENGOV_nibutani,二風谷ダム,2021-12-21,91.3,7553,,
JP_OPENGOV_nomura,野村ダム,2021-12-21,87.5,10668,,
JP_OPENGOV_nukui,温井ダム,2021-12-21,77.9,37414,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2021-12-21,90.8,11536,,
JP_OPENGOV_ohara,尾原ダム,2021-12-21,94.5,29928,,
