reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2023-12-25,59.3,26097,,
JP_OPENGOV_aha,安波ダム,2023-12-25,55.8,7042,,
JP_OPENGOV_aimata-5090,相俣ダム,2023-12-25,16.2,3239,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2023-12-25,58.2,20234,,
JP_OPENGOV_chouankuchi,長安口ダム,2023-12-25,53.5,18130,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2023-12-25,82.5,51495,,
JP_OPENGOV_dono,殿ダム,2023-12-25,99.2,5334,,
JP_OPENGOV_egawa,江川ダム,2023-12-25,72.1,17313,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2023-12-25,31.3,9711,,
JP_OPENGOV_fukuchi,福地ダム,2023-12-25,67.1,29986,,
JP_OPENGOV_funkawa,普久川ダム,2023-12-25,20.5,195,,
JP_OPENGOV_futase,二瀬ダム,2023-12-25,1.6,305,,
JP_OPENGOV_gassan,月山ダム,2023-12-25,97.4,36525,,
JP_OPENGOV_gosho,御所ダム,2023-12-25,77,25239,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2023-12-25,90.9,81841,,
JP_OPENGOV_haizuka,灰塚ダム,2023-12-25,43.4,4214,,
JP_OPENGOV_haji,土師ダム,2023-12-25,24.1,8158,,
JP_OPENGOV_haneji,羽地ダム,2023-12-25,82.4,12854,,
JP_OPENGOV_hasu,蓮ダム,2023-12-25,43,12220,,
JP_OPENGOV_hattahara,八田原ダム,2023-12-25,34.5,7890,,
JP_OPENGOV_hennoki,辺野喜ダム,2023-12-25,50.1,802,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2023-12-25,69.1,10572,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2023-12-25,2.7,958,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2023-12-25,25.2,6752,,
JP_OPENGOV_ikari,五十里ダム,2023-12-25,13.3,3960,,
JP_OPENGOV_isawa,胆沢ダム,2023-12-25,100,85044,,
JP_OPENGOV_ishitekawa,石手川ダム,2023-12-25,52.2,3288,,
JP_OPENGOV_iwaonai,岩尾内ダム,2023-12-25,95,92269,,
JP_OPENGOV_iwaya,岩屋ダム,2023-12-25,58.1,87115,,
JP_OPENGOV_iyasaka,弥栄ダム,2023-12-25,42,20153,,
JP_OPENGOV_izarigawa,漁川ダム,2023-12-25,5.5,209,,
JP_OPENGOV_jouzankei,定山渓ダム,2023-12-25,57,32690,,
JP_OPENGOV_kamafusa,釜房ダム,2023-12-25,30.9,16014,,
JP_OPENGOV_kanatake,金武ダム,2023-12-25,46.9,2512,,
JP_OPENGOV_kanayama,金山ダム,2023-12-25,79.4,103470,,
JP_OPENGOV_kanna,漢那ダム,2023-12-25,77.5,5156,,
JP_OPENGOV_kanokawa,鹿野川ダム,2023-12-25,0,0,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2023-12-25,97.6,49275,,
JP_OPENGOV_kawaji,川治ダム,2023-12-25,46.4,35282,,
JP_OPENGOV_kawamata,川俣ダム,2023-12-25,95.1,69562,,
JP_OPENGOV_koshibu,小渋ダム,2023-12-25,28.5,6813,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2023-12-25,69.7,34316,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2023-12-25,75.5,143514,,
JP_OPENGOV_kyuuragi,厳木ダム,2023-12-25,95.3,3083,,
JP_OPENGOV_makio,牧尾ダム,2023-12-25,84.7,57610,,
JP_OPENGOV_manakawa,真名川ダム,2023-12-25,62.2,30671,,
JP_OPENGOV_maruyama,丸山ダム,2023-12-25,90.2,13748,,
JP_OPENGOV_matsubara,松原ダム,2023-12-25,47.5,21838,,
JP_OPENGOV_midorikawa,緑川ダム,2023-12-25,38.1,9659,,
JP_OPENGOV_miharu,三春ダム,2023-12-25,47.8,9460,,
JP_OPENGOV_mikunikawa,三国川ダム,2023-12-25,98.8,16574,,
JP_OPENGOV_misokawa,味噌川ダム,2023-12-25,74.1,40760,,
JP_OPENGOV_miwa,美和ダム,2023-12-25,3.3,597,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2023-12-25,72,132517,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2023-12-25,90.4,12025,,
JP_OPENGOV_nagashima,長島ダム,2023-12-25,65.7,30620,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2023-12-25,46.4,1833,,
JP_OPENGOV_naramata,奈良俣ダム,2023-12-25,78.7,66908,,
JP_OPENGOV_naruko,鳴子ダム,2023-12-25,58.9,19426,,
JP_OPENGOV_nibutani,二風谷ダム,2023-12-25,93.2,7768,,
JP_OPENGOV_nomura,野村ダム,2023-12-25,42.6,5197,,
JP_OPENGOV_nukui,温井ダム,2023-12-25,67.3,32294,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2023-12-25,84.3,10710,,
JP_OPENGOV_ohara,尾原ダム,2023-12-25,77.5,24562,,
JP_OPENGOV_ooishi,大石ダム,2023-12-25,84,12593,,
JP_OPENGOV_ookawa,大川ダム,2023-12-25,74.7,19321,,
JP_OPENGOV_oomachi,大町ダム,2023-12-25,81.1,19559,,
JP_OPENGOV_ootaki,大滝ダム,2023-12-25,35.8,25392,,
JP_OPENGOV_oowatari,大渡ダム,2023-12-25,61.4,19781,,
JP_OPENGOV_ooyasu,大保ダム,2023-12-25,55.7,9576,,
JP_OPENGOV_ooyuki,大雪ダム,2023-12-25,60.2,33405,,
JP_OPENGOV_ozatokawa,小里川ダム,2023-12-25,98.7,3074,,
JP_OPENGOV_pirika,美利河ダム,2023-12-25,80.4,7393,,
JP_OPENGOV_rumoi,留萌ダム,2023-12-25,100,10581,,
JP_OPENGOV_ryuumon,竜門ダム,2023-12-25,42.7,14314,,
JP_OPENGOV_sagae,寒河江ダム,2023-12-25,71.4,64227,,
JP_OPENGOV_sameura,早明浦ダム,2023-12-25,86.5,107220,,
JP_OPENGOV_sanru,サンルダム,2023-12-25,100,15582,,
JP_OPENGOV_saruya,猿谷ダム,2023-12-25,25.3,4376,,
JP_OPENGOV_satsunaikawa,札内川ダム,2023-12-25,90.1,23954,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2023-12-25,77.7,50130,,
JP_OPENGOV_shijuushita,四十四田ダム,2023-12-25,79.3,23562,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2023-12-25,75.5,16063,,
JP_OPENGOV_shimachikawa,島地川ダム,2023-12-25,55.4,6870,,
JP_OPENGOV_shimokubo,下久保ダム,2023-12-25,40.6,48755,,
JP_OPENGOV_shimouke-0060,下筌ダム,2023-12-25,60.6,30710,,
JP_OPENGOV_shinguu,新宮ダム,2023-12-25,30.6,2234,,
JP_OPENGOV_shinkawa,新川ダム,2023-12-25,17.8,124,,
JP_OPENGOV_shintoyone,新豊根ダム,2023-12-25,74.3,30117,,
JP_OPENGOV_shirakawa,白川ダム,2023-12-25,26,8699,,
JP_OPENGOV_shizuken,志津見ダム,2023-12-25,100,6306,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2023-12-25,85.1,16257,,
JP_OPENGOV_sonohara-5130,薗原ダム,2023-12-25,12.2,1610,,
JP_OPENGOV_soumoku,草木ダム,2023-12-25,95.6,48281,,
JP_OPENGOV_sugasawa,菅沢ダム,2023-12-25,13.3,1885,,
JP_OPENGOV_surikamikawa,摺上川ダム,2023-12-25,75.1,79516,,
JP_OPENGOV_takisato,滝里ダム,2023-12-25,73.3,23292,,
JP_OPENGOV_takizawa,滝沢ダム,2023-12-25,44.2,25643,,
JP_OPENGOV_tamagawa,玉川ダム,2023-12-25,93.1,173402,,
JP_OPENGOV_tase,田瀬ダム,2023-12-25,77.1,78490,,
JP_OPENGOV_tedorigawa,手取川ダム,2023-12-25,78.1,147958,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2023-12-25,72.2,13765,,
JP_OPENGOV_terauchi,寺内ダム,2023-12-25,40.9,3679,,
JP_OPENGOV_tokachi,十勝ダム,2023-12-25,44,33048,,
JP_OPENGOV_tokuyama,徳山ダム,2023-12-25,74.1,271495,,
JP_OPENGOV_tomata,苫田ダム,2023-12-25,98.4,27574,,
JP_OPENGOV_tomisato,富郷ダム,2023-12-25,41.5,18089,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2023-12-25,91.8,34050,,
JP_OPENGOV_tsuruta,鶴田ダム,2023-12-25,38.5,38483,,
JP_OPENGOV_unazuki,宇奈月ダム,2023-12-25,91.7,5095,,
JP_OPENGOV_urayama,浦山ダム,2023-12-25,56.6,31712,,
JP_OPENGOV_ure,宇連ダム,2023-12-25,56.7,16128,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2023-12-25,33.1,8727,,
JP_OPENGOV_yabakei,耶馬溪ダム,2023-12-25,77.5,7596,,
JP_OPENGOV_yagisawa,矢木沢ダム,2023-12-25,86.5,99928,,
JP_OPENGOV_yanase,柳瀬ダム,2023-12-25,66.4,8095,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2023-12-25,61.1,2101,,
JP_OPENGOV_yokoyama,横山ダム,2023-12-25,47.9,14551,,
JP_OPENGOV_yuda,湯田ダム,2023-12-25,56.7,37481,,
JP_OPENGOV_yunishikawa,湯西川ダム,2023-12-25,51.9,37356,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2023-12-25,98.1,298142,,
