reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2024-08-26,53.9,23736,,
JP_OPENGOV_aha,安波ダム,2024-08-26,88.2,12586,,
JP_OPENGOV_aimata-5090,相俣ダム,2024-08-26,94.3,9975,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2024-08-26,71.9,11178,,
JP_OPENGOV_chouankuchi,長安口ダム,2024-08-26,57.2,19377,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2024-08-26,47.9,29768,,
JP_OPENGOV_dono,殿ダム,2024-08-26,99.4,5345,,
JP_OPENGOV_egawa,江川ダム,2024-08-26,67.9,16292,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2024-08-26,100,13217,,
JP_OPENGOV_fukuchi,福地ダム,2024-08-26,94.5,42208,,
JP_OPENGOV_funkawa,普久川ダム,2024-08-26,25.8,264,,
JP_OPENGOV_futase,二瀬ダム,2024-08-26,82.6,318,,
JP_OPENGOV_gassan,月山ダム,2024-08-26,93.1,16772,,
JP_OPENGOV_gosho,御所ダム,2024-08-26,76.1,3486,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2024-08-26,100,25759,,
JP_OPENGOV_haizuka,灰塚ダム,2024-08-26,86.2,8369,,
JP_OPENGOV_haji,土師ダム,2024-08-26,75.3,7424,,
JP_OPENGOV_haneji,羽地ダム,2024-08-26,94.9,15375,,
JP_OPENGOV_hasu,蓮ダム,2024-08-26,63.7,7901,,
JP_OPENGOV_hattahara,八田原ダム,2024-08-26,93.6,21396,,
JP_OPENGOV_hennoki,辺野喜ダム,2024-08-26,68.5,1477,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2024-08-26,91.5,8605,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2024-08-26,77.5,12395,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2024-08-26,81.2,10804,,
JP_OPENGOV_ikari,五十里ダム,2024-08-26,45.8,3178,,
JP_OPENGOV_isawa,胆沢ダム,2024-08-26,82.2,62516,,
JP_OPENGOV_ishitekawa,石手川ダム,2024-08-26,84.9,5349,,
JP_OPENGOV_iwaonai,岩尾内ダム,2024-08-26,25.8,12300,,
JP_OPENGOV_iwaya,岩屋ダム,2024-08-26,47.3,70909,,
JP_OPENGOV_iyasaka,弥栄ダム,2024-08-26,93.9,45077,,
JP_OPENGOV_izarigawa,漁川ダム,2024-08-26,32.5,714,,
JP_OPENGOV_jouzankei,定山渓ダム,2024-08-26,91.1,52283,,
JP_OPENGOV_kamafusa,釜房ダム,2024-08-26,84.9,18154,,
JP_OPENGOV_kanatake,金武ダム,2024-08-26,89.5,5247,,
JP_OPENGOV_kanayama,金山ダム,2024-08-26,34.2,26122,,
JP_OPENGOV_kanna,漢那ダム,2024-08-26,96.1,6267,,
JP_OPENGOV_kanokawa,鹿野川ダム,2024-08-26,76.6,13867,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2024-08-26,66,33321,,
JP_OPENGOV_kawaji,川治ダム,2024-08-26,60.2,24063,,
JP_OPENGOV_kawamata,川俣ダム,2024-08-26,62.9,30558,,
JP_OPENGOV_koshibu,小渋ダム,2024-08-26,9.1,1176,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2024-08-26,74.3,10255,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2024-08-26,43,81764,,
JP_OPENGOV_kyuuragi,厳木ダム,2024-08-26,96.8,4264,,
JP_OPENGOV_makio,牧尾ダム,2024-08-26,53.9,36665,,
JP_OPENGOV_manakawa,真名川ダム,2024-08-26,68.6,4305,,
JP_OPENGOV_maruyama,丸山ダム,2024-08-26,75,11708,,
JP_OPENGOV_matsubara,松原ダム,2024-08-26,35.8,13625,,
JP_OPENGOV_midorikawa,緑川ダム,2024-08-26,83.2,5948,,
JP_OPENGOV_miharu,三春ダム,2024-08-26,100,8008,,
JP_OPENGOV_mikunikawa,三国川ダム,2024-08-26,96.3,1748,,
JP_OPENGOV_misokawa,味噌川ダム,2024-08-26,75.8,41649,,
JP_OPENGOV_miwa,美和ダム,2024-08-26,82.7,4201,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2024-08-26,96,133031,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2024-08-26,72.6,5920,,
JP_OPENGOV_nagashima,長島ダム,2024-08-26,94.2,18618,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2024-08-26,89,3065,,
JP_OPENGOV_naramata,奈良俣ダム,2024-08-26,92.7,68999,,
JP_OPENGOV_naruko,鳴子ダム,2024-08-26,58.9,9416,,
JP_OPENGOV_nibutani,二風谷ダム,2024-08-26,3.2,262,,
JP_OPENGOV_nomura,野村ダム,2024-08-26,83.9,7957,,
JP_OPENGOV_nukui,温井ダム,2024-08-26,97.6,37085,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2024-08-26,92.2,8300,,
JP_OPENGOV_ohara,尾原ダム,2024-08-26,50.6,9007,,
JP_OPENGOV_ooishi,大石ダム,2024-08-26,49.5,96,,
JP_OPENGOV_ookawa,大川ダム,2024-08-26,54.5,8274,,
JP_OPENGOV_oomachi,大町ダム,2024-08-26,95.2,7499,,
JP_OPENGOV_ootaki,大滝ダム,2024-08-26,79,11850,,
JP_OPENGOV_oowatari,大渡ダム,2024-08-26,93.4,11752,,
JP_OPENGOV_ooyasu,大保ダム,2024-08-26,89.6,15549,,
JP_OPENGOV_ooyuki,大雪ダム,2024-08-26,11.1,2710,,
JP_OPENGOV_ozatokawa,小里川ダム,2024-08-26,0,0,,
JP_OPENGOV_pirika,美利河ダム,2024-08-26,98,2134,,
JP_OPENGOV_rumoi,留萌ダム,2024-08-26,48,4942,,
JP_OPENGOV_ryuumon,竜門ダム,2024-08-26,65.9,22072,,
JP_OPENGOV_sagae,寒河江ダム,2024-08-26,77.9,44492,,
JP_OPENGOV_sameura,早明浦ダム,2024-08-26,57.3,98790,,
JP_OPENGOV_sanru,サンルダム,2024-08-26,100,17040,,
JP_OPENGOV_saruya,猿谷ダム,2024-08-26,54.6,9446,,
JP_OPENGOV_satsunaikawa,札内川ダム,2024-08-26,100,18246,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2024-08-26,75.2,48492,,
JP_OPENGOV_shijuushita,四十四田ダム,2024-08-26,64.1,687,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2024-08-26,78,7997,,
JP_OPENGOV_shimachikawa,島地川ダム,2024-08-26,98.8,12253,,
JP_OPENGOV_shimokubo,下久保ダム,2024-08-26,61.6,52548,,
JP_OPENGOV_shimouke-0060,下筌ダム,2024-08-26,56,16190,,
JP_OPENGOV_shinguu,新宮ダム,2024-08-26,41.3,3018,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2024-08-26,25.7,29016,,
JP_OPENGOV_shinkawa,新川ダム,2024-08-26,17.8,124,,
JP_OPENGOV_shintoyone,新豊根ダム,2024-08-26,56,19139,,
JP_OPENGOV_shirakawa,白川ダム,2024-08-26,80.5,7970,,
JP_OPENGOV_shizuken,志津見ダム,2024-08-26,85.8,5338,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2024-08-26,93,14316,,
JP_OPENGOV_sonohara-5130,薗原ダム,2024-08-26,94.5,2834,,
JP_OPENGOV_soumoku,草木ダム,2024-08-26,97,29595,,
JP_OPENGOV_sugasawa,菅沢ダム,2024-08-26,22.3,2157,,
JP_OPENGOV_surikamikawa,摺上川ダム,2024-08-26,68,68039,,
JP_OPENGOV_takisato,滝里ダム,2024-08-26,51.5,16251,,
JP_OPENGOV_takizawa,滝沢ダム,2024-08-26,100,25019,,
JP_OPENGOV_tamagawa,玉川ダム,2024-08-26,88.9,104978,,
JP_OPENGOV_tase,田瀬ダム,2024-08-26,100,14701,,
JP_OPENGOV_tedorigawa,手取川ダム,2024-08-26,50.7,85834,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2024-08-26,67.3,6305,,
JP_OPENGOV_terauchi,寺内ダム,2024-08-26,27,2426,,
JP_OPENGOV_tokachi,十勝ダム,2024-08-26,19.6,1163,,
JP_OPENGOV_tokuyama,徳山ダム,2024-08-26,58.7,215048,,
JP_OPENGOV_tomata,苫田ダム,2024-08-26,95.1,26666,,
JP_OPENGOV_tomisato,富郷ダム,2024-08-26,70.7,30833,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2024-08-26,69,11497,,
JP_OPENGOV_tsuruta,鶴田ダム,2024-08-26,17.5,4694,,
JP_OPENGOV_unazuki,宇奈月ダム,2024-08-26,85.5,3335,,
JP_OPENGOV_urayama,浦山ダム,2024-08-26,99.4,32818,,
JP_OPENGOV_ure,宇連ダム,2024-08-26,17.2,4888,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2024-08-26,100,13159,,
JP_OPENGOV_yabakei,耶馬溪ダム,2024-08-26,43,4218,,
JP_OPENGOV_yagisawa,矢木沢ダム,2024-08-26,80.6,93143,,
JP_OPENGOV_yanase,柳瀬ダム,2024-08-26,154.3,18823,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2024-08-26,92.4,3180,,
JP_OPENGOV_yokoyama,横山ダム,2024-08-26,47.6,1374,,
JP_OPENGOV_yuda,湯田ダム,2024-08-26,18.7,2610,,
JP_OPENGOV_yunishikawa,湯西川ダム,2024-08-26,38.2,16057,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2024-08-26,58,176243,,
