reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-04-03,51.9,22816,3.16,1.31
JP_OPENGOV_aha,安波ダム,2026-04-03,41.2,5882,0.2,0.2
JP_OPENGOV_aimata-5090,相俣ダム,2026-04-03,40.6,8134,11.04,0.29
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-04-03,47.8,16431,20.69,24.35
JP_OPENGOV_chouankuchi,長安口ダム,2026-04-03,90.7,30627,21.04,38.7
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-04-03,6,3670,9.69,13.96
JP_OPENGOV_dono,殿ダム,2026-04-03,100,5489,7.9,7.9
JP_OPENGOV_egawa,江川ダム,2026-04-03,24.9,5967,0.27,0.61
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-04-03,75.8,23519,47.91,0
JP_OPENGOV_fukuchi,福地ダム,2026-04-03,60.9,27181,3.42,3.43
JP_OPENGOV_funkawa,普久川ダム,2026-04-03,19.5,200,0.18,0.18
JP_OPENGOV_futase,二瀬ダム,2026-04-03,17.2,3276,1.03,0
JP_OPENGOV_gassan,月山ダム,2026-04-03,71.7,26767,29.75,11.9
JP_OPENGOV_gosho,御所ダム,2026-04-03,58.8,19346,80.81,65.04
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-04-03,52.3,47112,28.88,2.45
JP_OPENGOV_haizuka,灰塚ダム,2026-04-03,100,10153,4.59,5.09
JP_OPENGOV_haji,土師ダム,2026-04-03,41.2,13989,10.52,22.8
JP_OPENGOV_haneji,羽地ダム,2026-04-03,73.7,11936,0.11,0.34
JP_OPENGOV_hasu,蓮ダム,2026-04-03,62.8,17835,2.44,0.58
JP_OPENGOV_hattahara,八田原ダム,2026-04-03,49.3,11265,1.33,1.33
JP_OPENGOV_hennoki,辺野喜ダム,2026-04-03,45.1,972,0.09,0.14
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-04-03,58.1,8887,1.63,1.01
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-04-03,96.9,34866,6.79,10
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-04-03,79.7,21363,1.87,0.53
JP_OPENGOV_ikari,五十里ダム,2026-04-03,93.6,29954,11.22,10
JP_OPENGOV_isawa,胆沢ダム,2026-04-03,86.2,72814,38.79,17.78
JP_OPENGOV_ishitekawa,石手川ダム,2026-04-03,67,4220,0.11,0.11
JP_OPENGOV_iwaonai,岩尾内ダム,2026-04-03,13.1,12658,21.42,21.95
JP_OPENGOV_iwaya,岩屋ダム,2026-04-03,54.7,54667,41.73,0
JP_OPENGOV_iyasaka,弥栄ダム,2026-04-03,67.6,32460,5.84,2.73
JP_OPENGOV_izarigawa,漁川ダム,2026-04-03,35.6,1352,4.76,2.67
JP_OPENGOV_jouzankei,定山渓ダム,2026-04-03,25.4,14597,7.32,0.5
JP_OPENGOV_kamafusa,釜房ダム,2026-04-03,70.6,28458,10.12,2.26
