reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-01-25,58.4,25680,,
JP_OPENGOV_aha,安波ダム,2026-01-25,73.3,10464,,
JP_OPENGOV_aimata-5090,相俣ダム,2026-01-25,51,10209,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-01-25,42.1,14435,,
JP_OPENGOV_chouankuchi,長安口ダム,2026-01-25,23.5,7953,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-01-25,76.3,46425,,
JP_OPENGOV_dono,殿ダム,2026-01-25,99.9,5371,,
JP_OPENGOV_egawa,江川ダム,2026-01-25,53.6,12853,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-01-25,42,13018,,
JP_OPENGOV_fukuchi,福地ダム,2026-01-25,87.8,39202,,
JP_OPENGOV_funkawa,普久川ダム,2026-01-25,19.5,200,,
JP_OPENGOV_futase,二瀬ダム,2026-01-25,2.6,498,,
JP_OPENGOV_gassan,月山ダム,2026-01-25,71.4,26736,,
JP_OPENGOV_gosho,御所ダム,2026-01-25,83.1,27292,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-01-25,58.7,52862,,
JP_OPENGOV_haizuka,灰塚ダム,2026-01-25,69.2,6713,,
JP_OPENGOV_haji,土師ダム,2026-01-25,30.9,10494,,
JP_OPENGOV_haneji,羽地ダム,2026-01-25,84.4,13665,,
JP_OPENGOV_hasu,蓮ダム,2026-01-25,44.6,12675,,
JP_OPENGOV_hattahara,八田原ダム,2026-01-25,59.3,13559,,
JP_OPENGOV_hennoki,辺野喜ダム,2026-01-25,65.3,1409,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-01-25,47.2,7225,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-01-25,87.7,31585,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-01-25,71.3,19095,,
JP_OPENGOV_ikari,五十里ダム,2026-01-25,47.5,15204,,
JP_OPENGOV_isawa,胆沢ダム,2026-01-25,92.3,77977,,
JP_OPENGOV_ishitekawa,石手川ダム,2026-01-25,78.5,4945,,
JP_OPENGOV_iwaonai,岩尾内ダム,2026-01-25,73,70911,,
JP_OPENGOV_iwaya,岩屋ダム,2026-01-25,51.7,77493,,
JP_OPENGOV_iyasaka,弥栄ダム,2026-01-25,59.4,28530,,
JP_OPENGOV_izarigawa,漁川ダム,2026-01-25,7.1,271,,
JP_OPENGOV_jouzankei,定山渓ダム,2026-01-25,81.4,46708,,
JP_OPENGOV_kamafusa,釜房ダム,2026-01-25,45.9,20935,,
JP_OPENGOV_kanatake,金武ダム,2026-01-25,64.2,3765,,
