reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2021-12-28,66.8,29413,,
JP_OPENGOV_aha,安波ダム,2021-12-28,76.4,9632,,
JP_OPENGOV_aimata-5090,相俣ダム,2021-12-28,97.2,19462,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2021-12-28,54.9,19114,,
JP_OPENGOV_chouankuchi,長安口ダム,2021-12-28,54.9,18564,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2021-12-28,65.6,40909,,
JP_OPENGOV_dono,殿ダム,2021-12-28,100,5398,,
JP_OPENGOV_egawa,江川ダム,2021-12-28,98.5,23631,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2021-12-28,94.3,29251,,
JP_OPENGOV_fukuchi,福地ダム,2021-12-28,90.5,40445,,
JP_OPENGOV_funkawa,普久川ダム,2021-12-28,20.5,195,,
JP_OPENGOV_futase,二瀬ダム,2021-12-28,2.8,543,,
JP_OPENGOV_gassan,月山ダム,2021-12-28,96.8,36377,,
JP_OPENGOV_gosho,御所ダム,2021-12-28,64.8,21216,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2021-12-28,94.4,84932,,
JP_OPENGOV_haizuka,灰塚ダム,2021-12-28,100,9798,,
JP_OPENGOV_haji,土師ダム,2021-12-28,35.8,12140,,
JP_OPENGOV_haneji,羽地ダム,2021-12-28,86,13422,,
JP_OPENGOV_hasu,蓮ダム,2021-12-28,35.6,10124,,
JP_OPENGOV_hattahara,八田原ダム,2021-12-28,94.6,21763,,
JP_OPENGOV_hennoki,辺野喜ダム,2021-12-28,58.5,937,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2021-12-28,85.5,13084,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2021-12-28,63.3,22803,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2021-12-28,39.1,10491,,
JP_OPENGOV_ikari,五十里ダム,2021-12-28,74.2,22151,,
JP_OPENGOV_isawa,胆沢ダム,2021-12-28,98.8,83481,,
JP_OPENGOV_ishitekawa,石手川ダム,2021-12-28,99.3,6256,,
JP_OPENGOV_iwaonai,岩尾内ダム,2021-12-28,87.4,84945,,
JP_OPENGOV_iwaya,岩屋ダム,2021-12-28,58.1,87082,,
JP_OPENGOV_iyasaka,弥栄ダム,2021-12-28,85.4,40975,,
JP_OPENGOV_izarigawa,漁川ダム,2021-12-28,10.3,391,,
JP_OPENGOV_jouzankei,定山渓ダム,2021-12-28,47.1,27033,,
JP_OPENGOV_kamafusa,釜房ダム,2021-12-28,58.7,25077,,
JP_OPENGOV_kanatake,金武ダム,2021-12-28,63.8,3418,,
JP_OPENGOV_kanayama,金山ダム,2021-12-28,71.2,92803,,
JP_OPENGOV_kanna,漢那ダム,2021-12-28,86,5720,,
JP_OPENGOV_kanokawa,鹿野川ダム,2021-12-28,9.3,2752,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2021-12-28,93,46959,,
JP_OPENGOV_kawaji,川治ダム,2021-12-28,51.7,39297,,
JP_OPENGOV_kawamata,川俣ダム,2021-12-28,86.1,62966,,
JP_OPENGOV_koshibu,小渋ダム,2021-12-28,25.3,6311,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2021-12-28,75.1,36942,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2021-12-28,60.2,114466,,
JP_OPENGOV_kyuuragi,厳木ダム,2021-12-28,94.3,4128,,
JP_OPENGOV_makio,牧尾ダム,2021-12-28,75.9,51629,,
JP_OPENGOV_manakawa,真名川ダム,2021-12-28,74.8,36857,,
JP_OPENGOV_maruyama,丸山ダム,2021-12-28,65.4,10543,,
JP_OPENGOV_matsubara,松原ダム,2021-12-28,72.7,33520,,
JP_OPENGOV_midorikawa,緑川ダム,2021-12-28,34.5,8847,,
JP_OPENGOV_miharu,三春ダム,2021-12-28,49.5,9790,,
JP_OPENGOV_mikunikawa,三国川ダム,2021-12-28,65.5,10985,,
JP_OPENGOV_misokawa,味噌川ダム,2021-12-28,79.2,43546,,
JP_OPENGOV_miwa,美和ダム,2021-12-28,33,6169,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2021-12-28,90,164280,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2021-12-28,93.4,12418,,
JP_OPENGOV_nagashima,長島ダム,2021-12-28,41.4,19411,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2021-12-28,58,2292,,
JP_OPENGOV_naramata,奈良俣ダム,2021-12-28,99,84134,,
JP_OPENGOV_naruko,鳴子ダム,2021-12-28,28.7,9455,,
JP_OPENGOV_nibutani,二風谷ダム,2021-12-28,92.3,7637,,
JP_OPENGOV_nomura,野村ダム,2021-12-28,87.2,10626,,
JP_OPENGOV_nukui,温井ダム,2021-12-28,77.8,37363,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2021-12-28,91.8,11659,,
JP_OPENGOV_ohara,尾原ダム,2021-12-28,97.4,30840,,
JP_OPENGOV_ooishi,大石ダム,2021-12-28,90.1,13493,,
JP_OPENGOV_ookawa,大川ダム,2021-12-28,72.2,18681,,
JP_OPENGOV_oomachi,大町ダム,2021-12-28,53.9,13042,,
JP_OPENGOV_ootaki,大滝ダム,2021-12-28,66,46826,,
JP_OPENGOV_oowatari,大渡ダム,2021-12-28,89,28668,,
JP_OPENGOV_ooyasu,大保ダム,2021-12-28,62.3,10721,,
JP_OPENGOV_ooyuki,大雪ダム,2021-12-28,54,29957,,
JP_OPENGOV_ozatokawa,小里川ダム,2021-12-28,99.2,3118,,
JP_OPENGOV_pirika,美利河ダム,2021-12-28,78.3,7302,,
JP_OPENGOV_rumoi,留萌ダム,2021-12-28,92.4,9580,,
JP_OPENGOV_ryuumon,竜門ダム,2021-12-28,98.2,32912,,
JP_OPENGOV_sagae,寒河江ダム,2021-12-28,49.6,44576,,
JP_OPENGOV_sameura,早明浦ダム,2021-12-28,100,138280,,
JP_OPENGOV_sanru,サンルダム,2021-12-28,100,15426,,
JP_OPENGOV_saruya,猿谷ダム,2021-12-28,21.4,3708,,
JP_OPENGOV_satsunaikawa,札内川ダム,2021-12-28,82.6,21949,,
