reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2021-10-12,63.1,27749,,
JP_OPENGOV_aha,安波ダム,2021-10-12,93.4,11774,,
JP_OPENGOV_aimata-5090,相俣ダム,2021-10-12,63.8,12767,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2021-10-12,20.1,7014,,
JP_OPENGOV_chouankuchi,長安口ダム,2021-10-12,67.7,22881,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2021-10-12,54,33690,,
JP_OPENGOV_dono,殿ダム,2021-10-12,67.7,3640,,
JP_OPENGOV_egawa,江川ダム,2021-10-12,94.9,22777,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2021-10-12,92,28535,,
JP_OPENGOV_fukuchi,福地ダム,2021-10-12,97.3,43474,,
JP_OPENGOV_funkawa,普久川ダム,2021-10-12,44.1,419,,
JP_OPENGOV_futase,二瀬ダム,2021-10-12,2.2,415,,
JP_OPENGOV_gassan,月山ダム,2021-10-12,44.8,16838,,
JP_OPENGOV_gosho,御所ダム,2021-10-12,3.3,1086,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2021-10-12,36.4,32721,,
JP_OPENGOV_haizuka,灰塚ダム,2021-10-12,100,9767,,
JP_OPENGOV_haji,土師ダム,2021-10-12,94.9,9354,,
JP_OPENGOV_haneji,羽地ダム,2021-10-12,96.2,15009,,
JP_OPENGOV_hasu,蓮ダム,2021-10-12,78.8,9770,,
JP_OPENGOV_hattahara,八田原ダム,2021-10-12,97.5,22440,,
JP_OPENGOV_hennoki,辺野喜ダム,2021-10-12,67.8,1085,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2021-10-12,98.4,9248,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2021-10-12,92.7,14834,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2021-10-12,91.2,12124,,
JP_OPENGOV_ikari,五十里ダム,2021-10-12,20,5974,,
JP_OPENGOV_isawa,胆沢ダム,2021-10-12,52.9,44671,,
JP_OPENGOV_ishitekawa,石手川ダム,2021-10-12,99.8,6288,,
JP_OPENGOV_iwaonai,岩尾内ダム,2021-10-12,38.6,33439,,
JP_OPENGOV_iwaya,岩屋ダム,2021-10-12,51.9,77831,,
JP_OPENGOV_iyasaka,弥栄ダム,2021-10-12,97.9,46999,,
JP_OPENGOV_izarigawa,漁川ダム,2021-10-12,20.8,791,,
JP_OPENGOV_jouzankei,定山渓ダム,2021-10-12,63.2,36277,,
JP_OPENGOV_kamafusa,釜房ダム,2021-10-12,43.6,20158,,
JP_OPENGOV_kanatake,金武ダム,2021-10-12,92.9,4977,,
JP_OPENGOV_kanayama,金山ダム,2021-10-12,55.6,57620,,
JP_OPENGOV_kanna,漢那ダム,2021-10-12,97.9,6513,,
JP_OPENGOV_kanokawa,鹿野川ダム,2021-10-12,66.2,11978,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2021-10-12,99.2,50079,,
JP_OPENGOV_kawaji,川治ダム,2021-10-12,52.1,39598,,
JP_OPENGOV_kawamata,川俣ダム,2021-10-12,66.9,48888,,
JP_OPENGOV_koshibu,小渋ダム,2021-10-12,21.4,5345,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2021-10-12,90.9,12542,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2021-10-12,60.1,114198,,
JP_OPENGOV_kyuuragi,厳木ダム,2021-10-12,95,4991,,
JP_OPENGOV_makio,牧尾ダム,2021-10-12,90.4,61495,,
JP_OPENGOV_manakawa,真名川ダム,2021-10-12,8.7,4305,,
JP_OPENGOV_maruyama,丸山ダム,2021-10-12,77.8,12556,,
JP_OPENGOV_matsubara,松原ダム,2021-10-12,84.4,38953,,
JP_OPENGOV_midorikawa,緑川ダム,2021-10-12,33.2,6900,,
JP_OPENGOV_miharu,三春ダム,2021-10-12,38.8,7681,,
JP_OPENGOV_mikunikawa,三国川ダム,2021-10-12,7.7,1298,,
JP_OPENGOV_misokawa,味噌川ダム,2021-10-12,77.6,42680,,
JP_OPENGOV_miwa,美和ダム,2021-10-12,9.4,1754,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2021-10-12,99,136706,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2021-10-12,96,6289,,
JP_OPENGOV_nagashima,長島ダム,2021-10-12,95.9,19157,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2021-10-12,88.6,3051,,
JP_OPENGOV_naramata,奈良俣ダム,2021-10-12,85.5,72647,,
JP_OPENGOV_naruko,鳴子ダム,2021-10-12,27.4,9052,,
JP_OPENGOV_nibutani,二風谷ダム,2021-10-12,85.8,7103,,
JP_OPENGOV_nomura,野村ダム,2021-10-12,84.8,8043,,
JP_OPENGOV_nukui,温井ダム,2021-10-12,97.9,37219,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2021-10-12,96.6,8695,,
JP_OPENGOV_ohara,尾原ダム,2021-10-12,98.1,17482,,
JP_OPENGOV_ooishi,大石ダム,2021-10-12,6.9,1039,,
JP_OPENGOV_ookawa,大川ダム,2021-10-12,36,9306,,
JP_OPENGOV_oomachi,大町ダム,2021-10-12,36.6,8854,,
JP_OPENGOV_ootaki,大滝ダム,2021-10-12,91,13645,,
JP_OPENGOV_oowatari,大渡ダム,2021-10-12,37.3,12019,,
JP_OPENGOV_ooyasu,大保ダム,2021-10-12,89.5,15400,,
JP_OPENGOV_ooyuki,大雪ダム,2021-10-12,30.6,14321,,
JP_OPENGOV_ozatokawa,小里川ダム,2021-10-12,3.5,110,,
JP_OPENGOV_pirika,美利河ダム,2021-10-12,16.6,1547,,
JP_OPENGOV_rumoi,留萌ダム,2021-10-12,10.2,1059,,
JP_OPENGOV_ryuumon,竜門ダム,2021-10-12,95.4,31971,,
JP_OPENGOV_sagae,寒河江ダム,2021-10-12,42.9,38539,,
JP_OPENGOV_sameura,早明浦ダム,2021-10-12,91,155060,,
JP_OPENGOV_sanru,サンルダム,2021-10-12,58.6,8852,,
JP_OPENGOV_saruya,猿谷ダム,2021-10-12,39.9,6913,,
JP_OPENGOV_satsunaikawa,札内川ダム,2021-10-12,95.9,15939,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2021-10-12,66,42585,,
JP_OPENGOV_shijuushita,四十四田ダム,2021-10-12,1.5,456,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2021-10-12,44.1,9382,,
JP_OPENGOV_shimachikawa,島地川ダム,2021-10-12,100,12394,,
JP_OPENGOV_shimokubo,下久保ダム,2021-10-12,70.8,84982,,
JP_OPENGOV_shimouke-0060,下筌ダム,2021-10-12,59.7,30491,,
JP_OPENGOV_shinguu,新宮ダム,2021-10-12,59,4308,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2021-10-12,18.6,14781,,
JP_OPENGOV_shinkawa,新川ダム,2021-10-12,36,216,,
JP_OPENGOV_shintoyone,新豊根ダム,2021-10-12,61.7,25010,,
JP_OPENGOV_shirakawa,白川ダム,2021-10-12,21.8,7286,,
JP_OPENGOV_shizuken,志津見ダム,2021-10-12,98,6101,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2021-10-12,98.3,15130,,
JP_OPENGOV_sonohara-5130,薗原ダム,2021-10-12,43.3,5719,,
JP_OPENGOV_soumoku,草木ダム,2021-10-12,74.6,37696,,
JP_OPENGOV_sugasawa,菅沢ダム,2021-10-12,6.9,763,,
JP_OPENGOV_takisato,滝里ダム,2021-10-12,69.6,22333,,
JP_OPENGOV_takizawa,滝沢ダム,2021-10-12,45.9,26597,,
JP_OPENGOV_tamagawa,玉川ダム,2021-10-12,31.3,58463,,
JP_OPENGOV_tase,田瀬ダム,2021-10-12,26.4,26845,,
JP_OPENGOV_tedorigawa,手取川ダム,2021-10-12,44.4,75088,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2021-10-12,62.2,5866,,
JP_OPENGOV_terauchi,寺内ダム,2021-10-12,84.5,7609,,
JP_OPENGOV_tokachi,十勝ダム,2021-10-12,23.9,17936,,
JP_OPENGOV_tokuyama,徳山ダム,2021-10-12,67,245481,,
JP_OPENGOV_tomata,苫田ダム,2021-10-12,95.9,26871,,
