reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2023-03-19,57.3,25208,,
JP_OPENGOV_aha,安波ダム,2023-03-19,82.5,10407,,
JP_OPENGOV_aimata-5090,相俣ダム,2023-03-19,14.4,2892,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2023-03-19,19.5,6767,,
JP_OPENGOV_chouankuchi,長安口ダム,2023-03-19,73.7,24957,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2023-03-19,32.3,20144,,
JP_OPENGOV_dono,殿ダム,2023-03-19,100,5413,,
JP_OPENGOV_egawa,江川ダム,2023-03-19,81.7,19609,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2023-03-19,61.6,19098,,
JP_OPENGOV_fukuchi,福地ダム,2023-03-19,92.9,41548,,
JP_OPENGOV_funkawa,普久川ダム,2023-03-19,20.5,195,,
JP_OPENGOV_futase,二瀬ダム,2023-03-19,1.9,363,,
JP_OPENGOV_gassan,月山ダム,2023-03-19,39.8,14926,,
JP_OPENGOV_gosho,御所ダム,2023-03-19,46.4,15205,,
JP_OPENGOV_haizuka,灰塚ダム,2023-03-19,100,10153,,
JP_OPENGOV_haji,土師ダム,2023-03-19,37.3,12659,,
JP_OPENGOV_haneji,羽地ダム,2023-03-19,93,14507,,
JP_OPENGOV_hasu,蓮ダム,2023-03-19,66.6,18925,,
JP_OPENGOV_hattahara,八田原ダム,2023-03-19,32,7324,,
JP_OPENGOV_hennoki,辺野喜ダム,2023-03-19,58.5,937,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2023-03-19,60.9,9319,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2023-03-19,98.1,35302,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2023-03-19,34,9112,,
JP_OPENGOV_ikari,五十里ダム,2023-03-19,82.6,24664,,
JP_OPENGOV_isawa,胆沢ダム,2023-03-19,92.6,78193,,
JP_OPENGOV_ishitekawa,石手川ダム,2023-03-19,54.7,3449,,
JP_OPENGOV_iwaonai,岩尾内ダム,2023-03-19,38.8,37687,,
JP_OPENGOV_iwaya,岩屋ダム,2023-03-19,29.7,44570,,
