reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-04-25,69.2,30453,2.7,1.31
JP_OPENGOV_aha,安波ダム,2026-04-25,45.1,6435,0.38,0.23
JP_OPENGOV_aimata-5090,相俣ダム,2026-04-25,85,17008,4.41,6.83
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-04-25,93.5,32106,28.42,31.1
JP_OPENGOV_chouankuchi,長安口ダム,2026-04-25,88.2,29800,53.67,59.4
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-04-25,6.4,3885,10.74,15.02
JP_OPENGOV_dono,殿ダム,2026-04-25,99.7,5360,1.99,1.99
JP_OPENGOV_egawa,江川ダム,2026-04-25,31.2,7498,2.41,0.22
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-04-25,81,25114,43.38,72.24
JP_OPENGOV_fukuchi,福地ダム,2026-04-25,49.2,21955,0,3.41
JP_OPENGOV_funkawa,普久川ダム,2026-04-25,19.5,200,0.18,0.18
JP_OPENGOV_futase,二瀬ダム,2026-04-25,30,5728,1,1.99
JP_OPENGOV_gassan,月山ダム,2026-04-25,100,38592,31.29,33.14
JP_OPENGOV_gosho,御所ダム,2026-04-25,87.1,28624,52.78,52.92
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-04-25,85.4,76884,10.09,2.46
JP_OPENGOV_haizuka,灰塚ダム,2026-04-25,100,10246,5.83,5.99
JP_OPENGOV_haji,土師ダム,2026-04-25,38,12893,7,1.99
JP_OPENGOV_haneji,羽地ダム,2026-04-25,71.6,11597,0.1,0.49
JP_OPENGOV_hasu,蓮ダム,2026-04-25,63.4,18012,4.25,3.79
JP_OPENGOV_hattahara,八田原ダム,2026-04-25,80.5,18404,11.78,1.34
JP_OPENGOV_hennoki,辺野喜ダム,2026-04-25,49.9,1077,0.16,0.16
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-04-25,64.5,9876,2.06,1.03
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-04-25,89.2,32094,10.45,12.01
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-04-25,85.6,22928,5.13,9.26
JP_OPENGOV_ikari,五十里ダム,2026-04-25,73.5,23520,5.62,18.28
JP_OPENGOV_isawa,胆沢ダム,2026-04-25,100,91169,26.68,35.67
JP_OPENGOV_ishitekawa,石手川ダム,2026-04-25,89.6,5646,0.12,0.12
JP_OPENGOV_iwaonai,岩尾内ダム,2026-04-25,54.3,52502,27.72,31.09
JP_OPENGOV_iwaya,岩屋ダム,2026-04-25,62.7,62709,27.03,90.87
JP_OPENGOV_iyasaka,弥栄ダム,2026-04-25,93.3,44791,12.04,10.09
JP_OPENGOV_izarigawa,漁川ダム,2026-04-25,84,3192,5.66,5.66
JP_OPENGOV_jouzankei,定山渓ダム,2026-04-25,51.1,29297,10.34,7.62
JP_OPENGOV_kamafusa,釜房ダム,2026-04-25,91.5,35575,3.23,3.24
JP_OPENGOV_kanatake,金武ダム,2026-04-25,50.3,2948,0.1,0.3
JP_OPENGOV_kanayama,金山ダム,2026-04-25,43.6,56702,30.86,0
JP_OPENGOV_kanna,漢那ダム,2026-04-25,63.2,4119,0.05,0.19
JP_OPENGOV_kanokawa,鹿野川ダム,2026-04-25,85.2,25316,20.41,14.98
JP_OPENGOV_kasekawa,嘉瀬川ダム,2026-04-25,56.7,28639,2.93,1.39
JP_OPENGOV_kawaji,川治ダム,2026-04-25,84,63852,2.36,13.33
JP_OPENGOV_kawamata,川俣ダム,2026-04-25,92.2,67412,8.94,15.49
JP_OPENGOV_koshibu,小渋ダム,2026-04-25,38.9,9259,2.29,8.29
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2026-04-25,84.3,41480,16.26,0
JP_OPENGOV_kuzuryuu,九頭竜ダム,2026-04-25,65,123426,8.01,0.01
JP_OPENGOV_kyuuragi,厳木ダム,2026-04-25,96.7,4779,0.25,0.2
JP_OPENGOV_makio,牧尾ダム,2026-04-25,90.4,61495,5.9,30.52
JP_OPENGOV_manakawa,真名川ダム,2026-04-25,86.4,42575,8.8,14.16
JP_OPENGOV_maruyama,丸山ダム,2026-04-25,65.6,10520,105.33,173.4
JP_OPENGOV_matsubara,松原ダム,2026-04-25,14.8,6788,15.68,14.4
JP_OPENGOV_midorikawa,緑川ダム,2026-04-25,20.4,5135,16.36,0
JP_OPENGOV_miharu,三春ダム,2026-04-25,84.9,16802,0.77,6.44
JP_OPENGOV_mikunikawa,三国川ダム,2026-04-25,100,17264,17.72,16.68
JP_OPENGOV_misokawa,味噌川ダム,2026-04-25,89.3,49140,2.83,4.61
JP_OPENGOV_miwa,美和ダム,2026-04-25,47.5,8571,12.76,12.75
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2026-04-25,38,68988,5.4,0
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2026-04-25,71.3,9480,1.92,1.09
JP_OPENGOV_nagashima,長島ダム,2026-04-25,57.9,26930,4.42,11.07
JP_OPENGOV_nakasujikawa,中筋川ダム,2026-04-25,75,2964,1.12,0.47
JP_OPENGOV_naramata,奈良俣ダム,2026-04-25,95,80780,9.73,0
JP_OPENGOV_naruko,鳴子ダム,2026-04-25,99.9,32980,11.8,11.61
JP_OPENGOV_nibutani,二風谷ダム,2026-04-25,60.3,4821,57.28,32.39
JP_OPENGOV_nomura,野村ダム,2026-04-25,93.4,11388,7.19,7.65
JP_OPENGOV_nukui,温井ダム,2026-04-25,85.9,41232,1.76,2.49
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2026-04-25,72.1,9152,1.87,0.86
JP_OPENGOV_ohara,尾原ダム,2026-04-25,99.2,31406,0.93,3.48
JP_OPENGOV_ooishi,大石ダム,2026-04-25,89,13284,11.62,14.35
JP_OPENGOV_ookawa,大川ダム,2026-04-25,78.3,19098,9.39,16.19
JP_OPENGOV_oomachi,大町ダム,2026-04-25,28.4,6840,31.35,13.03
JP_OPENGOV_ootaki,大滝ダム,2026-04-25,15.4,10934,4.95,2.51
JP_OPENGOV_oowatari,大渡ダム,2026-04-25,95.3,32411,37.04,36.58
JP_OPENGOV_ooyasu,大保ダム,2026-04-25,34.3,5960,0.14,1.02
JP_OPENGOV_ooyuki,大雪ダム,2026-04-25,3.5,1965,10.45,25.58
JP_OPENGOV_ozatokawa,小里川ダム,2026-04-25,87.6,2740,1.57,2.95
JP_OPENGOV_pirika,美利河ダム,2026-04-25,59.3,5426,16.06,16.06
JP_OPENGOV_rumoi,留萌ダム,2026-04-25,100,12009,3.6,6.76
JP_OPENGOV_ryuumon,竜門ダム,2026-04-25,55.1,18470,2.64,0.99
JP_OPENGOV_sagae,寒河江ダム,2026-04-25,70.5,62546,50.39,60.17
JP_OPENGOV_sameura,早明浦ダム,2026-04-25,88.8,166230,24.83,0
