reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2021-06-11,62.7,27570,,
JP_OPENGOV_aha,安波ダム,2021-06-11,99.8,12587,,
JP_OPENGOV_aimata-5090,相俣ダム,2021-06-11,80,16026,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2021-06-11,71.5,24878,,
JP_OPENGOV_chouankuchi,長安口ダム,2021-06-11,84.8,28662,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2021-06-11,92,57427,,
JP_OPENGOV_dono,殿ダム,2021-06-11,93.9,5051,,
JP_OPENGOV_egawa,江川ダム,2021-06-11,91.4,21941,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2021-06-11,92.6,28707,,
JP_OPENGOV_fukuchi,福地ダム,2021-06-11,99.8,44632,,
JP_OPENGOV_funkawa,普久川ダム,2021-06-11,93.5,889,,
JP_OPENGOV_futase,二瀬ダム,2021-06-11,70.4,13533,,
JP_OPENGOV_gassan,月山ダム,2021-06-11,92.7,16893,,
JP_OPENGOV_gosho,御所ダム,2021-06-11,48.9,16012,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2021-06-11,64.2,57755,,
JP_OPENGOV_haizuka,灰塚ダム,2021-06-11,99.7,9674,,
JP_OPENGOV_haji,土師ダム,2021-06-11,76.2,7512,,
JP_OPENGOV_haneji,羽地ダム,2021-06-11,97.5,15206,,
JP_OPENGOV_hasu,蓮ダム,2021-06-11,37.8,10729,,
JP_OPENGOV_hattahara,八田原ダム,2021-06-11,97.9,22533,,
JP_OPENGOV_hennoki,辺野喜ダム,2021-06-11,85,1360,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2021-06-11,63.8,9767,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2021-06-11,46.8,16851,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2021-06-11,57,15279,,
JP_OPENGOV_ikari,五十里ダム,2021-06-11,51.5,15392,,
JP_OPENGOV_isawa,胆沢ダム,2021-06-11,97.6,82411,,
JP_OPENGOV_ishitekawa,石手川ダム,2021-06-11,98.9,6230,,
JP_OPENGOV_iwaonai,岩尾内ダム,2021-06-11,82.1,79766,,
JP_OPENGOV_iwaya,岩屋ダム,2021-06-11,54.9,82411,,
JP_OPENGOV_iyasaka,弥栄ダム,2021-06-11,96.9,46491,,
JP_OPENGOV_izarigawa,漁川ダム,2021-06-11,83,3155,,
JP_OPENGOV_jouzankei,定山渓ダム,2021-06-11,98,56269,,
JP_OPENGOV_kamafusa,釜房ダム,2021-06-11,64.2,26870,,
JP_OPENGOV_kanatake,金武ダム,2021-06-11,96.8,5190,,
JP_OPENGOV_kanayama,金山ダム,2021-06-11,75.5,98464,,
JP_OPENGOV_kanna,漢那ダム,2021-06-11,99,6585,,
