reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-07-31,55.5,24433,1.9,3.8
JP_OPENGOV_aha,安波ダム,2026-07-31,97.8,13962,0.86,1.32
JP_OPENGOV_aimata-5090,相俣ダム,2026-07-31,95.4,10092,4.38,4.39
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-07-31,100,15831,17.66,24.82
JP_OPENGOV_chouankuchi,長安口ダム,2026-07-31,67.1,22745,7.13,40.3
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-07-31,73.5,44774,13.59,21.62
JP_OPENGOV_dono,殿ダム,2026-07-31,85.8,4616,0.62,1.58
JP_OPENGOV_egawa,江川ダム,2026-07-31,72.1,17298,3.37,6.67
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-07-31,100,12933,79.15,116.68
JP_OPENGOV_fukuchi,福地ダム,2026-07-31,97,43296,3.26,3.25
JP_OPENGOV_funkawa,普久川ダム,2026-07-31,72.7,744,0.32,0.53
JP_OPENGOV_futase,二瀬ダム,2026-07-31,94.8,6229,1.41,4.01
JP_OPENGOV_gassan,月山ダム,2026-07-31,100,18143,51.21,65.5
JP_OPENGOV_gosho,御所ダム,2026-07-31,100,7249,84.4,116.41
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-07-31,98.5,24634,2.47,2.47
JP_OPENGOV_haizuka,灰塚ダム,2026-07-31,91.9,8918,1.22,2.18
JP_OPENGOV_haji,土師ダム,2026-07-31,89.4,8811,4.25,2.93
JP_OPENGOV_haneji,羽地ダム,2026-07-31,95.2,15415,0.28,0.51
JP_OPENGOV_hasu,蓮ダム,2026-07-31,72.7,9009,1.27,4.38
JP_OPENGOV_hattahara,八田原ダム,2026-07-31,97.6,22316,1.33,1.33
JP_OPENGOV_hennoki,辺野喜ダム,2026-07-31,88.7,1912,0.27,0.32
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-07-31,96.4,9066,1.15,1.46
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-07-31,100,16894,3.96,4.9
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-07-31,100,13666,1.3,1.9
JP_OPENGOV_ikari,五十里ダム,2026-07-31,69.8,11523,9.59,9.56
JP_OPENGOV_isawa,胆沢ダム,2026-07-31,100,82326,39.02,38.69
JP_OPENGOV_ishitekawa,石手川ダム,2026-07-31,100,6552,0.15,0.44
JP_OPENGOV_iwaonai,岩尾内ダム,2026-07-31,39,18514,9.47,16.21
JP_OPENGOV_iwaya,岩屋ダム,2026-07-31,76.9,76891,19.91,0
