reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2024-08-30,56.1,24682,,
JP_OPENGOV_aha,安波ダム,2024-08-30,95.2,13585,,
JP_OPENGOV_aimata-5090,相俣ダム,2024-08-30,100,11370,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2024-08-30,56.4,8781,,
JP_OPENGOV_chouankuchi,長安口ダム,2024-08-30,47.3,16004,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2024-08-30,49.7,30929,,
JP_OPENGOV_dono,殿ダム,2024-08-30,98,5270,,
JP_OPENGOV_egawa,江川ダム,2024-08-30,66.6,15986,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2024-08-30,100,12924,,
JP_OPENGOV_fukuchi,福地ダム,2024-08-30,98,43751,,
JP_OPENGOV_funkawa,普久川ダム,2024-08-30,46.7,478,,
JP_OPENGOV_futase,二瀬ダム,2024-08-30,100,605,,
JP_OPENGOV_gassan,月山ダム,2024-08-30,95.7,17237,,
JP_OPENGOV_gosho,御所ダム,2024-08-30,41.2,1886,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2024-08-30,96.2,24058,,
JP_OPENGOV_haizuka,灰塚ダム,2024-08-30,94,9121,,
JP_OPENGOV_haji,土師ダム,2024-08-30,89.7,8842,,
JP_OPENGOV_haneji,羽地ダム,2024-08-30,94.9,15365,,
JP_OPENGOV_hasu,蓮ダム,2024-08-30,63.1,7827,,
JP_OPENGOV_hattahara,八田原ダム,2024-08-30,97.8,22358,,
JP_OPENGOV_hennoki,辺野喜ダム,2024-08-30,76.8,1657,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2024-08-30,90.6,8521,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2024-08-30,53.3,8526,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2024-08-30,78.2,10394,,
JP_OPENGOV_ikari,五十里ダム,2024-08-30,69.4,4818,,
JP_OPENGOV_isawa,胆沢ダム,2024-08-30,84.4,64201,,
JP_OPENGOV_ishitekawa,石手川ダム,2024-08-30,99.1,6245,,
JP_OPENGOV_iwaonai,岩尾内ダム,2024-08-30,32,15272,,
JP_OPENGOV_iwaya,岩屋ダム,2024-08-30,46.2,69319,,
JP_OPENGOV_iyasaka,弥栄ダム,2024-08-30,95.1,45633,,
