reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2022-06-06,61.4,27012,,
JP_OPENGOV_aha,安波ダム,2022-06-06,100,12744,,
JP_OPENGOV_aimata-5090,相俣ダム,2022-06-06,91.5,18322,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2022-06-06,76.3,26547,,
JP_OPENGOV_chouankuchi,長安口ダム,2022-06-06,82.3,27820,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2022-06-06,85.3,53213,,
JP_OPENGOV_dono,殿ダム,2022-06-06,78.5,4223,,
JP_OPENGOV_egawa,江川ダム,2022-06-06,86.2,20685,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2022-06-06,92.9,28822,,
JP_OPENGOV_fukuchi,福地ダム,2022-06-06,100,44885,,
JP_OPENGOV_funkawa,普久川ダム,2022-06-06,100,993,,
JP_OPENGOV_futase,二瀬ダム,2022-06-06,78.3,14680,,
JP_OPENGOV_gassan,月山ダム,2022-06-06,94,16972,,
JP_OPENGOV_gosho,御所ダム,2022-06-06,46.4,15205,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2022-06-06,72.7,65431,,
JP_OPENGOV_haizuka,灰塚ダム,2022-06-06,75.1,7284,,
JP_OPENGOV_haji,土師ダム,2022-06-06,11,3715,,
JP_OPENGOV_haneji,羽地ダム,2022-06-06,100,15863,,
JP_OPENGOV_hasu,蓮ダム,2022-06-06,40.8,11586,,
JP_OPENGOV_hattahara,八田原ダム,2022-06-06,82.9,18954,,
JP_OPENGOV_hennoki,辺野喜ダム,2022-06-06,100,1681,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2022-06-06,66.1,10116,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2022-06-06,50.9,18327,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2022-06-06,41,10988,,
JP_OPENGOV_ikari,五十里ダム,2022-06-06,61.8,18449,,
JP_OPENGOV_isawa,胆沢ダム,2022-06-06,100,88297,,
JP_OPENGOV_ishitekawa,石手川ダム,2022-06-06,89.7,5649,,
JP_OPENGOV_iwaonai,岩尾内ダム,2022-06-06,82.1,79813,,
JP_OPENGOV_iwaya,岩屋ダム,2022-06-06,54.9,82380,,
JP_OPENGOV_iyasaka,弥栄ダム,2022-06-06,88.3,42365,,
JP_OPENGOV_izarigawa,漁川ダム,2022-06-06,75.3,2861,,
JP_OPENGOV_jouzankei,定山渓ダム,2022-06-06,96.4,55359,,
JP_OPENGOV_kamafusa,釜房ダム,2022-06-06,75.9,30630,,
JP_OPENGOV_kanatake,金武ダム,2022-06-06,100,5400,,
JP_OPENGOV_kanayama,金山ダム,2022-06-06,82,106881,,
JP_OPENGOV_kanna,漢那ダム,2022-06-06,100,6677,,
JP_OPENGOV_kanokawa,鹿野川ダム,2022-06-06,37.1,11011,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2022-06-06,49.4,24957,,
JP_OPENGOV_kawaji,川治ダム,2022-06-06,74.4,56524,,
JP_OPENGOV_kawamata,川俣ダム,2022-06-06,78.4,57288,,
JP_OPENGOV_koshibu,小渋ダム,2022-06-06,9.8,2346,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2022-06-06,38.9,19115,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2022-06-06,58,110183,,
JP_OPENGOV_kyuuragi,厳木ダム,2022-06-06,95.4,3404,,
JP_OPENGOV_makio,牧尾ダム,2022-06-06,69,46895,,
JP_OPENGOV_manakawa,真名川ダム,2022-06-06,57.7,28440,,
JP_OPENGOV_maruyama,丸山ダム,2022-06-06,82.4,12536,,
JP_OPENGOV_matsubara,松原ダム,2022-06-06,17.9,8261,,
JP_OPENGOV_midorikawa,緑川ダム,2022-06-06,35.1,8997,,
JP_OPENGOV_miharu,三春ダム,2022-06-06,42.7,8450,,
JP_OPENGOV_mikunikawa,三国川ダム,2022-06-06,95.5,1733,,
JP_OPENGOV_misokawa,味噌川ダム,2022-06-06,77.7,42727,,
JP_OPENGOV_miwa,美和ダム,2022-06-06,75.2,3917,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2022-06-06,78,142322,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2022-06-06,69.4,9234,,
JP_OPENGOV_nagashima,長島ダム,2022-06-06,41.2,19318,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2022-06-06,61.7,2439,,
JP_OPENGOV_naramata,奈良俣ダム,2022-06-06,97.5,82839,,
JP_OPENGOV_naruko,鳴子ダム,2022-06-06,67.7,22349,,
JP_OPENGOV_nibutani,二風谷ダム,2022-06-06,91.4,6740,,
JP_OPENGOV_nomura,野村ダム,2022-06-06,76.9,9377,,
JP_OPENGOV_nukui,温井ダム,2022-06-06,78.6,37712,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2022-06-06,82.1,10431,,
JP_OPENGOV_ohara,尾原ダム,2022-06-06,52.9,16740,,
JP_OPENGOV_ooishi,大石ダム,2022-06-06,29.7,4463,,
JP_OPENGOV_ookawa,大川ダム,2022-06-06,68.6,17751,,
JP_OPENGOV_oomachi,大町ダム,2022-06-06,100,8090,,
JP_OPENGOV_ootaki,大滝ダム,2022-06-06,57,40495,,
