reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2022-02-11,55.4,24354,,
JP_OPENGOV_aha,安波ダム,2022-02-11,83.6,10536,,
JP_OPENGOV_aimata-5090,相俣ダム,2022-02-11,46.2,9242,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2022-02-11,25.2,8771,,
JP_OPENGOV_chouankuchi,長安口ダム,2022-02-11,48.1,16245,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2022-02-11,38.9,24274,,
JP_OPENGOV_dono,殿ダム,2022-02-11,93.6,5033,,
JP_OPENGOV_egawa,江川ダム,2022-02-11,98.5,23631,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2022-02-11,54.5,16905,,
JP_OPENGOV_fukuchi,福地ダム,2022-02-11,93.3,41723,,
JP_OPENGOV_funkawa,普久川ダム,2022-02-11,20.8,198,,
JP_OPENGOV_futase,二瀬ダム,2022-02-11,2.4,446,,
JP_OPENGOV_gassan,月山ダム,2022-02-11,39.7,15091,,
JP_OPENGOV_gosho,御所ダム,2022-02-11,78.5,25720,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2022-02-11,54.2,48754,,
JP_OPENGOV_haizuka,灰塚ダム,2022-02-11,98.9,9597,,
JP_OPENGOV_haji,土師ダム,2022-02-11,31.2,10579,,
JP_OPENGOV_haneji,羽地ダム,2022-02-11,84.8,13227,,
JP_OPENGOV_hasu,蓮ダム,2022-02-11,42,11927,,
JP_OPENGOV_hattahara,八田原ダム,2022-02-11,83,19089,,
JP_OPENGOV_hennoki,辺野喜ダム,2022-02-11,59,944,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2022-02-11,84.6,12937,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2022-02-11,60.2,21656,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2022-02-11,29.3,7864,,
JP_OPENGOV_ikari,五十里ダム,2022-02-11,92.7,27689,,
JP_OPENGOV_isawa,胆沢ダム,2022-02-11,90.8,76714,,
JP_OPENGOV_ishitekawa,石手川ダム,2022-02-11,95.1,5991,,
JP_OPENGOV_iwaonai,岩尾内ダム,2022-02-11,52.4,50927,,
JP_OPENGOV_iwaya,岩屋ダム,2022-02-11,41.4,62027,,
JP_OPENGOV_iyasaka,弥栄ダム,2022-02-11,64.5,30949,,
JP_OPENGOV_izarigawa,漁川ダム,2022-02-11,10.2,389,,
JP_OPENGOV_jouzankei,定山渓ダム,2022-02-11,23.3,13356,,
JP_OPENGOV_kamafusa,釜房ダム,2022-02-11,39.5,18839,,
JP_OPENGOV_kanayama,金山ダム,2022-02-11,32.7,42616,,
JP_OPENGOV_kanokawa,鹿野川ダム,2022-02-11,13.3,3961,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2022-02-11,75.7,38221,,
JP_OPENGOV_kawaji,川治ダム,2022-02-11,55.6,42244,,
JP_OPENGOV_kawamata,川俣ダム,2022-02-11,95.3,69707,,
JP_OPENGOV_koshibu,小渋ダム,2022-02-11,15.6,3908,,
