reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-11-04,68.8,30285,,
JP_OPENGOV_aha,安波ダム,2025-11-04,71.5,10211,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-11-04,73.9,14792,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-11-04,24.6,8425,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-11-04,49.1,16574,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-11-04,67.1,40824,,
JP_OPENGOV_dono,殿ダム,2025-11-04,99.4,5345,,
JP_OPENGOV_egawa,江川ダム,2025-11-04,77,18487,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-11-04,93.9,29105,,
JP_OPENGOV_fukuchi,福地ダム,2025-11-04,78,34806,,
JP_OPENGOV_funkawa,普久川ダム,2025-11-04,19.4,199,,
JP_OPENGOV_futase,二瀬ダム,2025-11-04,1.8,346,,
JP_OPENGOV_gassan,月山ダム,2025-11-04,100,38896,,
JP_OPENGOV_gosho,御所ダム,2025-11-04,1.9,618,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-11-04,48.1,43289,,
JP_OPENGOV_haizuka,灰塚ダム,2025-11-04,100,9751,,
JP_OPENGOV_haji,土師ダム,2025-11-04,31.1,10545,,
JP_OPENGOV_haneji,羽地ダム,2025-11-04,85.9,13908,,
JP_OPENGOV_hasu,蓮ダム,2025-11-04,39.2,11142,,
JP_OPENGOV_hattahara,八田原ダム,2025-11-04,96.5,22077,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-11-04,62.8,1355,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-11-04,46.8,7167,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-11-04,75.1,27050,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-11-04,61.8,16564,,
JP_OPENGOV_ikari,五十里ダム,2025-11-04,13.7,4080,,
JP_OPENGOV_isawa,胆沢ダム,2025-11-04,58.3,49278,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-11-04,91,5733,,
JP_OPENGOV_iwaonai,岩尾内ダム,2025-11-04,67.4,65441,,
JP_OPENGOV_iwaya,岩屋ダム,2025-11-04,55.7,83520,,
JP_OPENGOV_iyasaka,弥栄ダム,2025-11-04,91.8,44063,,
JP_OPENGOV_izarigawa,漁川ダム,2025-11-04,38.9,1477,,
JP_OPENGOV_jouzankei,定山渓ダム,2025-11-04,95.2,54644,,
JP_OPENGOV_kamafusa,釜房ダム,2025-11-04,57.4,24680,,
JP_OPENGOV_kanatake,金武ダム,2025-11-04,85.4,5011,,
JP_OPENGOV_kanayama,金山ダム,2025-11-04,70.7,92046,,
JP_OPENGOV_kanna,漢那ダム,2025-11-04,84,5480,,
JP_OPENGOV_kanokawa,鹿野川ダム,2025-11-04,28.9,8594,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2025-11-04,98.8,49902,,
JP_OPENGOV_kawaji,川治ダム,2025-11-04,51.8,39385,,
JP_OPENGOV_kawamata,川俣ダム,2025-11-04,74.5,54466,,
JP_OPENGOV_koshibu,小渋ダム,2025-11-04,48.3,11547,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2025-11-04,41.4,20361,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2025-11-04,41.1,78137,,
JP_OPENGOV_kyuuragi,厳木ダム,2025-11-04,95.6,4536,,
JP_OPENGOV_makio,牧尾ダム,2025-11-04,89.7,60976,,
JP_OPENGOV_manakawa,真名川ダム,2025-11-04,43.9,21633,,
JP_OPENGOV_maruyama,丸山ダム,2025-11-04,76.9,12296,,
JP_OPENGOV_matsubara,松原ダム,2025-11-04,75.2,34576,,
JP_OPENGOV_midorikawa,緑川ダム,2025-11-04,20.1,5056,,
JP_OPENGOV_miharu,三春ダム,2025-11-04,69,13668,,
JP_OPENGOV_mikunikawa,三国川ダム,2025-11-04,72,12082,,
JP_OPENGOV_misokawa,味噌川ダム,2025-11-04,83.1,45687,,
JP_OPENGOV_miwa,美和ダム,2025-11-04,0.2,29,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2025-11-04,70,128324,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2025-11-04,61.1,8127,,
JP_OPENGOV_nagashima,長島ダム,2025-11-04,48.2,22409,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2025-11-04,71.2,2815,,
JP_OPENGOV_naramata,奈良俣ダム,2025-11-04,35.7,30367,,
JP_OPENGOV_naruko,鳴子ダム,2025-11-04,63.7,21012,,
JP_OPENGOV_nibutani,二風谷ダム,2025-11-04,27.9,2269,,
JP_OPENGOV_nomura,野村ダム,2025-11-04,82.1,10007,,
JP_OPENGOV_nukui,温井ダム,2025-11-04,79.7,38262,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2025-11-04,67.8,8607,,
JP_OPENGOV_ohara,尾原ダム,2025-11-04,52.6,16670,,
JP_OPENGOV_ooishi,大石ダム,2025-11-04,90.6,13522,,
JP_OPENGOV_ookawa,大川ダム,2025-11-04,57.6,14913,,
JP_OPENGOV_oomachi,大町ダム,2025-11-04,49.2,11856,,
JP_OPENGOV_ootaki,大滝ダム,2025-11-04,18.7,13293,,
JP_OPENGOV_oowatari,大渡ダム,2025-11-04,91.1,30971,,
JP_OPENGOV_ooyasu,大保ダム,2025-11-04,73.2,12708,,
JP_OPENGOV_ooyuki,大雪ダム,2025-11-04,48.3,26774,,
JP_OPENGOV_ozatokawa,小里川ダム,2025-11-04,38.8,1211,,
JP_OPENGOV_pirika,美利河ダム,2025-11-04,57.7,5282,,
JP_OPENGOV_rumoi,留萌ダム,2025-11-04,78.6,8088,,
JP_OPENGOV_ryuumon,竜門ダム,2025-11-04,48.8,16347,,
JP_OPENGOV_sagae,寒河江ダム,2025-11-04,72.1,64832,,
JP_OPENGOV_sameura,早明浦ダム,2025-11-04,93,151500,,
JP_OPENGOV_sanru,サンルダム,2025-11-04,100,20945,,
JP_OPENGOV_saruya,猿谷ダム,2025-11-04,26.1,4519,,
JP_OPENGOV_satsunaikawa,札内川ダム,2025-11-04,79.1,20837,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2025-11-04,74.6,48089,,
JP_OPENGOV_shijuushita,四十四田ダム,2025-11-04,81.3,24169,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2025-11-04,59.4,12182,,
JP_OPENGOV_shimachikawa,島地川ダム,2025-11-04,99.7,12363,,
JP_OPENGOV_shimokubo,下久保ダム,2025-11-04,40.1,48168,,
JP_OPENGOV_shimouke-0060,下筌ダム,2025-11-04,67.9,34718,,
JP_OPENGOV_shinguu,新宮ダム,2025-11-04,114.6,8364,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2025-11-04,68.1,76779,,
JP_OPENGOV_shinkawa,新川ダム,2025-11-04,17.6,123,,
JP_OPENGOV_shintoyone,新豊根ダム,2025-11-04,17.7,7190,,
JP_OPENGOV_shirakawa,白川ダム,2025-11-04,16.9,5647,,
JP_OPENGOV_shizuken,志津見ダム,2025-11-04,93.7,5832,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2025-11-04,60.5,11563,,
JP_OPENGOV_sonohara-5130,薗原ダム,2025-11-04,54.9,7263,,
JP_OPENGOV_soumoku,草木ダム,2025-11-04,83.3,42053,,
JP_OPENGOV_sugasawa,菅沢ダム,2025-11-04,2.7,385,,
JP_OPENGOV_surikamikawa,摺上川ダム,2025-11-04,68.2,72243,,
JP_OPENGOV_takisato,滝里ダム,2025-11-04,81.9,25768,,
JP_OPENGOV_takizawa,滝沢ダム,2025-11-04,34,19703,,
JP_OPENGOV_tamagawa,玉川ダム,2025-11-04,79.5,147973,,
JP_OPENGOV_tase,田瀬ダム,2025-11-04,63.9,64929,,
JP_OPENGOV_tedorigawa,手取川ダム,2025-11-04,48.1,91141,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2025-11-04,62.3,11880,,
JP_OPENGOV_terauchi,寺内ダム,2025-11-04,31.1,2564,,
JP_OPENGOV_tokachi,十勝ダム,2025-11-04,20.1,15002,,
JP_OPENGOV_tokuyama,徳山ダム,2025-11-04,50,183342,,
JP_OPENGOV_tomata,苫田ダム,2025-11-04,99.1,27784,,
JP_OPENGOV_tomisato,富郷ダム,2025-11-04,79.8,34798,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2025-11-04,68.1,25256,,
JP_OPENGOV_tsuruta,鶴田ダム,2025-11-04,21.5,21448,,
JP_OPENGOV_unazuki,宇奈月ダム,2025-11-04,100,5513,,
JP_OPENGOV_urayama,浦山ダム,2025-11-04,51.3,28729,,
JP_OPENGOV_ure,宇連ダム,2025-11-04,32.4,9204,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2025-11-04,33.1,8727,,
JP_OPENGOV_yabakei,耶馬溪ダム,2025-11-04,94.6,9266,,
JP_OPENGOV_yagisawa,矢木沢ダム,2025-11-04,56.9,65740,,
JP_OPENGOV_yanase,柳瀬ダム,2025-11-04,161,19642,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2025-11-04,65,2236,,
JP_OPENGOV_yokoyama,横山ダム,2025-11-04,24.5,7405,,
JP_OPENGOV_yuda,湯田ダム,2025-11-04,16.8,12498,,
JP_OPENGOV_yunishikawa,湯西川ダム,2025-11-04,48.2,34717,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2025-11-04,90.9,286181,,
