reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-04-01,49.3,21707,19.24,1.31
JP_OPENGOV_aha,安波ダム,2026-04-01,41.1,5870,0.42,0.21
JP_OPENGOV_aimata-5090,相俣ダム,2026-04-01,25.6,5135,23.42,0.29
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-04-01,48,16485,31.85,21.52
JP_OPENGOV_chouankuchi,長安口ダム,2026-04-01,93.6,31606,37.86,18.6
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-04-01,7.6,4656,9.74,14.02
JP_OPENGOV_dono,殿ダム,2026-04-01,100,5551,10.83,10.83
JP_OPENGOV_egawa,江川ダム,2026-04-01,24.9,5967,0.4,0.4
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-04-01,56.4,17481,56.94,0
JP_OPENGOV_fukuchi,福地ダム,2026-04-01,62.1,27708,3.43,3.42
JP_OPENGOV_funkawa,普久川ダム,2026-04-01,19.6,201,0.12,0.25
JP_OPENGOV_futase,二瀬ダム,2026-04-01,11,2092,5.13,0
JP_OPENGOV_gassan,月山ダム,2026-04-01,58.2,21726,37.18,12
JP_OPENGOV_gosho,御所ダム,2026-04-01,40.6,13353,108.62,55.95
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-04-01,44.9,40420,33.25,2.45
JP_OPENGOV_haizuka,灰塚ダム,2026-04-01,100,10014,6.42,4.02
JP_OPENGOV_haji,土師ダム,2026-04-01,40.5,13749,12.88,22.7
JP_OPENGOV_haneji,羽地ダム,2026-04-01,74,11988,0.37,0.35
JP_OPENGOV_hasu,蓮ダム,2026-04-01,61.3,17422,3.79,0.96
JP_OPENGOV_hattahara,八田原ダム,2026-04-01,48.5,11092,4.55,1.34
JP_OPENGOV_hennoki,辺野喜ダム,2026-04-01,45.4,979,0.16,0.14
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-04-01,56.9,8711,2.34,1
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-04-01,97.7,35174,7.07,9.01
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-04-01,78.6,21052,2.77,0.53
JP_OPENGOV_ikari,五十里ダム,2026-04-01,91.5,29280,7.33,7.32
JP_OPENGOV_isawa,胆沢ダム,2026-04-01,80.4,67979,58.26,17.61
JP_OPENGOV_ishitekawa,石手川ダム,2026-04-01,67,4223,0.11,0.11
JP_OPENGOV_iwaonai,岩尾内ダム,2026-04-01,14,13558,21.79,22.33
JP_OPENGOV_iwaya,岩屋ダム,2026-04-01,50,50048,52.58,0
JP_OPENGOV_iyasaka,弥栄ダム,2026-04-01,65.9,31628,10.4,2.67
JP_OPENGOV_izarigawa,漁川ダム,2026-04-01,27.1,1031,5.1,2.67
JP_OPENGOV_jouzankei,定山渓ダム,2026-04-01,24.5,14051,8.64,0.5
JP_OPENGOV_kamafusa,釜房ダム,2026-04-01,64.3,26312,10.34,2.16
JP_OPENGOV_kanatake,金武ダム,2026-04-01,48.7,2859,1.01,0.14
JP_OPENGOV_kanayama,金山ダム,2026-04-01,10.2,13315,23.67,0
JP_OPENGOV_kanna,漢那ダム,2026-04-01,63.8,4162,0.56,0.15
JP_OPENGOV_kanokawa,鹿野川ダム,2026-04-01,24.2,7174,25.93,6.26
JP_OPENGOV_kasekawa,嘉瀬川ダム,2026-04-01,47.4,23947,3.28,1.37
JP_OPENGOV_kawaji,川治ダム,2026-04-01,94.9,72110,1.58,1.58
JP_OPENGOV_kawamata,川俣ダム,2026-04-01,93.3,68209,8.45,0.45
JP_OPENGOV_koshibu,小渋ダム,2026-04-01,10.8,2583,6.08,8.28
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2026-04-01,55.2,27169,21.19,0
JP_OPENGOV_kuzuryuu,九頭竜ダム,2026-04-01,49.2,93458,29.78,0.01
JP_OPENGOV_kyuuragi,厳木ダム,2026-04-01,97.1,3856,0.26,0.11
JP_OPENGOV_makio,牧尾ダム,2026-04-01,31.5,21451,35.83,0
JP_OPENGOV_manakawa,真名川ダム,2026-04-01,83.8,41282,19.49,14.23
JP_OPENGOV_maruyama,丸山ダム,2026-04-01,82.9,13296,241.37,258.2
JP_OPENGOV_matsubara,松原ダム,2026-04-01,2,933,11.68,11.7
JP_OPENGOV_midorikawa,緑川ダム,2026-04-01,19.3,4838,19.76,0
JP_OPENGOV_miharu,三春ダム,2026-04-01,81.8,16192,5.38,1.01
JP_OPENGOV_mikunikawa,三国川ダム,2026-04-01,100,17174,30.75,29.56
JP_OPENGOV_misokawa,味噌川ダム,2026-04-01,87.1,47920,8.9,0.84
JP_OPENGOV_miwa,美和ダム,2026-04-01,31.4,5669,16.73,18.18
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2026-04-01,30,55082,19.39,0
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2026-04-01,51.2,6811,4.67,1.06
JP_OPENGOV_nagashima,長島ダム,2026-04-01,49.6,23060,20.58,1.23
JP_OPENGOV_nakasujikawa,中筋川ダム,2026-04-01,42.2,1668,1.38,0.47
JP_OPENGOV_naramata,奈良俣ダム,2026-04-01,60.6,51485,23.57,0
JP_OPENGOV_naruko,鳴子ダム,2026-04-01,78.8,26008,34.89,32.89
JP_OPENGOV_nibutani,二風谷ダム,2026-04-01,59.4,4751,38.78,38.6
JP_OPENGOV_nomura,野村ダム,2026-04-01,84.6,10318,7.25,1.27
JP_OPENGOV_nukui,温井ダム,2026-04-01,86.4,41486,2.08,2.49
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2026-04-01,47.8,6067,5.19,0.35
JP_OPENGOV_ohara,尾原ダム,2026-04-01,99,31344,2.95,1.2
JP_OPENGOV_ooishi,大石ダム,2026-04-01,69,10293,28.94,14.32
JP_OPENGOV_ookawa,大川ダム,2026-04-01,75.2,18353,56.5,60.22
JP_OPENGOV_oomachi,大町ダム,2026-04-01,11.6,2790,2,16.15
JP_OPENGOV_ootaki,大滝ダム,2026-04-01,7.8,5561,5.78,2
JP_OPENGOV_oowatari,大渡ダム,2026-04-01,96.9,32955,26.31,26.4
JP_OPENGOV_ooyasu,大保ダム,2026-04-01,42,7301,0.65,0.88
