reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2026-07-08,61.8,27213,6.2,5.22
JP_OPENGOV_aha,安波ダム,2026-07-08,99.6,14209,2.77,1.23
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2026-07-08,100,16697,8.02,8.04
JP_OPENGOV_chouankuchi,長安口ダム,2026-07-08,91.1,30882,59.64,59.6
JP_OPENGOV_chuubetsu-5190,忠別ダム,2026-07-08,76.8,46796,21.59,21.6
JP_OPENGOV_dono,殿ダム,2026-07-08,97.1,5222,1.48,2
JP_OPENGOV_egawa,江川ダム,2026-07-08,86.2,20677,6.72,0.22
JP_OPENGOV_fujiwara-5030,藤原ダム,2026-07-08,100,13603,4,8.53
JP_OPENGOV_fukuchi,福地ダム,2026-07-08,99.9,44593,3.27,3.25
JP_OPENGOV_funkawa,普久川ダム,2026-07-08,77.3,791,0.39,2.06
JP_OPENGOV_futase,二瀬ダム,2026-07-08,99.9,12831,3.64,6.96
JP_OPENGOV_gassan,月山ダム,2026-07-08,100,18452,4.5,4.5
JP_OPENGOV_gosho,御所ダム,2026-07-08,86.4,4011,15.66,15.61
JP_OPENGOV_hachitsuba,八ッ場ダム,2026-07-08,100,27677,34.04,34.02
JP_OPENGOV_haizuka,灰塚ダム,2026-07-08,100,11388,18.48,26.01
JP_OPENGOV_haji,土師ダム,2026-07-08,100,10920,27.55,27.53
JP_OPENGOV_haneji,羽地ダム,2026-07-08,97.4,15783,0.5,0.5
JP_OPENGOV_hasu,蓮ダム,2026-07-08,79.2,9821,9.62,8.71
JP_OPENGOV_hattahara,八田原ダム,2026-07-08,100,23091,22.45,17.62
JP_OPENGOV_hennoki,辺野喜ダム,2026-07-08,88.8,1915,0.33,0.38
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2026-07-08,100,9525,8.33,5.97
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2026-07-08,100,17163,24.2,34.85
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2026-07-08,100,14290,9.44,9.45
JP_OPENGOV_ikari,五十里ダム,2026-07-08,45,7420,8.08,8.08
JP_OPENGOV_isawa,胆沢ダム,2026-07-08,89,67609,6.49,21.95
JP_OPENGOV_ishitekawa,石手川ダム,2026-07-08,100,6479,7.77,7.36
JP_OPENGOV_iwaonai,岩尾内ダム,2026-07-08,84.5,40127,2.39,16.04
JP_OPENGOV_iwaya,岩屋ダム,2026-07-08,95.1,95090,22.29,0
JP_OPENGOV_iyasaka,弥栄ダム,2026-07-08,96.4,46284,27.35,25.71
JP_OPENGOV_izarigawa,漁川ダム,2026-07-08,51,1121,2.7,3.43
JP_OPENGOV_jouzankei,定山渓ダム,2026-07-08,99.6,57134,1.07,0.57
JP_OPENGOV_kamafusa,釜房ダム,2026-07-08,100,22069,10.38,5.73
JP_OPENGOV_kanatake,金武ダム,2026-07-08,98.7,5789,0.19,0.28
JP_OPENGOV_kanayama,金山ダム,2026-07-08,82.5,62772,11.88,11.99
JP_OPENGOV_kanna,漢那ダム,2026-07-08,96.2,6271,0.13,0.25
JP_OPENGOV_kanokawa,鹿野川ダム,2026-07-08,73,13216,45.19,33.07
JP_OPENGOV_kasekawa,嘉瀬川ダム,2026-07-08,91.7,46320,11.9,1.38
JP_OPENGOV_kawaji,川治ダム,2026-07-08,77.1,30854,2.02,3.56
JP_OPENGOV_kawamata,川俣ダム,2026-07-08,63.4,33539,5.16,0.44
JP_OPENGOV_koshibu,小渋ダム,2026-07-08,90.2,1078,30.22,30.54
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2026-07-08,90.2,12448,44.97,46.13
JP_OPENGOV_kuzuryuu,九頭竜ダム,2026-07-08,66.9,127095,20,0.01
JP_OPENGOV_kyuuragi,厳木ダム,2026-07-08,97,3616,2.55,1.41
JP_OPENGOV_makio,牧尾ダム,2026-07-08,92.1,62599,9.14,0
JP_OPENGOV_manakawa,真名川ダム,2026-07-08,90.7,17754,6.81,14.51
JP_OPENGOV_maruyama,丸山ダム,2026-07-08,80.3,12876,197.09,228.9
JP_OPENGOV_matsubara,松原ダム,2026-07-08,32.4,371,91.15,89.77
JP_OPENGOV_midorikawa,緑川ダム,2026-07-08,60.2,8692,65.45,50.87
JP_OPENGOV_miharu,三春ダム,2026-07-08,100,8439,1.81,2.04
JP_OPENGOV_mikunikawa,三国川ダム,2026-07-08,100,2048,6.15,5.7
JP_OPENGOV_misokawa,味噌川ダム,2026-07-08,99.2,42656,4.58,3.99
JP_OPENGOV_miwa,美和ダム,2026-07-08,91.3,4631,25.64,25.62
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2026-07-08,97,133730,16.56,0
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2026-07-08,98.7,8041,7.42,4.67
JP_OPENGOV_nagai,長井ダム,2026-07-08,97.9,21614,5.78,5.79
JP_OPENGOV_nagashima,長島ダム,2026-07-08,95.9,18871,29.97,27.49
JP_OPENGOV_nakasujikawa,中筋川ダム,2026-07-08,100,3607,1.64,2.34
JP_OPENGOV_naramata,奈良俣ダム,2026-07-08,77.3,57560,2.68,0
JP_OPENGOV_naruko,鳴子ダム,2026-07-08,100,16939,9.59,10.55
JP_OPENGOV_nibutani,二風谷ダム,2026-07-08,2.1,168,15.91,15.99
JP_OPENGOV_nomura,野村ダム,2026-07-08,85.3,8644,15.12,13.3
JP_OPENGOV_nukui,温井ダム,2026-07-08,100,39572,2.91,2.49
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2026-07-08,100,10355,5.59,2.11
JP_OPENGOV_ohara,尾原ダム,2026-07-08,91.1,16237,2.39,1.01
JP_OPENGOV_ooishi,大石ダム,2026-07-08,68.9,131,4.89,4.88
JP_OPENGOV_ookawa,大川ダム,2026-07-08,50,7164,15.94,15.9
JP_OPENGOV_oomachi,大町ダム,2026-07-08,100,7811,32.8,24.47
JP_OPENGOV_ootaki,大滝ダム,2026-07-08,97.2,30120,12.81,17.7
JP_OPENGOV_oowatari,大渡ダム,2026-07-08,100,13810,84.13,84.08
JP_OPENGOV_ooyasu,大保ダム,2026-07-08,88.8,15426,0.92,0.92
JP_OPENGOV_ooyuki,大雪ダム,2026-07-08,94,22985,16.2,31.02
JP_OPENGOV_ozatokawa,小里川ダム,2026-07-08,1.2,36,3.76,3.99
JP_OPENGOV_pirika,美利河ダム,2026-07-08,49.3,1065,4.5,4.5
JP_OPENGOV_rumoi,留萌ダム,2026-07-08,77.2,7923,0.19,1.53
