reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2022-04-22,54.5,23960,,
JP_OPENGOV_aha,安波ダム,2022-04-22,96.3,12141,,
JP_OPENGOV_aimata-5090,相俣ダム,2022-04-22,99.2,19857,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2022-04-22,74.4,25870,,
JP_OPENGOV_chouankuchi,長安口ダム,2022-04-22,37.1,12538,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2022-04-22,17.6,10999,,
JP_OPENGOV_dono,殿ダム,2022-04-22,100,5451,,
JP_OPENGOV_egawa,江川ダム,2022-04-22,85.5,20529,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2022-04-22,93.7,29064,,
JP_OPENGOV_fukuchi,福地ダム,2022-04-22,98.4,43994,,
JP_OPENGOV_funkawa,普久川ダム,2022-04-22,71.2,677,,
JP_OPENGOV_futase,二瀬ダム,2022-04-22,23.6,4422,,
JP_OPENGOV_gassan,月山ダム,2022-04-22,100,39913,,
JP_OPENGOV_gosho,御所ダム,2022-04-22,81.3,26639,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2022-04-22,96.9,87168,,
JP_OPENGOV_haizuka,灰塚ダム,2022-04-22,100,9844,,
JP_OPENGOV_haji,土師ダム,2022-04-22,30,10190,,
JP_OPENGOV_haneji,羽地ダム,2022-04-22,90.5,14124,,
JP_OPENGOV_hasu,蓮ダム,2022-04-22,59.8,16977,,
JP_OPENGOV_hattahara,八田原ダム,2022-04-22,84.7,19356,,
JP_OPENGOV_hennoki,辺野喜ダム,2022-04-22,84.6,1355,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2022-04-22,80,12234,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2022-04-22,85.6,30798,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2022-04-22,27.2,7298,,
JP_OPENGOV_ikari,五十里ダム,2022-04-22,83.7,24991,,
JP_OPENGOV_isawa,胆沢ダム,2022-04-22,100,95001,,
JP_OPENGOV_ishitekawa,石手川ダム,2022-04-22,90.5,5702,,
JP_OPENGOV_iwaonai,岩尾内ダム,2022-04-22,63.8,61961,,
JP_OPENGOV_iwaya,岩屋ダム,2022-04-22,38.5,57715,,
JP_OPENGOV_iyasaka,弥栄ダム,2022-04-22,77,36951,,
JP_OPENGOV_izarigawa,漁川ダム,2022-04-22,66.4,2525,,
JP_OPENGOV_jouzankei,定山渓ダム,2022-04-22,35.5,20379,,
JP_OPENGOV_kamafusa,釜房ダム,2022-04-22,93.4,36294,,
JP_OPENGOV_kanatake,金武ダム,2022-04-22,60.2,3225,,
JP_OPENGOV_kanayama,金山ダム,2022-04-22,38.2,49789,,
JP_OPENGOV_kanna,漢那ダム,2022-04-22,82,5455,,
JP_OPENGOV_kanokawa,鹿野川ダム,2022-04-22,24.6,7301,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2022-04-22,53.8,27183,,
JP_OPENGOV_kawaji,川治ダム,2022-04-22,95,72188,,
JP_OPENGOV_kawamata,川俣ダム,2022-04-22,96.3,70432,,
JP_OPENGOV_koshibu,小渋ダム,2022-04-22,7.2,1712,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2022-04-22,35.6,17500,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2022-04-22,48.4,91946,,
JP_OPENGOV_kyuuragi,厳木ダム,2022-04-22,92.5,2961,,
JP_OPENGOV_makio,牧尾ダム,2022-04-22,29.6,20112,,
JP_OPENGOV_manakawa,真名川ダム,2022-04-22,93.7,46197,,
JP_OPENGOV_maruyama,丸山ダム,2022-04-22,59.7,9079,,
JP_OPENGOV_matsubara,松原ダム,2022-04-22,37.3,17231,,
JP_OPENGOV_midorikawa,緑川ダム,2022-04-22,30.3,7760,,
JP_OPENGOV_miharu,三春ダム,2022-04-22,97.6,19327,,
JP_OPENGOV_mikunikawa,三国川ダム,2022-04-22,100,17781,,
JP_OPENGOV_misokawa,味噌川ダム,2022-04-22,88.9,48850,,
JP_OPENGOV_miwa,美和ダム,2022-04-22,47.6,8878,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2022-04-22,75,136872,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2022-04-22,93.5,12436,,
JP_OPENGOV_nagashima,長島ダム,2022-04-22,47,22021,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2022-04-22,51.3,2030,,
JP_OPENGOV_naramata,奈良俣ダム,2022-04-22,100,85609,,
JP_OPENGOV_naruko,鳴子ダム,2022-04-22,97.3,32109,,
JP_OPENGOV_nibutani,二風谷ダム,2022-04-22,62.3,4596,,
JP_OPENGOV_nomura,野村ダム,2022-04-22,92.6,11292,,
JP_OPENGOV_nukui,温井ダム,2022-04-22,83.3,39989,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2022-04-22,87.1,11061,,
JP_OPENGOV_ohara,尾原ダム,2022-04-22,86,27237,,
JP_OPENGOV_ooishi,大石ダム,2022-04-22,96.4,14451,,
JP_OPENGOV_ookawa,大川ダム,2022-04-22,78.3,20262,,
JP_OPENGOV_oomachi,大町ダム,2022-04-22,36.2,8762,,
JP_OPENGOV_ootaki,大滝ダム,2022-04-22,71.3,50657,,
JP_OPENGOV_oowatari,大渡ダム,2022-04-22,76,24480,,
JP_OPENGOV_ooyasu,大保ダム,2022-04-22,64.5,11096,,
JP_OPENGOV_ooyuki,大雪ダム,2022-04-22,5.2,2862,,
JP_OPENGOV_ozatokawa,小里川ダム,2022-04-22,24.8,773,,
JP_OPENGOV_pirika,美利河ダム,2022-04-22,59.4,5508,,
JP_OPENGOV_rumoi,留萌ダム,2022-04-22,100,13134,,
JP_OPENGOV_ryuumon,竜門ダム,2022-04-22,93.5,31314,,
JP_OPENGOV_sagae,寒河江ダム,2022-04-22,50,44933,,
JP_OPENGOV_sameura,早明浦ダム,2022-04-22,45.2,109010,,
JP_OPENGOV_sanru,サンルダム,2022-04-22,100,15359,,
JP_OPENGOV_saruya,猿谷ダム,2022-04-22,31.2,5400,,
JP_OPENGOV_satsunaikawa,札内川ダム,2022-04-22,13.3,3537,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2022-04-22,100,65350,,
JP_OPENGOV_shijuushita,四十四田ダム,2022-04-22,85.7,25432,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2022-04-22,75.3,16022,,
JP_OPENGOV_shimachikawa,島地川ダム,2022-04-22,99.9,12388,,
JP_OPENGOV_shimokubo,下久保ダム,2022-04-22,68.9,82726,,
JP_OPENGOV_shimouke-0060,下筌ダム,2022-04-22,47.6,24308,,
JP_OPENGOV_shinguu,新宮ダム,2022-04-22,29.2,2134,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2022-04-22,79.6,63362,,
JP_OPENGOV_shinkawa,新川ダム,2022-04-22,63.2,379,,
JP_OPENGOV_shintoyone,新豊根ダム,2022-04-22,68.6,27812,,
JP_OPENGOV_shirakawa,白川ダム,2022-04-22,86.2,28843,,
JP_OPENGOV_shizuken,志津見ダム,2022-04-22,92.3,5743,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2022-04-22,87,16608,,
JP_OPENGOV_sonohara-5130,薗原ダム,2022-04-22,96.7,12784,,
JP_OPENGOV_soumoku,草木ダム,2022-04-22,97.4,49186,,
JP_OPENGOV_sugasawa,菅沢ダム,2022-04-22,79.2,11249,,
JP_OPENGOV_takisato,滝里ダム,2022-04-22,47,15055,,
JP_OPENGOV_takizawa,滝沢ダム,2022-04-22,63.9,37039,,
JP_OPENGOV_tamagawa,玉川ダム,2022-04-22,70.3,131148,,
JP_OPENGOV_tase,田瀬ダム,2022-04-22,15.4,14888,,
JP_OPENGOV_tedorigawa,手取川ダム,2022-04-22,68.5,126306,,
JP_OPENGOV_tenkese,天ヶ瀬ダム,2022-04-22,67.3,12886,,
JP_OPENGOV_terauchi,寺内ダム,2022-04-22,61.1,5497,,
JP_OPENGOV_tokachi,十勝ダム,2022-04-22,3.9,2931,,
JP_OPENGOV_tokuyama,徳山ダム,2022-04-22,78.5,287600,,
JP_OPENGOV_tomata,苫田ダム,2022-04-22,97.5,27325,,
JP_OPENGOV_tomisato,富郷ダム,2022-04-22,12.9,5611,,
JP_OPENGOV_toyohirakyou,豊平峡ダム,2022-04-22,3.8,1426,,
JP_OPENGOV_tsuruta,鶴田ダム,2022-04-22,25.7,24652,,
JP_OPENGOV_unazuki,宇奈月ダム,2022-04-22,95.7,5459,,
JP_OPENGOV_urayama,浦山ダム,2022-04-22,65.5,36659,,
JP_OPENGOV_ure,宇連ダム,2022-04-22,41,11638,,
JP_OPENGOV_wataraseyuusuichi,渡良瀬遊水地,2022-04-22,35.1,9278,,
JP_OPENGOV_yabakei,耶馬溪ダム,2022-04-22,93.5,9161,,
JP_OPENGOV_yagisawa,矢木沢ダム,2022-04-22,72.2,83369,,
JP_OPENGOV_yanase,柳瀬ダム,2022-04-22,69.2,8443,,
JP_OPENGOV_yokosekawa,横瀬川ダム,2022-04-22,46,1583,,
JP_OPENGOV_yokoyama,横山ダム,2022-04-22,54.3,16505,,
JP_OPENGOV_yuda,湯田ダム,2022-04-22,2.2,1446,,
JP_OPENGOV_yunishikawa,湯西川ダム,2022-04-22,100,72240,,
JP_OPENGOV_yuubarishuuparo,夕張シューパロダム,2022-04-22,92,279541,,
