reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2023-10-13,56,24637,,
JP_OPENGOV_aha,安波ダム,2023-10-13,84.9,10707,,
JP_OPENGOV_aimata-5090,相俣ダム,2023-10-13,53.2,10644,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2023-10-13,20.3,7053,,
JP_OPENGOV_chouankuchi,長安口ダム,2023-10-13,56.2,19024,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2023-10-13,81.6,50893,,
JP_OPENGOV_dono,殿ダム,2023-10-13,95.6,5140,,
JP_OPENGOV_egawa,江川ダム,2023-10-13,69.6,16702,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2023-10-13,85.3,26458,,
JP_OPENGOV_fukuchi,福地ダム,2023-10-13,93.7,41876,,
JP_OPENGOV_funkawa,普久川ダム,2023-10-13,20.4,194,,
JP_OPENGOV_futase,二瀬ダム,2023-10-13,2,373,,
JP_OPENGOV_gassan,月山ダム,2023-10-13,56.9,21342,,
JP_OPENGOV_gosho,御所ダム,2023-10-13,2.2,725,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2023-10-13,41.1,37017,,
JP_OPENGOV_haizuka,灰塚ダム,2023-10-13,43.5,4226,,
JP_OPENGOV_haji,土師ダム,2023-10-13,71.3,7027,,
JP_OPENGOV_haneji,羽地ダム,2023-10-13,94.3,14718,,
JP_OPENGOV_hasu,蓮ダム,2023-10-13,77.5,9616,,
JP_OPENGOV_hattahara,八田原ダム,2023-10-13,84.1,19233,,
JP_OPENGOV_hennoki,辺野喜ダム,2023-10-13,58.3,934,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2023-10-13,99.8,9377,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2023-10-13,70.8,11331,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2023-10-13,73.5,9772,,
JP_OPENGOV_ikari,五十里ダム,2023-10-13,13.7,4080,,
JP_OPENGOV_isawa,胆沢ダム,2023-10-13,68.5,57839,,
JP_OPENGOV_ishitekawa,石手川ダム,2023-10-13,74.8,4711,,
JP_OPENGOV_iwaonai,岩尾内ダム,2023-10-13,56.2,48718,,
JP_OPENGOV_iwaya,岩屋ダム,2023-10-13,40.8,61181,,
JP_OPENGOV_iyasaka,弥栄ダム,2023-10-13,85,40797,,
JP_OPENGOV_izarigawa,漁川ダム,2023-10-13,25.8,982,,
JP_OPENGOV_jouzankei,定山渓ダム,2023-10-13,94.6,54273,,
JP_OPENGOV_kamafusa,釜房ダム,2023-10-13,34.7,17237,,
JP_OPENGOV_kanatake,金武ダム,2023-10-13,78.3,4195,,
JP_OPENGOV_kanayama,金山ダム,2023-10-13,69.5,72018,,
JP_OPENGOV_kanna,漢那ダム,2023-10-13,92.6,6158,,
JP_OPENGOV_kanokawa,鹿野川ダム,2023-10-13,37.7,6819,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2023-10-13,100,50919,,
JP_OPENGOV_kawaji,川治ダム,2023-10-13,42.8,32515,,
JP_OPENGOV_kawamata,川俣ダム,2023-10-13,74.3,54357,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2023-10-13,90.2,12448,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2023-10-13,58.6,111254,,
JP_OPENGOV_kyuuragi,厳木ダム,2023-10-13,96.3,4708,,
JP_OPENGOV_makio,牧尾ダム,2023-10-13,70.7,48084,,
JP_OPENGOV_manakawa,真名川ダム,2023-10-13,16.8,8257,,
JP_OPENGOV_maruyama,丸山ダム,2023-10-13,77.1,11757,,
JP_OPENGOV_matsubara,松原ダム,2023-10-13,79.9,36720,,
JP_OPENGOV_midorikawa,緑川ダム,2023-10-13,38.3,7929,,
JP_OPENGOV_miharu,三春ダム,2023-10-13,38.9,7702,,
JP_OPENGOV_mikunikawa,三国川ダム,2023-10-13,17.3,2904,,
JP_OPENGOV_misokawa,味噌川ダム,2023-10-13,68.4,37617,,
JP_OPENGOV_miwa,美和ダム,2023-10-13,9.9,1813,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2023-10-13,100,138693,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2023-10-13,96.2,6302,,
JP_OPENGOV_nagashima,長島ダム,2023-10-13,98.1,19458,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2023-10-13,85.4,2941,,
JP_OPENGOV_naramata,奈良俣ダム,2023-10-13,59.9,50929,,
JP_OPENGOV_naruko,鳴子ダム,2023-10-13,45.4,14985,,
JP_OPENGOV_nibutani,二風谷ダム,2023-10-13,43.8,3656,,
JP_OPENGOV_nomura,野村ダム,2023-10-13,69.7,6607,,
JP_OPENGOV_nukui,温井ダム,2023-10-13,98.5,37414,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2023-10-13,99.9,8993,,
JP_OPENGOV_ohara,尾原ダム,2023-10-13,96.7,17229,,
JP_OPENGOV_ooishi,大石ダム,2023-10-13,10.9,1635,,
JP_OPENGOV_ookawa,大川ダム,2023-10-13,39.3,10157,,
JP_OPENGOV_oomachi,大町ダム,2023-10-13,32.9,7927,,
JP_OPENGOV_ootaki,大滝ダム,2023-10-13,91.3,13689,,
JP_OPENGOV_oowatari,大渡ダム,2023-10-13,49.4,15906,,
JP_OPENGOV_ooyasu,大保ダム,2023-10-13,86.3,14847,,
JP_OPENGOV_ooyuki,大雪ダム,2023-10-13,45.7,21406,,
JP_OPENGOV_ozatokawa,小里川ダム,2023-10-13,0,0,,
JP_OPENGOV_pirika,美利河ダム,2023-10-13,21.9,2013,,
JP_OPENGOV_rumoi,留萌ダム,2023-10-13,78.9,8150,,
JP_OPENGOV_ryuumon,竜門ダム,2023-10-13,48.9,16391,,
JP_OPENGOV_sagae,寒河江ダム,2023-10-13,47.1,42343,,
JP_OPENGOV_sameura,早明浦ダム,2023-10-13,84.1,158660,,
JP_OPENGOV_sanru,サンルダム,2023-10-13,100,17226,,
JP_OPENGOV_saruya,猿谷ダム,2023-10-13,36.1,6250,,
JP_OPENGOV_satsunaikawa,札内川ダム,2023-10-13,87.8,14603,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2023-10-13,72.3,46609,,
JP_OPENGOV_shijuushita,四十四田ダム,2023-10-13,1.8,546,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2023-10-13,52.9,11246,,
JP_OPENGOV_shimachikawa,島地川ダム,2023-10-13,92.5,11475,,
JP_OPENGOV_shimokubo,下久保ダム,2023-10-13,44.5,53343,,
JP_OPENGOV_shimouke-0060,下筌ダム,2023-10-13,57,28844,,
JP_OPENGOV_shinguu,新宮ダム,2023-10-13,30.5,2230,,
JP_OPENGOV_shinkawa,新川ダム,2023-10-13,17.9,125,,
JP_OPENGOV_shintoyone,新豊根ダム,2023-10-13,45.1,18262,,
JP_OPENGOV_shirakawa,白川ダム,2023-10-13,24.9,8337,,
