reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2023-02-19,54.8,24095,,
JP_OPENGOV_aha,安波ダム,2023-02-19,94.9,11965,,
JP_OPENGOV_aimata-5090,相俣ダム,2023-02-19,13.3,2671,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2023-02-19,12.7,4420,,
JP_OPENGOV_chouankuchi,長安口ダム,2023-02-19,66.6,22554,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2023-02-19,54.4,33926,,
JP_OPENGOV_dono,殿ダム,2023-02-19,100,5726,,
JP_OPENGOV_egawa,江川ダム,2023-02-19,86,20638,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2023-02-19,44.6,13838,,
JP_OPENGOV_fukuchi,福地ダム,2023-02-19,97.9,43745,,
JP_OPENGOV_funkawa,普久川ダム,2023-02-19,42.9,408,,
JP_OPENGOV_futase,二瀬ダム,2023-02-19,2.8,526,,
JP_OPENGOV_gassan,月山ダム,2023-02-19,28.4,10641,,
JP_OPENGOV_gosho,御所ダム,2023-02-19,63.1,20656,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2023-02-19,48.8,43886,,
JP_OPENGOV_haizuka,灰塚ダム,2023-02-19,99.7,9674,,
JP_OPENGOV_haji,土師ダム,2023-02-19,35.7,12123,,
JP_OPENGOV_haneji,羽地ダム,2023-02-19,96.6,15075,,
JP_OPENGOV_hasu,蓮ダム,2023-02-19,61.8,17544,,
JP_OPENGOV_hattahara,八田原ダム,2023-02-19,35.6,8135,,
JP_OPENGOV_hennoki,辺野喜ダム,2023-02-19,78.9,1263,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2023-02-19,59.8,9152,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2023-02-19,76.6,27579,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2023-02-19,34.4,9215,,
JP_OPENGOV_ikari,五十里ダム,2023-02-19,51.4,15350,,
JP_OPENGOV_isawa,胆沢ダム,2023-02-19,90.9,76796,,
JP_OPENGOV_ishitekawa,石手川ダム,2023-02-19,54.8,3454,,
