reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-02-19,62.5,27498,,
JP_OPENGOV_aha,安波ダム,2025-02-19,88.4,12625,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-02-19,56.1,11241,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-02-19,11.3,3877,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-02-19,42.9,14521,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-02-19,48.7,30310,,
JP_OPENGOV_dono,殿ダム,2025-02-19,100,5482,,
JP_OPENGOV_egawa,江川ダム,2025-02-19,70.1,16820,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-02-19,28.3,8765,,
JP_OPENGOV_fukuchi,福地ダム,2025-02-19,94.7,42279,,
JP_OPENGOV_funkawa,普久川ダム,2025-02-19,19.9,204,,
JP_OPENGOV_futase,二瀬ダム,2025-02-19,1.2,229,,
JP_OPENGOV_gassan,月山ダム,2025-02-19,28.3,10608,,
JP_OPENGOV_gosho,御所ダム,2025-02-19,73.5,24114,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-02-19,45.9,41299,,
JP_OPENGOV_haizuka,灰塚ダム,2025-02-19,100,11586,,
JP_OPENGOV_haji,土師ダム,2025-02-19,29.4,9988,,
JP_OPENGOV_haneji,羽地ダム,2025-02-19,91.2,14777,,
JP_OPENGOV_hasu,蓮ダム,2025-02-19,37.7,10697,,
JP_OPENGOV_hattahara,八田原ダム,2025-02-19,78.6,17968,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-02-19,68.3,1474,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-02-19,79.7,12195,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-02-19,62.5,22497,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-02-19,58.9,15796,,
JP_OPENGOV_ikari,五十里ダム,2025-02-19,57.1,17050,,
JP_OPENGOV_isawa,胆沢ダム,2025-02-19,80.5,68110,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-02-19,100,6638,,
JP_OPENGOV_iwaonai,岩尾内ダム,2025-02-19,54.8,53228,,
JP_OPENGOV_iwaya,岩屋ダム,2025-02-19,43.3,64946,,
JP_OPENGOV_iyasaka,弥栄ダム,2025-02-19,73,35061,,
JP_OPENGOV_izarigawa,漁川ダム,2025-02-19,9.1,345,,
JP_OPENGOV_jouzankei,定山渓ダム,2025-02-19,55.4,31808,,
JP_OPENGOV_kamafusa,釜房ダム,2025-02-19,32.1,16388,,
JP_OPENGOV_kanatake,金武ダム,2025-02-19,63.5,3721,,
JP_OPENGOV_kanayama,金山ダム,2025-02-19,19.3,25198,,
JP_OPENGOV_kanna,漢那ダム,2025-02-19,85.6,5579,,
JP_OPENGOV_kanokawa,鹿野川ダム,2025-02-19,73.6,21851,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2025-02-19,87,43921,,
JP_OPENGOV_kawaji,川治ダム,2025-02-19,58.9,44778,,
JP_OPENGOV_kawamata,川俣ダム,2025-02-19,97.3,71156,,
JP_OPENGOV_koshibu,小渋ダム,2025-02-19,16.5,3939,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2025-02-19,86.7,42663,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2025-02-19,24.4,46304,,
JP_OPENGOV_kyuuragi,厳木ダム,2025-02-19,96.9,3860,,
JP_OPENGOV_makio,牧尾ダム,2025-02-19,28.1,19089,,
JP_OPENGOV_manakawa,真名川ダム,2025-02-19,18.3,9012,,
JP_OPENGOV_maruyama,丸山ダム,2025-02-19,80.3,12531,,
JP_OPENGOV_matsubara,松原ダム,2025-02-19,59.6,26963,,
JP_OPENGOV_miharu,三春ダム,2025-02-19,84.9,16802,,
JP_OPENGOV_mikunikawa,三国川ダム,2025-02-19,29.6,4970,,
JP_OPENGOV_misokawa,味噌川ダム,2025-02-19,94.9,52166,,
JP_OPENGOV_miwa,美和ダム,2025-02-19,5.7,1031,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2025-02-19,71,130457,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2025-02-19,83.1,11057,,
