reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-08-05,60.2,26482,,
JP_OPENGOV_aha,安波ダム,2025-08-05,100,14351,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-08-05,55.8,5897,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-08-05,71.9,11100,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-08-05,86.3,29169,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-08-05,65.2,39720,,
JP_OPENGOV_dono,殿ダム,2025-08-05,73.9,3975,,
JP_OPENGOV_egawa,江川ダム,2025-08-05,76.1,18253,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-08-05,100,13600,,
JP_OPENGOV_fukuchi,福地ダム,2025-08-05,100,44884,,
JP_OPENGOV_funkawa,普久川ダム,2025-08-05,100,1049,,
JP_OPENGOV_futase,二瀬ダム,2025-08-05,23.1,4434,,
JP_OPENGOV_gassan,月山ダム,2025-08-05,71.5,12859,,
JP_OPENGOV_gosho,御所ダム,2025-08-05,35.9,1663,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-08-05,56.3,14080,,
JP_OPENGOV_haizuka,灰塚ダム,2025-08-05,64.2,6232,,
JP_OPENGOV_haji,土師ダム,2025-08-05,53.4,5263,,
JP_OPENGOV_haneji,羽地ダム,2025-08-05,97.6,15803,,
JP_OPENGOV_hasu,蓮ダム,2025-08-05,48.3,5992,,
JP_OPENGOV_hattahara,八田原ダム,2025-08-05,67.1,15350,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-08-05,100,2251,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-08-05,85.9,8077,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-08-05,87,13919,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-08-05,96.2,12793,,
JP_OPENGOV_ikari,五十里ダム,2025-08-05,47,5698,,
JP_OPENGOV_isawa,胆沢ダム,2025-08-05,26.6,20246,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-08-05,77.2,4864,,
