reservoir_id,reservoir_name,date,Storage Rate (%),Storage Volume (千m^3),Inflow (m^3/s),Outflow (m^3/s)
JP_OPENGOV_agikawa,阿木川ダム,2025-07-02,61.6,27118,,
JP_OPENGOV_aha,安波ダム,2025-07-02,90.7,12944,,
JP_OPENGOV_aimata-5090,相俣ダム,2025-07-02,91.9,9713,,
JP_OPENGOV_asaseishikawa,浅瀬石川ダム,2025-07-02,100,16268,,
JP_OPENGOV_chouankuchi,長安口ダム,2025-07-02,86.8,29337,,
JP_OPENGOV_chuubetsu-5190,忠別ダム,2025-07-02,85.6,52114,,
JP_OPENGOV_dono,殿ダム,2025-07-02,99.6,5356,,
JP_OPENGOV_egawa,江川ダム,2025-07-02,91.6,21982,,
JP_OPENGOV_fujiwara-5030,藤原ダム,2025-07-02,100,13741,,
JP_OPENGOV_fukuchi,福地ダム,2025-07-02,95.8,42750,,
JP_OPENGOV_funkawa,普久川ダム,2025-07-02,30.6,313,,
JP_OPENGOV_futase,二瀬ダム,2025-07-02,70.1,13478,,
JP_OPENGOV_gassan,月山ダム,2025-07-02,100,18416,,
JP_OPENGOV_gosho,御所ダム,2025-07-02,82,3795,,
JP_OPENGOV_hachitsuba,八ッ場ダム,2025-07-02,100,26173,,
JP_OPENGOV_haizuka,灰塚ダム,2025-07-02,100,9720,,
JP_OPENGOV_haji,土師ダム,2025-07-02,89.5,8826,,
JP_OPENGOV_haneji,羽地ダム,2025-07-02,91.8,14875,,
JP_OPENGOV_hasu,蓮ダム,2025-07-02,63.8,7908,,
JP_OPENGOV_hattahara,八田原ダム,2025-07-02,96.7,22117,,
JP_OPENGOV_hennoki,辺野喜ダム,2025-07-02,68.5,1477,,
JP_OPENGOV_hinachidamu-kikou,比奈知ダム(機構),2025-07-02,99.4,9342,,
JP_OPENGOV_hiyoshidamu-kikou,日吉ダム(機構),2025-07-02,100,18668,,
JP_OPENGOV_ichikodamu-kikou,一庫ダム(機構),2025-07-02,100,13324,,
JP_OPENGOV_ikari,五十里ダム,2025-07-02,81.9,9943,,
JP_OPENGOV_isawa,胆沢ダム,2025-07-02,85.6,65113,,
JP_OPENGOV_ishitekawa,石手川ダム,2025-07-02,100,6556,,
JP_OPENGOV_iwaonai,岩尾内ダム,2025-07-02,100,48588,,
JP_OPENGOV_iwaya,岩屋ダム,2025-07-02,48.9,73307,,
JP_OPENGOV_iyasaka,弥栄ダム,2025-07-02,98,47015,,
JP_OPENGOV_izarigawa,漁川ダム,2025-07-02,55.4,1219,,
JP_OPENGOV_jouzankei,定山渓ダム,2025-07-02,99.2,56928,,
JP_OPENGOV_kamafusa,釜房ダム,2025-07-02,100,22269,,
JP_OPENGOV_kanatake,金武ダム,2025-07-02,85.1,4989,,
JP_OPENGOV_kanayama,金山ダム,2025-07-02,98.2,74756,,
JP_OPENGOV_kanna,漢那ダム,2025-07-02,91.6,5971,,
JP_OPENGOV_kanokawa,鹿野川ダム,2025-07-02,87.4,15820,,
JP_OPENGOV_kasekawa,嘉瀬川ダム,2025-07-02,98.3,49645,,
JP_OPENGOV_kawaji,川治ダム,2025-07-02,93.2,37262,,
JP_OPENGOV_kawamata,川俣ダム,2025-07-02,100,53229,,
JP_OPENGOV_koshibu,小渋ダム,2025-07-02,69.1,842,,
JP_OPENGOV_kouzandamu-kikou,高山ダム(機構),2025-07-02,100,14975,,
JP_OPENGOV_kuzuryuu,九頭竜ダム,2025-07-02,64.2,122059,,
JP_OPENGOV_kyuuragi,厳木ダム,2025-07-02,95.2,4203,,
JP_OPENGOV_makio,牧尾ダム,2025-07-02,90.6,61621,,
JP_OPENGOV_manakawa,真名川ダム,2025-07-02,85,16635,,
JP_OPENGOV_maruyama,丸山ダム,2025-07-02,62.7,10029,,
JP_OPENGOV_matsubara,松原ダム,2025-07-02,65.5,721,,
JP_OPENGOV_midorikawa,緑川ダム,2025-07-02,65.2,9509,,
JP_OPENGOV_miharu,三春ダム,2025-07-02,99.9,7997,,
JP_OPENGOV_mikunikawa,三国川ダム,2025-07-02,100,1972,,
JP_OPENGOV_misokawa,味噌川ダム,2025-07-02,99.4,42739,,
JP_OPENGOV_miwa,美和ダム,2025-07-02,85.1,4313,,
JP_OPENGOV_miyakese,宮ヶ瀬ダム,2025-07-02,97,133252,,
JP_OPENGOV_muroudamu-kikou,室生ダム(機構),2025-07-02,100,8562,,
JP_OPENGOV_nagashima,長島ダム,2025-07-02,95,18726,,
JP_OPENGOV_nakasujikawa,中筋川ダム,2025-07-02,92.9,3200,,
JP_OPENGOV_naramata,奈良俣ダム,2025-07-02,99.4,73998,,
JP_OPENGOV_naruko,鳴子ダム,2025-07-02,80.8,12930,,
JP_OPENGOV_nibutani,二風谷ダム,2025-07-02,11,894,,
JP_OPENGOV_nomura,野村ダム,2025-07-02,92.2,9773,,
JP_OPENGOV_nukui,温井ダム,2025-07-02,100,38785,,
JP_OPENGOV_nunomedamu-kikou,布目ダム(機構),2025-07-02,100,10108,,
JP_OPENGOV_ohara,尾原ダム,2025-07-02,81.5,14519,,
JP_OPENGOV_ooishi,大石ダム,2025-07-02,71.1,135,,
JP_OPENGOV_ookawa,大川ダム,2025-07-02,58.8,8926,,
JP_OPENGOV_oomachi,大町ダム,2025-07-02,99.7,7246,,
JP_OPENGOV_ootaki,大滝ダム,2025-07-02,95.3,29539,,
JP_OPENGOV_oowatari,大渡ダム,2025-07-02,100,13752,,
JP_OPENGOV_ooyasu,大保ダム,2025-07-02,77.3,13415,,
JP_OPENGOV_ooyuki,大雪ダム,2025-07-02,100,24831,,
JP_OPENGOV_ozatokawa,小里川ダム,2025-07-02,0,0,,
JP_OPENGOV_pirika,美利河ダム,2025-07-02,100,2638,,
JP_OPENGOV_rumoi,留萌ダム,2025-07-02,77.3,7960,,
JP_OPENGOV_ryuumon,竜門ダム,2025-07-02,94.9,31786,,
JP_OPENGOV_sagae,寒河江ダム,2025-07-02,102.1,58331,,
JP_OPENGOV_sameura,早明浦ダム,2025-07-02,97.2,166940,,
JP_OPENGOV_sanru,サンルダム,2025-07-02,82.1,12411,,
JP_OPENGOV_saruya,猿谷ダム,2025-07-02,86.9,15052,,
JP_OPENGOV_satsunaikawa,札内川ダム,2025-07-02,98.1,16158,,
JP_OPENGOV_shichigashuku,七ヶ宿ダム,2025-07-02,82.7,53311,,
JP_OPENGOV_shijuushita,四十四田ダム,2025-07-02,67.1,723,,
JP_OPENGOV_shikanoko,鹿ノ子ダム,2025-07-02,94.7,9704,,
JP_OPENGOV_shimachikawa,島地川ダム,2025-07-02,100,12536,,
JP_OPENGOV_shimokubo,下久保ダム,2025-07-02,99.8,85055,,
JP_OPENGOV_shimouke-0060,下筌ダム,2025-07-02,32.1,242,,
JP_OPENGOV_shinguu,新宮ダム,2025-07-02,65.4,4774,,
JP_OPENGOV_shinkatsurazawa,新桂沢ダム,2025-07-02,75.4,84993,,
JP_OPENGOV_shinkawa,新川ダム,2025-07-02,18.1,126,,
JP_OPENGOV_shintoyone,新豊根ダム,2025-07-02,49.5,16922,,
JP_OPENGOV_shirakawa,白川ダム,2025-07-02,100,13312,,
JP_OPENGOV_shizuken,志津見ダム,2025-07-02,94.9,5906,,
JP_OPENGOV_shourenteradamu-kikou,青蓮寺ダム(機構),2025-07-02,100,15509,,
JP_OPENGOV_sonohara-5130,薗原ダム,2025-07-02,100,4117,,
