report_date,local_today,crawl_time_local,screen_index,scroll_top,scroll_height,client_height,image_path,ocr_json,ocr_txt,ocr_joined_text
2026-06-14,2026-06-14,2026-06-14 20:27:53,0,0,35932,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_000.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_000.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_000.txt,珠江 | 广东 | 西枝江 | 白盆珠 | 06-14 08:00 | 67.28 | 0.01 | 珠江 | 广东 | 二渡河 | 上板桥 | 06-1408:00 | 266.23 | -0.01 | 珠江 | 广东 | 东江 | 七水库 | 06-14 08:00 | 79.43 | -0.31 | 珠江 | 广东 | 东江 | 红花湖 | 06-1408:00 | 53.37 | 珠江 | 广东 | 黄沙水 | 同沙 | 06-13 08:00 | 15.47 | 0.01 | 珠江 | 广东 | 横岭水 | 鸡心石 | 06-1408:00 | 47.9 | 珠江 | 广东 | 稿树下水 | 稿树下 | 06-14 08:00 | 56.79 | 0.02 | 珠江 | 广东 | 里波水 | 联和 | 06-1408:00 | 49.68 | 0.07 | 珠江 | 广东 | 增江 | 天堂山 | 06-1408:00 | 136.37 | 0.1 | 流溪河 | 广东 | 流溪河 | 流溪河 | 06-1408:00 | 225.53 | 0.12 | 流溪河 | 广东 | 天湖水库水 | 天湖 | 06-14 08:00 | 229.89 | 0.05 | 流溪河 | 广东 | 沙坑 | 和龙 | 06-14 08:00 | 35.06 | 0.01 | 珠江 | 广东 | 沙河 | 显岗 | 06-1408:00 | 20.64 | 流溪河 | 广东 | 流溪河 | 黄龙带 | 06-1408:00 | 162.56 | 0.06 | 珠江 | 广东 | 茅洲河 | 罗田 | 05-21 08:00 | 30.95 | 0.1 | 珠江 | 广东 | 西乡水 | 铁岗 | 05-2108:00 | 23.05 | 0.23 | 珠江 | 广东 | 南头河 | 西沥 | 01-21 08:00 | 27.34 | 珠江 | 广东 | 深圳水 | 深圳 | 06-1408:00 | 26.79 | -0.21 | 珠江 | 广东 | 新洲河 | 梅林 | 06-1408:00 | 49.77 | 0.01 | 珠江 | 广东 | 龙岗河 | 松子坑 | 06-1408:00 | 58.97 | 0.04 | 珠江 | 广东 | 莲塘水 | 宝鸭仔 | 06-14 08:00 | 31.94 | 珠江 | 广东 | 沙坪水 | 四堡 | 06-1408:00 | 64.84 | 0.01 | 珠江 | 广东 | 小隐涌 | 长江 | 06-14 08:00 | 23.88 | 珠江 | 广东 | 潭江 | 锦江 | 06-1408:00 | 89.33 | -0.05 | 珠江 | 广东 | 鹤洲水 | 大沙河 | 06-14 08:00 | 31.87
2026-06-14,2026-06-14,2026-06-14 20:27:53,1,763,35092,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_001.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_001.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_001.txt,珠江 | 广东 | 镇海水 | 镇海 | 06-1408:00 | 23.82 | 0.01 | 珠江 | 广东 | 大镜山溪 | 大镜山 | 06-1408:00 | 16.45 | 0.03 | 韩江 | 广东 | 五华河 | 益塘 | 06-14 08:00 | 146.43 | 0.08 | 韩江 | 广东 | 和山河 | 和山岩 | 06-1408:00 | 151.82 | -0.08 | 韩江 | 福建 | 汀江 | 棉花滩水库 | 06-1408:00 | 163.15 | -0.71 | 韩江 | 广东 | 汀江 | 青溪 | 06-1408:00 | 70.34 | -0.64 | 韩江 | 广东 | 程江 | 梅西 | 06-1408:00 | 164.73 | -0.24 | 韩江 | 广东 | 凤凰溪 | 凤溪 | 06-1408:00 | 416.81 | -0.08 | 粤东沿海诸河 | 广东 | 五经富水 | 龙颈（上） | 06-1408:00 | 88.46 | 0.12 | 粤东沿海诸河 | 广东 | 五经富水 | 龙颈(下) | 06-1408:00 | 53.12 | -0.23 | 粤东沿海诸河 | 广东 | 小龙溪 | 小龙溪 | 06-1408:00 | 50.7 | 0.16 | 粤东沿海诸河 | 广东 | 龙溪水 | 龙溪一级 | 06-1408:00 | 173.9 | 0.77 | 粤东沿海诸河 | 广东 | 龙溪水 | 龙溪二级 | 06-1408:00 | 56.36 | 0.46 | 粤东沿海诸河 | 广东 | 锣鼓水 | 红场 | 06-1408:00 | 244.72 | 0.65 | 粤东沿海诸河 | 广东 | 金溪河 | 上金溪 | 06-1408:00 | 84.31 | 0.07 | 粤东沿海诸河 | 广东 | 三坑溪 | 上三坑 | 06-1408:00 | 158.5 | 0.3 | 粤东沿海诸河 | 广东 | 练江 | 白沙溪 | 06-1408:00 | 366 | 0.15 | 粤东沿海诸河 | 广东 | 雷岭河 | 镇北 | 06-14 08:00 | 44.94 | 0.43 | 粤东沿海诸河 | 广东 | 雷岭河 | 蜈蚣岭 | 06-1408:00 | 45.85 | 0.67 | 粤东沿海诸河 | 广东 | 黄江 | 朝面山 | 06-14 08:00 | 200.1 | -0.1 | 粤东沿海诸河 | 广东 | 横江水 | 横江 | 06-14 08:00 | 65.05 | -0.02 | 粤东沿海诸河 | 广东 | 练江 | 汤坑 | 06-14 08:00 | 44.65 | -0.1 | 粤东沿海诸河 | 广东 | 练江 | 秋风岭 | 06-1408:00 | 33.37 | 0.48 | 粤东沿海诸河 | 广东 | 龙江 | 龙潭 | 06-1408:00 | 65.14 | -0.01 | 粤东沿海诸河 | 广东 | 罗溪 | 石榴潭 | 06-1408:00 | 35.01 | 0.26
2026-06-14,2026-06-14,2026-06-14 20:27:53,2,1526,34234,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_002.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_002.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_002.txt,粤东沿海诸河 | 广东 | 黄江 | 公平 | 06-1408:00 | 13.81 | -0.06 | 粤东沿海诸河 | 广东 | 大液河 | 黄山洞 | 06-1408:00 | 49.19 | 0.03 | 粤东沿海诸河 | 广东 | 新西河 | 新西河 | 06-1408:00 | 35.8 | 0.12 | 珠江 | 广东 | 大隆洞河 | 大隆洞 | 06-1408:00 | 28.36 | -0.01 | 鉴江 | 广东 | 小水河 | 高城 | 06-1408:00 | 130.6 | -0.03 | 鉴江 | 广东 | 六雅河 | 尚文 | 06-1408:00 | 105.34 | -0.05 | 鉴江 | 广东 | 大井河 | 良德水库（大坝） | 06-1408:00 | 82.73 | 0.03 | 鉴江 | 广东 | 庙背水 | 罗坑 | 06-1408:00 | 109.01 | 0.02 | 鉴江 | 广东 | 袂花江 | 黄沙 | 06-1408:00 | 112.55 | -0.1 | 粤西沿海诸河 | 广东 | 东运河 | 西湖 | 06-1408:00 | 12.18 | 粤西沿海诸河 | 广东 | 龙门河 | 龙门 | 06-14 08:00 | 53.27 | -0.03 | 粤西沿海诸河 | 广东 | 大水桥河 | 大水桥 | 06-1408:00 | 54.57 | -0.01 | 粤西沿海诸河 | 广东 | 九洲江 | 鹤地水库(大坝） | 06-14 08:00 | 35.95 | 0.01 | 粤西沿海诸河 | 广东 | 武陵河 | 武陵 | 06-1408:00 | 34.74 | 粤西沿海诸河 | 广东 | 沙铲河 | 岭背下 | 06-14 08:00 | 40.01 | 0.06 | 粤西沿海诸河 | 广东 | 沙铲河 | 仙人域 | 06-1408:00 | 35.49 | -0.09 | 珠江 | 广东 | 漠阳江 | 北河 | 06-14 08:00 | 84.21 | -0.04 | 珠江 | 广东 | 那龙河 | 东湖 | 06-14 08:00 | 28.13 | -0.01 | 珠江 | 广东 | 洋边河 | 茅 | 06-14 08:00 | 27.27 | -0.16 | 珠江 | 广东 | 儒洞河 | 陂底 | 06-14 08:00 | 37.49 | 0.08 | 南渡江 | 海南 | 南渡江 | 松涛水库 （南丰） | 06-14 08:00 | 181.84 | -0.04 | 万泉河 | 海南 | 万泉河 | 牛路岭水库 | 06-1408:00 | 91.15 | -0.31 | 太阳河 | 海南 | 太阳河 | 万宁水库 （大坝） | 06-14 08:00 | 20.28 | -0.04 | 藤桥河 | 海南 | 藤桥西河 | 赤田水库 | 06-1408:00 | 20.19 | -0.02 | 三亚河 | 海南 | 三亚河 | 福万水库 | 06-1408:00 | 123.21 | -0.13
2026-06-14,2026-06-14,2026-06-14 20:27:53,3,2288,33377,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_003.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_003.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_003.txt,兰亚河 | 海南 | 三亚河 | 半岭水库 | 06-1408:00 | 47.1 | -0.04 | 三亚河 | 海南 | 三亚河 | 水源池水库 | 06-1408:00 | 36.28 | -0.11 | 宁远河 | 海南 | 宁远河 | 抱古水库 | 06-1408:00 | 45.85 | 宁远河 | 海南 | 宁远河 | 大隆水库 | 06-1408:00 | 52.73 | -0.12 | 望楼河 | 海南 | 望楼河 | 长茅水库 | 06-1408:00 | 152.13 | -0.03 | 望楼河 | 海南 | 望楼河 | 石门水库 | 06-1408:00 | 41.14 | -0.08 | 罗带河 | 海南 | 罗带河 | 高坡岭水库 | 06-1408:00 | 27.63 | 0.02 | 昌化江 | 海南 | 昌化江 | 大广坝水库 | 06-1408:00 | 124.24 | -0.02 | 昌化江 | 海南 | 石碌河 | 石碌水库 | 06-1408:00 | 120.21 | -0.04 | 浙闽台河流 | 浙江 | 剡江 | 亭下水库 | 06-1408:00 | 65.8 | -0.04 | 淮河 | 山东 | 北沙河 | 马河水库 | 06-1408:00 | 106.67 | -0.01 | 淮河 | 山东 | 西加河 | 周村水库 | 06-1408:00 | 122.12 | -0.03 | 淮河 | 河南 | 汝河 | 宿鸭湖 | 06-1408:00 | 52.48 | -0.04 | 内陆河 | 甘肃 | 大堵马河 | 瓦房城水库 | 06-1408:00 | 2376.76 | 海河 | 河北 | 滏阳河 | 东武仕水库（坝上） | 06-1408:00 | 105.5 | -0.1 | 海河 | 河南 | 石门河 | 石门水库 | 06-1408:00 | 299.08 | -0.19 | 海河 | 河南 | 沧河 | 塔岗 | 06-1408:00 | 173.52 | -0.06 | 海河 | 河南 | 安阳河 | 彰武 | 06-1408:00 | 127.98 | -0.02 | 黄河 | 青海 | 大南川河 | 大南川 | 06-1408:00 | 2619.91 | -0.05 | 松花江流域 | 吉林 | 松花江吉林段 | 白山 | 06-14 08:00 | 406.17 | -0.02 | 黑龙江流域 | 黑龙江 | 嫩江 | 尼尔基坝上 | 06-14 08:00 | 210.77 | -0.04 | 黑龙江流域 | 内蒙古 | 洮儿河 | 察尔森上 | 06-14 08:00 | 354.86 | -0.08 | 嫩江 | 吉林 | 洮儿河 | 月亮湖 | 06-1408:00 | 130.54 | -0.01 | 辽河 | 吉林 | 东辽河 | 二龙山 | 06-14 08:00 | 219.32 | -0.01 | 辽河 | 辽宁 | 柴河 | 柴河水库 | 06-1408:00 | 103.29 | -0.01
2026-06-14,2026-06-14,2026-06-14 20:27:53,4,3051,32554,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_004.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_004.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_004.txt,辽河 | 辽宁 | 清河 | 清河水库 | 06-1408:00 | 124.79 | 0.02 | 辽河 | 辽宁 | 柳河 | 闹德海 | 06-1408:00 | 170.72 | 0.44 | 辽河 | 辽宁 | 浑河 | 大伙房水库 | 06-1408:00 | 122.96 | 0.07 | 辽河 | 辽宁 | 太子河 | 观音阁水库 | 06-1408:00 | 245.24 | 0.03 | 辽河 | 辽宁 | 太子河 | 窝水库 | 06-1408:00 | 84.49 | 0.07 | 海河流域 | 海委 | 滦河 | 潘家口 | 06-1408:00 | 219.21 | -0.1 | 海河流域 | 海委 | 滦河 | 大黑汀 | 06-1408:00 | 130.32 | 0.07 | 海河 | 河北 | 青龙河 | 桃林口水库 | 06-1408:00 | 134.75 | -0.09 | 海河 | 河北 | 白洋淀 | 新安 | 06-1408:00 | 6.78 | 海河 | 河北 | 白洋淀 | 端村 | 06-1408:00 | 6.96 | 0.02 | 海河 | 河北 | 白洋淀 | 王家寨 | 07-10 08:00 | 7.25 | -0.01 | 海河 | 北京 | 白河 | 密云白河坝上 | 06-1408:00 | 150.82 | 0.02 | 海河 | 北京 | 永定河 | 官厅水库 | 06-1408:00 | 474.79 | -0.02 | 海河 | 河北 | 白洋淀 | 十方院（白）（堰上） | 06-1408:00 | 6.75 | 海河 | 河北 | 滹沱河 | 岗南水库（坝上） | 06-14 08:00 | 193.17 | -0.18 | 海河 | 河北 | 滹沱河 | 黄壁庄水库（坝上） | 06-1408:00 | 112.79 | 0.09 | 海河流域 | 海委 | 漳河 | 岳城水库 (坝上) | 06-14 08:00 | 139.42 | -0.36 | 黄河 | 河南 | 黄河 | 小浪底水库 | 06-1408:00 | 257.01 | -0.59 | 淮河 | 安徽 | 淠东干渠 | 安丰塘 | 06-1408:00 | 28.11 | -0.11 | 淮河 | 河南 | 浉河 | 南湾 | 06-1408:00 | 98.16 | -0.05 | 淮河 | 河南 | 汝河 | 板桥 | 06-14 08:00 | 110.17 | -0.05 | 淮河 | 河南 | 灌河 | 鲇鱼山 | 06-1408:00 | 102.21 | 淮河 | 河南 | 沙河 | 昭平台 | 06-14 08:00 | 167.81 | -0.02 | 淮河 | 河南 | 沙河 | 白山 | 06-1408:00 | 100.04 | 淮河 | 江苏 | 洪泽湖 | 洪泽湖 | 06-1408:00 | 12.71 | -0.09
2026-06-14,2026-06-14,2026-06-14 20:27:53,5,3813,31714,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_005.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_005.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_005.txt,淮河 | 江苏 | 骆马湖 | 骆马湖水库 | 06-1408:00 | 22.68 | -0.08 | 淮河 | 江苏 | 新术河 | 石梁河水库 | 06-1408:00 | 23.78 | -0.04 | 长江 | 湖北 | 长江 | 三峡 | 06-1408:00 | 151.74 | 0.02 | 长江 | 湖北 | 南河 | 寺坪 | 06-1408:00 | 307.78 | -0.06 | 长江 | 湖北 | 粉青河 | 马桥 | 06-1408:00 | 479.98 | -0.07 | 长江 | 湖北 | 黑清河 | 黑清河 | 06-1408:00 | 80.76 | -0.04 | 长江 | 湖南 | 资水 | 柘溪 | 06-1408:00 | 156.74 | 0.56 | 长江 | 湖南 | 沅水 | 五强溪 | 06-1408:00 | 99.14 | -0.43 | 长江 | 湖南 | 酉水 | 凤滩 | 06-1408:00 | 200.28 | -0.75 | 长江 | 湖南 | 溇水 | 江 | 06-1408:00 | 219.47 | -0.43 | 长江 | 湖北 | 富水 | 富水 | 06-1408:00 | 50.23 | 0.35 | 长江 | 湖北 | 浠水 | 白莲河 | 06-1408:00 | 98 | -0.01 | 长江 | 湖北 | 陆水 | 陆水水库 | 06-1408:00 | 50.49 | 0.25 | 长江 | 陕西 | 汉江 | 石泉 | 06-14 08:00 | 403.04 | 0.02 | 长江 | 陕西 | 汉江 | 安康库 | 06-1408:00 | 310.19 | -1.09 | 长江 | 湖北 | 汉江 | 丹江口水库 | 06-1408:00 | 161.79 | -0.02 | 长江流域 | 江西 | 赣江 | 万安水库 | 06-1408:00 | 85.47 | -0.54 | 长江流域 | 江西 | 抚河 | 廖坊 | 06-1408:00 | 60.38 | -0.27 | 长江 | 江西 | 修河 | 柘林 | 06-1408:00 | 61.53 | 0.09 | 内陆 | 青海 | 巴音河 | 黑石山 | 06-1408:00 | 3009 | 0.6 | 内陆河 | 青海 | 雪水河 | 温泉 | 06-14 08:00 | 3953.34 | -0.02 | 内陆河 | 甘肃 | 疏勒河 | 双塔堡水库 | (坝上) | 06-14 08:00 | 1329.59 | -0.08 | 内陆河 | 甘肃 | 党河 | 党河水库（坝上） | 06-1408:00 | 1427.67 | -0.37 | 内陆河 | 甘肃 | 马营河 | 李桥水库 (坝上) | 06-13 08:00 | 2170.82 | 内陆河 | 甘肃 | 洪水河 | 双树寺水库 | 06-1408:00 | 2465.32 | -1.0
2026-06-14,2026-06-14,2026-06-14 20:27:53,6,4576,30892,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_006.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_006.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_006.txt,内陆河 | 甘萧 | 讨赖河 | 鸳鸯池水库 | （坝上） | 06-1408:00 | 1318.64 | -0.25 | 内陆河 | 甘肃 | 石羊河 | 红崖山水库（坝上） | 06-1408:00 | 1482.23 | -0.13 | 闽江 | 福建 | 闽江 | 水口水库 | 06-1408:00 | 55.52 | -0.22 | 海河 | 河北 | 伊逊河 | 庙宫水库 | 06-1408:00 | 755.61 | -0.33 | 海河 | 河北 | 洋河 | 洋河水库 | 06-1408:00 | 52.75 | -0.09 | 海河 | 河北 | 陡河 | 陡河水库（坝上） | 06-1408:00 | 31.75 | -0.05 | 海河 | 天津 | 潮白新河 | 黄白桥上 | 06-1408:00 | 4.91 | 0.23 | 海河 | 天津 | 潮白新河 | 宁车沽上 | 06-1408:00 | 1.88 | -0.09 | 海河 | 河北 | 白河 | 云州水库 (坝上) | 06-1408:00 | 1026.91 | -0.03 | 海河 | 北京 | 白河 | 白河堡 | 06-1408:00 | 591.28 | 0.03 | 海河 | 北京 | 忙牛河 | 半城子水库 | 06-1408:00 | 250.06 | 0.06 | 海河 | 北京 | 安达木河 | 遥桥峪水库 | 06-1408:00 | 456.59 | 0.05 | 海河 | 北京 | 红门川 | 沙厂水库 | 06-1408:00 | 155.99 | 0.09 | 海河 | 北京 | 怀河 | 怀柔水库 | 06-1408:00 | 57.43 | 0.01 | 海河 | 北京 | 雁栖河 | 北台上水库 | 06-1408:00 | 83.84 | 海河 | 北京 | 沙河 | 大水峪水库 | 06-1408:00 | 165.4 | -0.14 | 海河 | 北京 | 泃河 | 海子水库 | 06-1408:00 | 107.97 | -0.05 | 海河 | 北京 | 泃河 | 黄松峪水库 | 06-1408:00 | 199.27 | 0.07 | 海河 | 北京 | 泃河 | 西峪水库 | 06-1408:00 | 211.98 | 海河 | 天津 | 州河 | 于桥坝上 | 06-1408:00 | 20.04 | -0.01 | 海河 | 河北 | 还乡河 | 邱庄水库（坝上） | 06-1408:00 | 65.7 | 0.04 | 海河 | 北京 | 温榆河 | 十三陵水库 | 06-1408:00 | 90.82 | -0.08 | 海河 | 北京 | 东沙河 | 十三陵水库上池 | 06-1408:00 | 536.5 | 0.94 | 海河 | 北京 | 温榆河 | 桃峪口水库 | 06-1408:00 | 64.12 | 0.01 | 海河 | 北京 | 小清河 | 大宁水库 | 06-1408:00 | 48
2026-06-14,2026-06-14,2026-06-14 20:27:53,7,5338,30034,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_007.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_007.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_007.txt,海河 | 山西 | 桑干河 | 册由 | 06-1408:00 | 952.76 | -0.01 | 海河 | 北京 | 清水河 | 斋堂水库 | 06-14 08:00 | 448.42 | 0.18 | 海河 | 河北 | 中易水 | 安格庄水库 | 06-1408:00 | 152.87 | -0.22 | 海河 | 河北 | 北易水 | 旺隆 | 06-1408:00 | 127.24 | 0.12 | 海河 | 河北 | 马头沟 | 马头 | 06-1408:00 | 137.67 | -0.26 | 海河 | 河北 | 垒子河 | 西累子 | 06-1408:00 | 60.45 | -0.07 | 海河 | 北京 | 刺猬河 | 崇青水库 | 06-1408:00 | 63.59 | -0.04 | 海河 | 河北 | 磁河 | 横山岭水库 (坝上) | 06-1408:00 | 228.37 | 0.04 | 海河 | 河北 | 沙河 | 王快水库 | 06-1408:00 | 192.28 | -0.12 | 海河 | 河北 | 郜河 | 口头水库 | 06-1408:00 | 198.73 | -0.07 | 海河 | 河北 | 唐河 | 西大洋水库 | 06-1408:00 | 133.42 | -0.04 | 海河 | 河北 | 界河 | 龙潭 | 06-1408:00 | 438.62 | -0.43 | 海河 | 河北 | 漕河 | 龙门水库 | 06-1408:00 | 119.65 | -0.03 | 海河 | 河北 | 沙河 | 野沟门水库 | 06-14 08:00 | 372.45 | 0.09 | 海河 | 河北 | 沙河 | 朱庄水库 | 06-1408:00 | 237.55 | -0.01 | 海河 | 河北 | 泜河 | 临城水库 | 06-1408:00 | 118.5 | 海河 | 山西 | 松溪河 | 郭庄 | 06-1408:00 | 929.48 | -0.02 | 海河 | 天津 | 团泊洼 | 团泊洼水库 | 06-1108:00 | 1.6 | 海河 | 河南 | 卫河 | 宝泉 | 06-1408:00 | 257.1 | -0.3 | 海河 | 河南 | 沧河 | 狮豹头 | 06-1408:00 | 297.44 | -0.08 | 海河 | 河南 | 浙河 | 弓上 | 06-1008:00 | 482.12 | -0.73 | 海河 | 河南 | 汤河 | 汤河 | 06-14 08:00 | 112.22 | -0.01 | 海河 | 河南 | 通河 | 琵琶寺 | 06-1408:00 | 113.96 | 海河 | 河南 | 安阳河 | 小南海 | 06-14 08:00 | 162.38 | -0.13 | 海河 | 河南 | 粉红江 | 双泉 | 06-1408:00 | 139.5 | -0.06
2026-06-14,2026-06-14,2026-06-14 20:27:53,8,6101,29194,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_008.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_008.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_008.txt,海河 | 河南 | 露水河 | 南谷洞 | 06-1408:00 | 525.13 | -0.01 | 海河 | 山西 | 浊漳河南源 | 漳泽水库 | 06-1408:00 | 901.34 | 海河 | 山西 | 浊漳河北源 | 关河水库 | 06-1408:00 | 986.62 | -0.04 | 海河 | 山西 | 清漳西源 | 石匣 | 06-1408:00 | 1140.22 | 0.03 | 黄河 | 青海 | 黄河 | 龙羊峡 | 06-1408:00 | 2582.38 | 0.05 | 黄河 | 甘肃 | 黄河 | 刘家峡水库 | 06-1408:00 | 1723.72 | -0.47 | 黄河 | 宁夏 | 黄河 | 青铜峡水库 | 06-14 08:00 | 1155.99 | 黄河 | 山西 | 黄河 | 万家寨上 | 06-1408:00 | 973.94 | 0.12 | 黄河 | 山西 | 黄河 | 天桥上 | 06-1408:00 | 831.97 | -0.15 | 黄河 | 河南 | 黄河 | 史家滩 | 06-1408:00 | 316.45 | 0.15 | 黄河 | 青海 | 巴燕河 | 东大滩 | 06-1408:00 | 2977.04 | -0.26 | 黄河 | 陕西 | 杏子河 | 王瑶 | 06-1408:00 | 1178.95 | 黄河 | 陕西 | 西芦河 | 猪头山 | 06-1408:00 | 1425.3 | 黄河 | 陕西 | 芦河 | 河口庙 | 06-1408:00 | 1147 | 黄河 | 陕西 | 榆溪河 | 尤家卵 | 06-14 08:00 | 1093.99 | 黄河 | 陕西 | 居水 | 薛峰 | 06-1408:00 | 604.23 | 0.03 | 黄河 | 河南 | 宏农涧河 | 窄口 | 06-1408:00 | 635.48 | -0.13 | 黄河 |  | 汾河 | 汾河水库 | 06-1408:00 | 1122.39 | 0.06 | 黄河 | 山西 | 文峪河 | 文峪河水库 | 06-1408:00 | 830.97 | 0.02 | 黄河 | 陕西 | 千河 | 冯家山 | 06-1408:00 | 707.48 | -0.08 | 黄河 | 陕西 | 漆水河 | 羊毛湾 | 06-14 08:00 | 637.3 | 0.03 | 黄河 | 陕西 | 黑河 | 金盆 | 06-1408:00 | 590.44 | -0.27 | 黄河 | 陕西 | 石砭峪 | 石砭峪 | 06-14 08:00 | 720.86 | -0.33 | 黄河 | 陕西 | 沮河 | 桃曲坡 | 06-1408:00 | 787.66 | -0.01 | 黄河 | 陕西 | 沈河 | 泷河 | 06-1408:00 | 402 | -0.01
2026-06-14,2026-06-14,2026-06-14 20:27:53,9,6863,28319,820,output_mwr_ocr/2026-06-14/screens/2026-06-14_20260614_202753_screen_009.png,output_mwr_ocr/2026-06-14/ocr_json/2026-06-14_20260614_202753_screen_009.json,output_mwr_ocr/2026-06-14/ocr_txt/2026-06-14_20260614_202753_screen_009.txt,黄河 | 河南 | 枯河 | 唐岗 | 06-1408:00 | 116.4 | -0.03 | 黄河 | 河南 | 漭河 | 白墙 | 06-1408:00 | 125.04 | 0.01 | 黄河 | 山东 | 东平湖 | 东平湖老湖 | 06-1408:00 | 41.24 | -0.02 | 黄河 | 山东 | 瀛汶河 | 雪野水库 | 06-14 08:00 | 230.97 | 0.01 | 黄河 | 山东 | 石汶河 | 黄前水库 | 06-1408:00 | 136.58 | -0.03 | 黄河 | 山东 | 大汶河南支 | 东周水库 | 06-1408:00 | 226.87 | -0.06 | 黄河 | 山东 | 光明河 | 光明水库 | 06-1408:00 | 87.25 | -0.06 | 黄河 | 河南 | 伊河 | 陆浑坝上 | 06-1408:00 | 316.19 | -0.08 | 黄河 | 河南 | 焦家川 | 青沟 | 06-1408:00 | 607.44 | -0.28 | 黄河 | 河南 | 刘涧河 | 陶花店 | 06-1408:00 | 130.9 | -0.03 | 黄河 | 河南 | 洛河 | 故县水库 | 06-1408:00 | 520.78 | 黄河 | 河南 | 甘水河 | 范店 | 06-1408:00 | 326.27 | 黄河 | 陕西 | 南洛河 | 李村 | 06-1408:00 | 1034.19 | 黄河 | 河南 | 陈宅河 | 寺河 | 06-1408:00 | 400.95 | 黄河 | 河南 | 丹河 | 青天河 | 06-1408:00 | 350.12 | 0.07 | 淮河 | 山东 | 淄河 | 太河水库 | 06-1408:00 | 230.97 | -0.03 | 淮河 | 山东 | 弥河 | 冶源水库 | 06-1408:00 | 134.87 | -0.02 | 淮河 | 山东 | 白浪河 | 白浪河水库 | 06-14 08:00 | 56.36 | 0.03 | 淮河 | 山东 | 潍河 | 墙齐水库（西库） | 06-1408:00 | 97.82 | 淮河 | 山东 | 汶河 | 高崖水库 | 06-14 08:00 | 151.3 | 淮河 | 山东 | 大沽河 | 产芝水库 | 06-1408:00 | 71.56 | -0.06 | 淮河 | 山东 | 猪洞河 | 尹府水库 | 06-14 08:00 | 78.22 | -0.01 | 淮河 | 山东 | 白沙河 | 崂山水库 | 06-1408:00 | 46.41 | -0.05 | 淮河 | 山东 | 清洋河 | 门楼水库 | 06-14 08:00 | 26.81 | -0.02 | 淮河 | 山东 | 东母猪河 | 郭格庄水库 | 06-1408:00 | 80.56 | -0.01
