流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
珠江,广东,西枝江,白盆珠,04-16 08:00,64.97,-0.02,0,2026-04-15 20:00:15,2026-04-16,0
珠江,广东,二渡河,上板桥,04-16 08:00,264.93,0.01,0,2026-04-15 20:00:15,2026-04-16,1
珠江,广东,东江,七水库,04-16 08:00,78.63,-0.03,0,2026-04-15 20:00:15,2026-04-16,2
珠江,广东,东江,红花湖,04-16 08:00,53.22,,0,2026-04-15 20:00:15,2026-04-16,3
珠江,广东,黄沙水,同沙,04-16 08:00,15.59,0.03,0,2026-04-15 20:00:15,2026-04-16,4
珠江,广东,横岭水,鸡心石,04-16 08:00,49.5,,0,2026-04-15 20:00:15,2026-04-16,5
珠江,广东,稿树下水,稿树下,04-16 08:00,57.32,-0.1,0,2026-04-15 20:00:15,2026-04-16,6
珠江,广东,里波水,联和,04-16 08:00,46.19,-0.04,0,2026-04-15 20:00:15,2026-04-16,7
流溪河,广东,流溪河,流溪河,04-16 08:00,225.15,-0.01,0,2026-04-15 20:00:15,2026-04-16,8
流溪河,广东,天湖水库水,天湖,04-16 08:00,228.96,-0.03,0,2026-04-15 20:00:15,2026-04-16,9
流溪河,广东,沙坑,和龙,04-16 08:00,34.41,-0.02,0,2026-04-15 20:00:15,2026-04-16,10
珠江,广东,沙河,显岗,04-16 08:00,20.18,-0.05,0,2026-04-15 20:00:15,2026-04-16,11
流溪河,广东,流溪河,黄龙带,04-16 08:00,160.84,-0.09,0,2026-04-15 20:00:15,2026-04-16,12
珠江,广东,西乡水,铁岗,04-16 08:00,22.29,-0.08,0,2026-04-15 20:00:15,2026-04-16,13
珠江,广东,南头河,西沥,01-21 08:00,27.34,,0,2026-04-15 20:00:15,2026-04-16,14
珠江,广东,深圳水,深圳,04-16 08:00,27.26,-0.24,0,2026-04-15 20:00:15,2026-04-16,15
珠江,广东,龙岗河,松子坑,04-16 08:00,59.11,-0.16,0,2026-04-15 20:00:15,2026-04-16,16
珠江,广东,莲塘水,宝鸭仔,04-16 08:00,30.47,-0.04,0,2026-04-15 20:00:15,2026-04-16,17
珠江,广东,沙坪水,四堡,04-16 08:00,64.4,-0.01,0,2026-04-15 20:00:15,2026-04-16,18
珠江,广东,潭江,锦江,04-16 08:00,84.55,-0.09,0,2026-04-15 20:00:15,2026-04-16,19
珠江,广东,镇海水,镇海,04-16 08:00,22.85,-0.01,1,2026-04-15 20:00:15,2026-04-16,0
珠江,广东,大镜山溪,大镜山,04-16 08:00,16.59,-0.04,1,2026-04-15 20:00:15,2026-04-16,1
韩江,广东,五华河,益塘,04-16 08:00,145.37,-0.12,1,2026-04-15 20:00:15,2026-04-16,2
韩江,广东,和山河,和山岩,04-16 08:00,151.71,0.03,1,2026-04-15 20:00:15,2026-04-16,3
韩江,福建,汀江,棉花滩水库,04-16 08:00,159.67,-0.52,1,2026-04-15 20:00:15,2026-04-16,4
韩江,广东,汀江,青溪,04-16 08:00,72.05,-0.16,1,2026-04-15 20:00:15,2026-04-16,5
韩江,广东,程江,梅西,04-16 08:00,164.29,-0.19,1,2026-04-15 20:00:15,2026-04-16,6
韩江,广东,凤凰溪,凤溪,04-16 08:00,306.64,-101.45,1,2026-04-15 20:00:15,2026-04-16,7
粤东沿海诸河,广东,五经富水,龙颈（上）,04-16 08:00,88.67,-0.03,1,2026-04-15 20:00:15,2026-04-16,8
粤东沿海诸河,广东,五经富水,龙颈(下),04-16 08:00,53.33,0.22,1,2026-04-15 20:00:15,2026-04-16,9
粤东沿海诸河,广东,小龙溪,小龙溪,04-16 08:00,52.85,-0.08,1,2026-04-15 20:00:15,2026-04-16,10
粤东沿海诸河,广东,龙溪水,龙溪一级,04-16 08:00,171.66,-0.03,1,2026-04-15 20:00:15,2026-04-16,11
粤东沿海诸河,广东,龙溪水,龙溪二级,04-16 08:00,58.95,-0.16,1,2026-04-15 20:00:15,2026-04-16,12
粤东沿海诸河,广东,锣鼓水,红场,04-16 08:00,241.96,-0.18,1,2026-04-15 20:00:15,2026-04-16,13
粤东沿海诸河,广东,金溪河,上金溪,04-16 08:00,85.82,-0.08,1,2026-04-15 20:00:15,2026-04-16,14
粤东沿海诸河,广东,练江,白沙溪,04-16 08:00,365.3,-0.09,1,2026-04-15 20:00:15,2026-04-16,15
粤东沿海诸河,广东,雷岭河,镇北,04-16 08:00,44.18,-0.02,1,2026-04-15 20:00:15,2026-04-16,16
粤东沿海诸河,广东,雷岭河,蜈蚣岭,04-16 08:00,45.61,-0.04,1,2026-04-15 20:00:15,2026-04-16,17
粤东沿海诸河,广东,黄江,朝面山,04-16 08:00,194.98,-0.22,1,2026-04-15 20:00:15,2026-04-16,18
粤东沿海诸河,广东,横江水,横江,04-16 08:00,65.55,-0.05,1,2026-04-15 20:00:15,2026-04-16,19
粤东沿海诸河,广东,练江,汤坑,04-16 08:00,48.6,-0.3,1,2026-04-15 20:00:15,2026-04-16,20
粤东沿海诸河,广东,练江,秋风岭,04-16 08:00,34.73,0.02,1,2026-04-15 20:00:15,2026-04-16,21
粤东沿海诸河,广东,龙江,龙潭,04-16 08:00,63.5,-0.06,1,2026-04-15 20:00:15,2026-04-16,22
粤东沿海诸河,广东,罗溪,石榴潭,04-16 08:00,33.77,-0.03,1,2026-04-15 20:00:15,2026-04-16,23
粤东沿海诸河,广东,黄江,公平,04-16 08:00,12.76,-0.03,2,2026-04-15 20:00:15,2026-04-16,0
粤东沿海诸河,广东,大液河,黄山洞,04-16 08:00,45.22,-0.03,2,2026-04-15 20:00:15,2026-04-16,1
粤东沿海诸河,广东,新西河,新西河,04-16 08:00,34.11,-0.01,2,2026-04-15 20:00:15,2026-04-16,2
珠江,广东,大隆洞河,大隆洞,04-16 08:00,24.94,-0.09,2,2026-04-15 20:00:15,2026-04-16,3
鉴江,广东,小水河,高城,04-16 08:00,130.24,-0.01,2,2026-04-15 20:00:15,2026-04-16,4
鉴江,广东,六雅河,尚文,04-16 08:00,103.06,-0.09,2,2026-04-15 20:00:15,2026-04-16,5
鉴江,广东,大井河,良德水库（大坝）,04-16 08:00,80.65,-0.06,2,2026-04-15 20:00:15,2026-04-16,6
鉴江,广东,庙背水,罗坑,04-16 08:00,107.9,-0.04,2,2026-04-15 20:00:15,2026-04-16,7
鉴江,广东,袂花江,黄沙,04-16 08:00,113.77,-0.12,2,2026-04-15 20:00:15,2026-04-16,8
粤西沿海诸河,广东,东运河,西湖,04-16 08:00,12.88,-0.02,2,2026-04-15 20:00:15,2026-04-16,9
粤西沿海诸河,广东,龙门河,龙门,04-16 08:00,54.17,-0.02,2,2026-04-15 20:00:15,2026-04-16,10
粤西沿海诸河,广东,大水桥河,大水桥,04-16 08:00,55.39,-0.04,2,2026-04-15 20:00:15,2026-04-16,11
粤西沿海诸河,广东,九洲江,鹤地水库(大坝）,04-16 08:00,36.3,-0.03,2,2026-04-15 20:00:15,2026-04-16,12
粤西沿海诸河,广东,武陵河,武陵,04-16 08:00,35.35,-0.06,2,2026-04-15 20:00:15,2026-04-16,13
粤西沿海诸河,广东,沙铲河,岭背下,04-16 08:00,39.77,-0.02,2,2026-04-15 20:00:15,2026-04-16,14
粤西沿海诸河,广东,沙铲河,仙人域,04-16 08:00,35.02,0.07,2,2026-04-15 20:00:15,2026-04-16,15
珠江,广东,那龙河,东湖,04-16 08:00,26.83,-0.04,2,2026-04-15 20:00:15,2026-04-16,16
珠江,广东,洋边河,茅,04-16 08:00,25.53,-0.04,2,2026-04-15 20:00:15,2026-04-16,17
珠江,广东,儒洞河,陂底,04-16 08:00,35.89,-0.04,2,2026-04-15 20:00:15,2026-04-16,18
万泉河,海南,万泉河,牛路岭水库,04-13 08:00,96.72,-0.3,2,2026-04-15 20:00:15,2026-04-16,19
太阳河,海南,太阳河,万宁水库 (大坝）,04-13 08:00,19.17,-0.01,2,2026-04-15 20:00:15,2026-04-16,20
藤桥河,海南,藤桥西河,赤田水库,04-13 08:00,21.26,-0.05,2,2026-04-15 20:00:15,2026-04-16,21
兰亚河,海南,三亚河,半岭水库,04-13 08:00,47.99,-0.03,3,2026-04-15 20:00:15,2026-04-16,0
三亚河,海南,三亚河,水源池水库,04-13 08:00,39.02,0.04,3,2026-04-15 20:00:15,2026-04-16,1
宁远河,海南,宁远河,抱古水库,04-13 08:00,45.83,-0.02,3,2026-04-15 20:00:15,2026-04-16,2
宁远河,海南,宁远河,大隆水库,04-13 08:00,53.49,-0.11,3,2026-04-15 20:00:15,2026-04-16,3
望楼河,海南,望楼河,长茅水库,04-13 08:00,153.92,-0.03,3,2026-04-15 20:00:15,2026-04-16,4
望楼河,海南,望楼河,石门水库,04-13 08:00,40.49,-0.17,3,2026-04-15 20:00:15,2026-04-16,5
罗带河,海南,罗带河,高坡岭水库,04-13 08:00,27.81,-0.03,3,2026-04-15 20:00:15,2026-04-16,6
昌化江,海南,昌化江,大广坝水库,04-13 08:00,124.21,-0.06,3,2026-04-15 20:00:15,2026-04-16,7
昌化江,海南,石碌河,石碌水库,04-13 08:00,121.69,-0.07,3,2026-04-15 20:00:15,2026-04-16,8
浙闽台河流,浙江,剡江,亭下水库,04-16 08:00,64.98,0.12,3,2026-04-15 20:00:15,2026-04-16,9
淮河,山东,北沙河,马河水库,04-11 08:00,107.15,,3,2026-04-15 20:00:15,2026-04-16,10
淮河,山东,西河,周村水库,04-11 08:00,123.63,,3,2026-04-15 20:00:15,2026-04-16,11
