流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
珠江,广东,西枝江,白盆珠,04-09 08:00,65.09,,0,2026-04-08 20:00:10,2026-04-09,0
珠江,广东,二渡河,上板桥,04-09 08:00,264.78,0.04,0,2026-04-08 20:00:10,2026-04-09,1
珠江,广东,东江,七水库,04-09 08:00,78.56,0.06,0,2026-04-08 20:00:10,2026-04-09,2
珠江,广东,东江,红花湖,04-09 08:00,53.23,-0.01,0,2026-04-08 20:00:10,2026-04-09,3
珠江,广东,黄沙水,同沙,04-09 08:00,15.45,-0.01,0,2026-04-08 20:00:10,2026-04-09,4
珠江,广东,横岭水,鸡心石,04-09 08:00,49.6,,0,2026-04-08 20:00:10,2026-04-09,5
珠江,广东,稿树下水,稿树下,04-09 08:00,57.69,-0.15,0,2026-04-08 20:00:10,2026-04-09,6
珠江,广东,里波水,联和,04-09 08:00,46.44,-0.03,0,2026-04-08 20:00:10,2026-04-09,7
珠江,广东,增江,天堂山,04-09 08:00,138.25,-0.09,0,2026-04-08 20:00:10,2026-04-09,8
流溪河,广东,流溪河,流溪河,04-09 08:00,225.15,-0.03,0,2026-04-08 20:00:10,2026-04-09,9
流溪河,广东,天湖水库水,天湖,04-09 08:00,229.11,-0.02,0,2026-04-08 20:00:10,2026-04-09,10
流溪河,广东,沙坑,和龙,04-09 08:00,34.9,0.4,0,2026-04-08 20:00:10,2026-04-09,11
珠江,广东,沙河,显岗,04-09 08:00,20.36,-0.05,0,2026-04-08 20:00:10,2026-04-09,12
流溪河,广东,流溪河,黄龙带,04-09 08:00,162.5,1.46,0,2026-04-08 20:00:10,2026-04-09,13
珠江,广东,茅洲河,罗田,04-09 08:00,30.1,-0.05,0,2026-04-08 20:00:10,2026-04-09,14
珠江,广东,西乡水,铁岗,04-09 08:00,22.79,-0.06,0,2026-04-08 20:00:10,2026-04-09,15
珠江,广东,南头河,西沥,01-21 08:00,27.34,,0,2026-04-08 20:00:10,2026-04-09,16
珠江,广东,深圳水,深圳,04-09 08:00,27.49,0.23,0,2026-04-08 20:00:10,2026-04-09,17
