reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2023-08-04,large,3677.0,39.0,4126.0,43.0,6343.0,4382.0,16.51,1079.75,13.0,3564.61,
200101,เขื่อนภูมิพล,2023-08-04,large,5734.0,43.0,5810.0,43.0,11879.0,7978.0,20.35,580.84,19.96,6319.08,
100104,เขื่อนแม่กวงอุดมธารา,2023-08-04,large,144.79,55.0,99.41,38.0,249.36,85.71,0.41,42.13,0.48,131.06,
100107,เขื่อนแควน้อยบำรุงแดน,2023-08-04,large,157.0,17.0,436.0,46.0,815.0,859.0,2.4,135.76,1.3,728.72,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2023-08-04,large,175.84,66.0,163.62,62.0,274.34,114.33,0.82,44.71,0.32,143.75,
100108,เขื่อนแม่มอก,2023-08-04,large,33.08,30.0,49.0,45.0,93.2,100.0,,4.77,0.12,64.95,
100105,เขื่อนกิ่วลม,2023-08-04,large,41.06,39.0,70.8,67.0,102.79,96.84,1.61,189.33,1.38,252.35,
100106,เขื่อนกิ่วคอหมา,2023-08-04,large,64.77,38.0,133.63,79.0,188.47,140.54,,16.22,0.78,123.76,
200205,เขื่อนอุบลรัตน์,2023-08-04,large,864.87,36.0,984.62,41.0,1968.72,2071.33,1.89,347.87,0.81,1105.47,
200204,เขื่อนจุฬาภรณ์,2023-08-04,large,60.98,37.0,97.06,59.0,143.56,154.52,0.15,33.47,,44.65,
200203,เขื่อนน้ำพุง,2023-08-04,large,53.17,32.0,67.71,41.0,87.41,93.59,2.33,41.21,0.59,52.42,
200212,เขื่อนสิรินธร,2023-08-04,large,1258.59,64.0,1143.3,58.0,1620.92,1693.75,17.68,555.68,8.27,418.37,
100208,เขื่อนลำพระเพลิง,2023-08-04,large,61.59,40.0,100.0,65.0,145.24,153.0,0.09,15.07,0.67,83.26,
100207,เขื่อนลำตะคอง,2023-08-04,large,145.0,46.0,180.0,57.0,339.0,325.0,0.03,23.48,0.69,160.95,
100210,เขื่อนลำแชะ,2023-08-04,large,103.0,37.0,177.0,64.0,258.0,275.0,2.11,37.71,0.98,143.65,
100201,เขื่อนห้วยหลวง,2023-08-04,large,88.75,65.0,50.0,37.0,110.58,72.08,0.42,52.1,0.11,46.92,
100206,เขื่อนลำปาว,2023-08-04,large,1208.82,61.0,1006.0,51.0,1694.5,1213.0,31.05,732.98,6.15,979.34,
100211,เขื่อนลำนางรอง,2023-08-04,large,74.98,62.0,92.0,76.0,112.6,116.0,,10.71,0.18,26.31,
100209,เขื่อนมูลบน,2023-08-04,large,62.0,44.0,90.0,64.0,133.0,139.0,0.6,24.45,0.32,83.14,
100202,เขื่อนน้ำอูน,2023-08-04,large,310.0,60.0,286.0,55.0,337.5,306.0,4.53,154.37,,112.92,
100301,เขื่อนป่าสักชลสิทธิ์,2023-08-04,large,102.47,11.0,386.0,40.0,846.25,855.0,,137.5,1.04,754.18,
100302,เขื่อนทับเสลา,2023-08-04,large,56.74,35.0,80.31,50.0,131.5,137.08,,0.85,2.5,75.6,
100303,เขื่อนกระเสียว,2023-08-04,large,80.04,27.0,176.35,59.0,297.33,299.99,,52.16,0.06,225.06,
200402,เขื่อนวชิราลงกรณ,2023-08-04,large,4654.1,53.0,4854.47,55.0,5868.19,7491.08,146.4,1311.57,9.76,2246.38,
200401,เขื่อนศรีนครินทร์,2023-08-04,large,12498.64,70.0,13748.46,77.0,15825.6,16338.26,27.41,941.03,13.18,4006.63,
100514,เขื่อนนฤบดินทรจินดา,2023-08-04,large,83.95,28.0,88.99,30.0,251.0,248.0,2.03,23.9,,172.2,
100503,เขื่อนบางพระ,2023-08-04,large,44.99,38.0,85.0,73.0,107.46,108.0,,20.92,0.42,89.41,
100501,เขื่อนขุนด่านปราการชล,2023-08-04,large,73.7,33.0,74.0,33.0,204.89,196.0,1.18,11277.77,0.04,182.54,
100502,เขื่อนคลองสียัด,2023-08-04,large,76.78,18.0,141.0,34.0,297.04,206.0,0.37,21.58,0.14,229.72,
100504,เขื่อนหนองปลาไหล,2023-08-04,large,97.63,60.0,136.0,83.0,170.68,164.0,0.3,86.78,,57.46,
100505,เขื่อนประแสร์,2023-08-04,large,185.93,63.0,220.28,75.0,268.24,277.34,0.47,36.69,0.32,85.58,
200603,เขื่อนรัชชประภา,2023-08-04,large,3412.43,61.0,3404.45,60.0,3750.77,4473.53,14.77,1003.82,5.1,1249.8,
200604,เขื่อนบางลาง,2023-08-04,large,896.18,62.0,907.4,62.0,1231.93,1048.76,1.2,890.46,6.05,1193.71,
200601,เขื่อนแก่งกระจาน,2023-08-04,large,240.4,34.0,372.0,52.0,493.34,636.55,5.07,232.64,0.99,94.25,
100602,เขื่อนปราณบุรี,2023-08-04,large,67.0,17.0,234.0,60.0,249.0,345.0,2.61,46.58,0.72,190.69,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2023-08-04,middle,1.521,33.58,2.734,60.35,1.604,,0.028,,0.037,,0.721
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2023-08-04,middle,0.923,83.91,0.872,79.27,0.68,,-0.13,,,,0.823
rsv03,อ่างเก็บน้ำห้วยมะนาว,2023-08-04,middle,2.78,64.65,2.73,63.49,0.644,,0.023,,,,2.68
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2023-08-04,middle,1.561,56.31,2.06,74.31,0.512,,0.001,,,,1.511
rsv05,อ่างเก็บน้ำแม่ตูบ,2023-08-04,middle,30.302,77.7,18.472,47.36,4.878,,0.027,,,,29.802
rsv06,อ่างเก็บน้ำแม่โก๋น,2023-08-04,middle,3.152,57.0,4.46,80.65,4.88,,0.013,,,,2.832
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2023-08-04,middle,1.276,29.84,3.419,79.96,4.833,,-0.03,,0.026,,0.993
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2023-08-04,middle,1.243,34.14,2.422,66.52,5.904,,0.024,,0.043,,1.116
rsv09,อ่างเก็บน้ำแม่ข้อน,2023-08-04,middle,2.565,62.87,3.125,76.59,1.085,,0.019,,,,2.215
rsv10,อ่างเก็บน้ำสันหนอง,2023-08-04,middle,1.444,99.59,1.447,99.79,1.736,,0.001,,,,1.094
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2023-08-04,middle,8.122,53.08,12.22,79.87,1.799,,0.036,,,,5.822
