reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2024-10-17,large,9085.73,96.0,5862.0,62.0,5689.0,6343.0,18.4,7185.66,4.92,3571.1,
200101,เขื่อนภูมิพล,2024-10-17,large,10052.0,75.0,8839.0,66.0,9947.0,11879.0,39.31,5918.31,1.0,5368.27,
100104,เขื่อนแม่กวงอุดมธารา,2024-10-17,large,204.46,78.0,180.64,69.0,210.27,249.36,0.91,170.64,0.85,175.71,
100107,เขื่อนแควน้อยบำรุงแดน,2024-10-17,large,783.8,83.0,891.0,95.0,841.0,815.0,4.06,1188.23,0.86,1241.42,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2024-10-17,large,283.46,107.0,270.33,102.0,285.73,274.34,1.66,308.59,3.49,302.27,
100108,เขื่อนแม่มอก,2024-10-17,large,108.6,99.0,117.28,107.0,93.9,93.2,0.46,109.92,0.32,96.36,
100105,เขื่อนกิ่วลม,2024-10-17,large,89.25,84.0,103.1,97.0,95.61,102.79,2.17,859.77,1.9,853.7,
100106,เขื่อนกิ่วคอหมา,2024-10-17,large,165.94,98.0,157.22,92.0,181.94,188.47,1.13,446.88,0.33,437.11,
200205,เขื่อนอุบลรัตน์,2024-10-17,large,2185.65,90.0,2714.46,112.0,2012.85,1968.72,6.25,3249.01,4.67,2617.18,
200204,เขื่อนจุฬาภรณ์,2024-10-17,large,109.99,67.0,127.53,78.0,130.95,143.56,0.02,69.43,,57.33,
200203,เขื่อนน้ำพุง,2024-10-17,large,80.81,49.0,148.76,90.0,129.62,87.41,0.21,93.0,,107.6,
200212,เขื่อนสิรินธร,2024-10-17,large,1515.22,77.0,1847.88,94.0,1590.28,1620.92,3.79,1256.79,0.5,819.68,
100208,เขื่อนลำพระเพลิง,2024-10-17,large,85.16,55.0,109.85,71.0,106.18,145.24,0.22,75.22,0.17,81.27,
100207,เขื่อนลำตะคอง,2024-10-17,large,106.09,34.0,191.0,61.0,182.0,339.0,0.33,69.29,0.26,87.66,
100210,เขื่อนลำแชะ,2024-10-17,large,155.71,57.0,152.0,55.0,147.0,258.0,0.67,153.37,1.24,124.77,
100201,เขื่อนห้วยหลวง,2024-10-17,large,128.97,95.0,129.99,96.0,106.32,110.58,,245.13,0.29,189.92,
100206,เขื่อนลำปาว,2024-10-17,large,1849.96,93.0,2053.0,104.0,1771.84,1694.5,6.75,2485.13,5.23,2033.95,
100211,เขื่อนลำนางรอง,2024-10-17,large,44.77,37.0,74.82,62.0,73.86,112.6,0.15,56.31,,16.71,
100209,เขื่อนมูลบน,2024-10-17,large,87.0,62.0,87.0,62.0,83.0,133.0,0.22,83.98,0.57,67.84,
100202,เขื่อนน้ำอูน,2024-10-17,large,472.75,91.0,475.11,91.0,407.0,337.5,,415.94,,242.92,
100301,เขื่อนป่าสักชลสิทธิ์,2024-10-17,large,821.75,86.0,813.0,85.0,802.5,846.25,4.87,1673.08,0.92,1494.09,
100302,เขื่อนทับเสลา,2024-10-17,large,53.84,34.0,57.96,36.0,71.67,131.5,1.54,36.6,,54.65,
100303,เขื่อนกระเสียว,2024-10-17,large,152.7,51.0,113.4,38.0,95.44,297.33,1.82,155.23,1.09,67.89,
200402,เขื่อนวชิราลงกรณ,2024-10-17,large,7831.04,88.0,7780.39,88.0,7547.72,5868.19,9.99,5831.95,9.01,5140.25,
200401,เขื่อนศรีนครินทร์,2024-10-17,large,14592.57,82.0,14144.68,80.0,14603.7,15825.6,15.68,3576.35,5.0,2926.54,
100514,เขื่อนนฤบดินทรจินดา,2024-10-17,large,275.07,93.0,263.72,89.0,255.57,251.0,0.95,329.89,0.1,285.12,
100503,เขื่อนบางพระ,2024-10-17,large,96.06,82.0,67.0,57.0,83.0,107.46,1.5,70.19,0.32,87.89,
100501,เขื่อนขุนด่านปราการชล,2024-10-17,large,210.79,94.0,224.45,100.0,186.47,204.89,0.44,294.54,0.09,263.49,
100502,เขื่อนคลองสียัด,2024-10-17,large,209.18,50.0,157.34,37.0,141.54,297.04,2.63,199.13,0.16,117.42,
100504,เขื่อนหนองปลาไหล,2024-10-17,large,134.85,82.0,131.25,80.0,156.52,170.68,1.8,119.3,0.47,152.61,
100505,เขื่อนประแสร์,2024-10-17,large,288.36,98.0,286.83,97.0,245.61,268.24,2.07,279.21,0.37,196.11,
200603,เขื่อนรัชชประภา,2024-10-17,large,3938.08,70.0,4314.7,77.0,4395.2,3750.77,8.98,1602.94,2.82,1926.78,
200604,เขื่อนบางลาง,2024-10-17,large,806.35,55.0,784.81,54.0,1245.97,1231.93,18.95,1233.47,10.34,1621.65,
200601,เขื่อนแก่งกระจาน,2024-10-17,large,458.04,65.0,452.62,64.0,422.43,493.34,1.37,574.82,0.86,494.95,
100602,เขื่อนปราณบุรี,2024-10-17,large,153.42,39.0,141.0,36.0,179.0,249.0,1.28,193.85,0.34,187.64,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2024-10-17,middle,4.523,99.85,4.15,91.61,17.268,,0.061,,0.088,,3.723
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2024-10-17,middle,1.25,113.64,1.168,106.18,1.682,,0.001,,,,1.15
rsv03,อ่างเก็บน้ำห้วยมะนาว,2024-10-17,middle,3.2,74.42,3.306,76.88,1.003,,0.012,,,,3.1
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2024-10-17,middle,2.589,93.4,2.74,98.85,5.45,,0.006,,,,2.539
rsv05,อ่างเก็บน้ำแม่ตูบ,2024-10-17,middle,29.636,75.99,40.078,102.76,21.236,,0.018,,0.089,,29.136
rsv06,อ่างเก็บน้ำแม่โก๋น,2024-10-17,middle,5.58,100.9,5.571,100.74,19.457,,0.097,,0.096,,5.26
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2024-10-17,middle,4.321,101.05,3.879,90.72,9.491,,0.019,,,,4.038
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2024-10-17,middle,3.68,101.07,0.946,25.98,5.833,,0.006,,,,3.553
rsv09,อ่างเก็บน้ำแม่ข้อน,2024-10-17,middle,4.147,101.64,4.05,99.26,5.482,,0.09,,0.084,,3.797
rsv10,อ่างเก็บน้ำสันหนอง,2024-10-17,middle,1.439,99.24,1.459,100.62,3.934,,0.039,,0.044,,1.089
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2024-10-17,middle,15.422,100.8,13.983,91.39,12.947,,0.043,,0.039,,13.122
rsv531,อ่างเก็บน้ำ แม่สะลวม,,middle,,,,,,,,,,,
rsv13,อ่างเก็บน้ำแม่ตีบ,2024-10-17,middle,7.876,78.76,6.91,69.1,7.405,,,,,,7.376
rsv14,อ่างเก็บน้ำแม่สาน,2024-10-17,middle,7.37,46.06,8.009,50.06,4.192,,0.099,,,,6.49
rsv15,อ่างเก็บน้ำแม่ธิ,2024-10-17,middle,4.462,81.13,5.538,100.69,9.127,,0.224,,,,4.312
rsv16,อ่างเก็บน้ำแม่เมย,2024-10-17,middle,1.974,54.83,3.68,102.22,4.332,,0.086,,,,1.954
rsv19,อ่างเก็บน้ำห้วยช้าง,2024-10-17,middle,1.761,27.95,2.416,38.35,0.815,,0.008,,,,1.461
rsv20,อ่างเก็บน้ำแม่ต๊าก,2024-10-17,middle,5.64,43.38,6.73,51.77,9.8,,0.1,,0.04,,4.19
rsv21,อ่างเก็บน้ำแม่สรวย,2024-10-17,middle,63.64,87.18,73.0,100.0,193.509,,1.403,,1.108,,60.64
rsv483,อ่างเก็บน้ำดอยงู,2024-10-17,middle,6.417,87.07,8.047,109.19,30.693,,0.25,,0.158,,5.077
rsv22,อ่างเก็บน้ำแม่ทะ,2024-10-17,middle,2.329,91.69,2.54,100.0,4.332,,0.033,,0.046,,2.089
rsv23,อ่างเก็บน้ำแม่อาบ,2024-10-17,middle,7.545,99.8,7.56,100.0,5.863,,0.09,,0.104,,7.005
rsv24,อ่างเก็บน้ำแม่ทาน,2024-10-17,middle,13.533,99.51,13.6,100.0,25.158,,0.316,,0.294,,12.173
rsv25,อ่างเก็บน้ำห้วยสมัย,2024-10-17,middle,1.197,99.75,1.2,100.0,2.996,,0.062,,0.059,,1.037
rsv26,อ่างเก็บน้ำแม่พริก,2024-10-17,middle,4.141,98.6,4.2,100.0,2.36,,0.053,,0.057,,3.741
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2024-10-17,middle,6.655,96.45,6.746,97.77,14.225,,0.161,,0.173,,5.855
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2024-10-17,middle,1.249,100.08,1.248,100.0,10.162,,0.131,,0.131,,1.111
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2024-10-17,middle,1.618,100.5,1.61,100.0,7.055,,0.112,,0.112,,1.468
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2024-10-17,middle,1.361,100.37,1.356,100.0,11.026,,0.131,,0.13,,1.201
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2024-10-17,middle,1.105,110.5,0.986,98.6,4.469,,0.063,,0.052,,1.035
rsv33,อ่างเก็บน้ำแม่เฟือง,2024-10-17,middle,1.136,100.35,1.132,100.0,2.234,,0.023,,0.022,,0.958
rsv34,อ่างเก็บน้ำแม่ไฮ,2024-10-17,middle,1.196,97.63,1.225,100.0,2.971,,0.001,,,,1.081
rsv35,อ่างเก็บน้ำแม่ธิ,2024-10-17,middle,1.552,97.61,1.495,94.03,2.083,,0.005,,,,1.447
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2024-10-17,middle,1.284,100.31,1.102,86.09,11.812,,0.163,,0.162,,1.168
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2024-10-17,middle,2.502,98.5,2.54,100.0,10.713,,0.095,,0.1,,1.811
rsv38,อ่างเก็บน้ำแม่วะ,2024-10-17,middle,5.917,100.29,5.9,100.0,31.716,,0.392,,0.39,,4.967
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2024-10-17,middle,1.176,88.02,1.336,100.0,1.057,,0.009,,0.01,,1.128
rsv40,อ่างเก็บน้ำแม่ทก,2024-10-17,middle,1.105,99.28,1.113,100.0,3.622,,,,,,1.051
rsv41,อ่างเก็บน้ำแม่เรียง,2024-10-17,middle,1.115,99.55,1.12,100.0,2.434,,0.016,,0.022,,0.777
rsv42,อ่างเก็บน้ำห้วยหลวง,2024-10-17,middle,1.248,99.05,1.26,100.0,5.883,,0.097,,0.105,,1.078
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2024-10-17,middle,1.276,98.15,1.3,100.0,3.82,,0.029,,0.033,,1.116
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2024-10-17,middle,11.447,98.68,11.6,100.0,15.404,,0.156,,0.151,,10.847
rsv45,อ่างเก็บน้ำแม่ปอน,2024-10-17,middle,1.76,97.24,1.81,100.0,4.81,,0.004,,,,1.609
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2024-10-17,middle,3.406,97.87,3.48,100.0,9.304,,0.197,,0.202,,3.126
rsv47,อ่างเก็บน้ำแม่ไพร,2024-10-17,middle,3.011,94.09,3.2,100.0,6.957,,0.075,,0.077,,2.881
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2024-10-17,middle,3.481,98.75,3.525,100.0,9.266,,0.081,,0.085,,3.441
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2024-10-17,middle,35.539,97.42,36.48,100.0,23.657,,0.366,,0.559,,29.699
rsv479,อ่างเก็บน้ำแม่ฟ้า,2024-10-17,middle,20.099,100.9,15.371,77.16,17.992,,0.174,,0.196,,18.999
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2024-10-17,middle,11.481,60.11,9.55,50.0,8.618,,0.048,,0.047,,10.981
rsv532,อ่างเก็บน้ำ แม่อาง,,middle,,,,,,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2024-10-17,middle,4.779,95.58,3.911,78.22,46.329,,0.034,,0.059,,4.239
rsv50,อ่างเก็บน้ำน้ำแหง,2024-10-17,middle,12.127,93.28,13.14,101.08,37.971,,0.308,,0.284,,9.257
rsv51,อ่างเก็บน้ำน้ำพงษ์,2024-10-17,middle,1.274,85.5,1.486,99.73,18.996,,0.017,,0.019,,0.904
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2024-10-17,middle,5.927,98.78,6.012,100.2,20.609,,0.102,,0.102,,5.527
rsv533,อ่างเก็บน้ำ น้ำริม,,middle,,,,,,,,,,,
rsv534,อ่างเก็บน้ำ ห้วยชื่น,,middle,,,,,,,,,,,
rsv53,อ่างเก็บน้ำแม่ต๋ำ,2024-10-17,middle,37.137,89.49,33.942,81.79,43.324,,0.013,,0.173,,34.637
rsv54,อ่างเก็บน้ำแม่ปืม,2024-10-17,middle,44.684,88.8,20.495,40.73,38.21,,,,0.013,,43.034
