reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-05-12,large,3644.0,38.0,3689.0,39.0,4382.0,5320.0,10.89,489.38,10.01,1127.51,
200101,เขื่อนภูมิพล,2022-05-12,large,5592.0,42.0,4613.0,34.0,7978.0,5469.0,0.82,170.08,14.0,2363.22,
100104,เขื่อนแม่กวงอุดมธารา,2022-05-12,large,81.5,31.0,48.51,18.0,85.71,110.44,0.36,196.74,0.04,15.67,
100107,เขื่อนแควน้อยบำรุงแดน,2022-05-12,large,362.0,39.0,320.79,34.0,859.0,407.04,3.36,125.16,4.32,602.63,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-05-12,large,92.65,35.0,92.26,35.0,114.33,141.52,0.78,18.13,0.02,39.72,
100108,เขื่อนแม่มอก,2022-05-12,large,49.0,45.0,41.8,38.0,100.0,42.6,0.02,57.23,0.02,58.9,
100105,เขื่อนกิ่วลม,2022-05-12,large,61.92,58.0,62.74,59.0,96.84,68.43,0.6,78.73,0.53,114.84,
100106,เขื่อนกิ่วคอหมา,2022-05-12,large,98.17,58.0,47.27,28.0,140.54,75.88,0.23,17.16,,55.45,
200205,เขื่อนอุบลรัตน์,2022-05-12,large,1087.0,45.0,935.02,38.0,2071.33,1495.11,4.37,197.95,3.03,952.58,
200204,เขื่อนจุฬาภรณ์,2022-05-12,large,102.0,62.0,85.26,52.0,154.52,145.37,0.33,23.01,0.53,34.78,
200203,เขื่อนน้ำพุง,2022-05-12,large,67.0,41.0,62.56,38.0,93.59,87.27,0.01,11.47,0.31,23.21,
