reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2021-02-08,large,4772.0,50.0,4479.0,47.0,5320.0,,1.27,90.34,15.04,614.78,
200101,เขื่อนภูมิพล,2021-02-08,large,5170.0,38.0,5247.0,39.0,5469.0,,0.07,16.94,6.51,254.04,
100104,เขื่อนแม่กวงอุดมธารา,2021-02-08,large,88.3,34.0,73.33,28.0,110.44,74.72,0.03,4.97,0.6,25.71,
100107,เขื่อนแควน้อยบำรุงแดน,2021-02-08,large,369.0,39.0,384.99,41.0,407.04,435.5,1.2,11.48,1.12,42.67,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2021-02-08,large,128.06,48.0,132.37,50.0,141.52,151.65,0.02,0.68,0.09,13.28,
100108,เขื่อนแม่มอก,2021-02-08,large,41.0,37.0,31.46,29.0,42.6,,0.02,0.53,0.02,1.11,
100105,เขื่อนกิ่วลม,2021-02-08,large,65.3,61.0,53.35,50.0,68.43,55.85,,4.35,0.12,7.56,
100106,เขื่อนกิ่วคอหมา,2021-02-08,large,69.9,41.0,90.93,53.0,75.88,106.56,0.05,0.92,0.12,5.7,
200205,เขื่อนอุบลรัตน์,2021-02-08,large,1309.28,54.0,440.6,18.0,1495.11,,,21.2,3.06,139.48,
200204,เขื่อนจุฬาภรณ์,2021-02-08,large,122.4,75.0,42.44,26.0,145.37,,,0.78,,12.23,
200203,เขื่อนน้ำพุง,2021-02-08,large,83.86,51.0,83.02,50.0,87.27,,0.08,1.46,,0.98,
200212,เขื่อนสิรินธร,2021-02-08,large,1498.01,76.0,1544.98,79.0,1626.06,,3.33,13.32,0.83,21.02,
100208,เขื่อนลำพระเพลิง,2021-02-08,large,136.08,88.0,18.85,12.0,154.41,22.25,0.06,3.94,0.35,19.0,
100207,เขื่อนลำตะคอง,2021-02-08,large,311.56,99.0,136.47,43.0,345.22,154.7,0.14,7.93,0.78,30.22,
100210,เขื่อนลำแชะ,2021-02-08,large,210.46,77.0,69.45,25.0,243.38,85.36,0.52,9.69,0.9,24.82,
100201,เขื่อนห้วยหลวง,2021-02-08,large,49.3,36.0,49.92,37.0,57.8,59.32,,0.0,0.11,5.18,
