reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2022-12-15,large,6619.0,70.0,4451.0,47.0,4382.0,5320.0,3.9,5353.11,25.0,2870.26,
200101,เขื่อนภูมิพล,2022-12-15,large,12120.0,90.0,8300.0,62.0,7978.0,5469.0,4.82,8318.68,12.99,3828.8,
100104,เขื่อนแม่กวงอุดมธารา,2022-12-15,large,258.19,98.0,83.87,32.0,85.71,110.44,0.35,442.89,0.04,70.75,
100107,เขื่อนแควน้อยบำรุงแดน,2022-12-15,large,908.0,97.0,903.0,96.0,859.0,407.04,0.2,2080.26,4.32,1997.56,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2022-12-15,large,274.98,104.0,116.23,44.0,114.33,141.52,0.22,387.63,0.27,226.89,
100108,เขื่อนแม่มอก,2022-12-15,large,95.72,87.0,110.0,100.0,100.0,42.6,0.04,308.28,1.02,238.88,
100105,เขื่อนกิ่วลม,2022-12-15,large,102.71,97.0,101.31,95.0,96.84,68.43,0.65,1154.43,0.65,1146.89,
100106,เขื่อนกิ่วคอหมา,2022-12-15,large,195.08,115.0,143.26,84.0,140.54,75.88,0.14,555.48,0.14,496.73,
200205,เขื่อนอุบลรัตน์,2022-12-15,large,2203.23,91.0,2246.51,92.0,2071.33,1495.11,,5548.16,13.97,3722.44,
200204,เขื่อนจุฬาภรณ์,2022-12-15,large,152.93,93.0,161.54,99.0,154.52,145.37,0.24,244.16,1.06,120.29,
200203,เขื่อนน้ำพุง,2022-12-15,large,88.71,54.0,95.87,58.0,93.59,87.27,,114.22,,93.42,
200212,เขื่อนสิรินธร,2022-12-15,large,1704.31,87.0,1744.26,89.0,1693.75,1626.06,2.72,2321.14,2.12,1561.1,
100208,เขื่อนลำพระเพลิง,2022-12-15,large,145.84,94.0,153.0,99.0,153.0,154.41,0.07,275.39,,299.44,
100207,เขื่อนลำตะคอง,2022-12-15,large,350.0,111.0,338.0,107.0,325.0,345.22,0.7,447.8,0.43,349.76,
