reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2025-04-13,large,5954.59,63.0,4307.65,45.0,8391.26,5689.0,1.87,303.85,15.19,2640.66,
200101,เขื่อนภูมิพล,2025-04-13,large,7685.81,57.0,7235.92,54.0,10285.31,9947.0,0.09,185.47,15.0,2602.85,
100104,เขื่อนแม่กวงอุดมธารา,2025-04-13,large,138.17,53.0,147.31,56.0,212.05,210.27,0.64,14.61,1.1,88.94,
100107,เขื่อนแควน้อยบำรุงแดน,2025-04-13,large,488.8,52.0,339.72,36.0,781.4,841.0,,23.47,4.75,303.15,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2025-04-13,large,187.92,71.0,189.57,72.0,284.3,285.73,0.04,11.91,1.91,108.97,
100108,เขื่อนแม่มอก,2025-04-13,large,25.45,23.0,36.72,33.0,83.4,93.9,,0.89,0.25,59.51,
100105,เขื่อนกิ่วลม,2025-04-13,large,27.15,26.0,61.81,58.0,99.9,95.61,0.83,80.05,1.75,153.71,
100106,เขื่อนกิ่วคอหมา,2025-04-13,large,112.45,66.0,60.5,36.0,180.86,181.94,0.04,5.57,1.07,69.22,
200205,เขื่อนอุบลรัตน์,2025-04-13,large,920.27,38.0,1146.56,47.0,1810.27,2012.85,,79.27,6.02,758.53,
200204,เขื่อนจุฬาภรณ์,2025-04-13,large,50.72,31.0,55.67,34.0,108.62,130.95,,7.07,,37.46,
200203,เขื่อนน้ำพุง,2025-04-13,large,60.82,37.0,68.7,42.0,78.1,129.62,0.04,3.76,0.2,10.56,
200212,เขื่อนสิรินธร,2025-04-13,large,1066.41,54.0,1187.3,60.0,1423.26,1590.28,0.04,79.18,1.0,72.0,
100208,เขื่อนลำพระเพลิง,2025-04-13,large,67.19,43.0,89.69,58.0,89.69,106.18,0.05,1.89,0.16,17.79,
100207,เขื่อนลำตะคอง,2025-04-13,large,55.82,18.0,120.7,38.0,93.55,182.0,0.11,3.65,0.13,24.27,
100210,เขื่อนลำแชะ,2025-04-13,large,116.06,42.0,111.87,41.0,148.45,147.0,,5.17,0.66,21.73,
100201,เขื่อนห้วยหลวง,2025-04-13,large,45.47,34.0,59.93,44.0,98.39,106.32,,0.53,0.6,43.52,
100206,เขื่อนลำปาว,2025-04-13,large,932.84,47.0,944.53,48.0,1642.47,1771.84,0.6,101.26,7.62,687.44,
100211,เขื่อนลำนางรอง,2025-04-13,large,38.71,32.0,64.17,53.0,43.66,73.86,0.04,3.3,,0.51,
100209,เขื่อนมูลบน,2025-04-13,large,56.35,40.0,62.69,44.0,80.46,83.0,0.16,6.5,0.32,25.27,
100202,เขื่อนน้ำอูน,2025-04-13,large,243.5,47.0,266.1,51.0,394.0,407.0,,30.2,0.8,137.0,
100301,เขื่อนป่าสักชลสิทธิ์,2025-04-13,large,279.3,29.0,243.88,25.0,764.3,802.5,0.94,28.06,4.33,422.32,
100302,เขื่อนทับเสลา,2025-04-13,large,58.53,37.0,66.74,42.0,64.04,71.67,,0.15,,5.66,
100303,เขื่อนกระเสียว,2025-04-13,large,117.46,39.0,65.14,22.0,204.94,95.44,0.19,3.13,0.86,71.5,
200402,เขื่อนวชิราลงกรณ,2025-04-13,large,5612.33,63.0,5470.96,62.0,7312.2,7547.72,0.44,128.21,20.01,1654.0,
200401,เขื่อนศรีนครินทร์,2025-04-13,large,13164.17,74.0,13303.47,75.0,14666.85,14603.7,1.91,348.35,14.94,1525.68,
100514,เขื่อนนฤบดินทรจินดา,2025-04-13,large,105.08,36.0,129.74,44.0,224.51,255.57,,3.57,1.04,110.49,
100503,เขื่อนบางพระ,2025-04-13,large,68.57,59.0,49.14,42.0,96.64,83.0,0.08,8.89,0.3,34.64,
100501,เขื่อนขุนด่านปราการชล,2025-04-13,large,63.22,28.0,60.71,27.0,179.29,186.47,,0.48,1.19,113.66,
100502,เขื่อนคลองสียัด,2025-04-13,large,48.74,12.0,46.87,11.0,191.17,141.54,,3.81,0.56,139.18,
100504,เขื่อนหนองปลาไหล,2025-04-13,large,119.13,73.0,101.43,62.0,154.99,156.52,,11.28,0.45,50.34,
100505,เขื่อนประแสร์,2025-04-13,large,141.6,48.0,156.64,53.0,241.52,245.61,,5.13,0.3,91.89,
200603,เขื่อนรัชชประภา,2025-04-13,large,3628.06,64.0,3884.61,69.0,4123.64,4395.2,5.08,254.5,10.07,698.76,
200604,เขื่อนบางลาง,2025-04-13,large,1241.95,85.0,1129.02,78.0,1128.06,1245.97,4.21,698.82,6.03,569.06,
200601,เขื่อนแก่งกระจาน,2025-04-13,large,296.87,42.0,308.27,43.0,477.85,422.43,0.66,73.17,2.94,239.24,
100602,เขื่อนปราณบุรี,2025-04-13,large,135.06,35.0,102.43,26.0,192.19,179.0,0.18,17.64,0.88,70.92,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2025-04-13,middle,2.032,44.86,2.552,56.34,1.614,,0.017,,0.053,,1.232
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2025-04-13,middle,0.905,82.27,0.986,89.64,0.106,,0.001,,,,0.805
rsv03,อ่างเก็บน้ำห้วยมะนาว,2025-04-13,middle,2.961,68.86,3.001,69.79,0.273,,0.002,,0.018,,2.861
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2025-04-13,middle,1.77,63.85,2.015,72.69,0.247,,0.004,,0.009,,1.72
rsv05,อ่างเก็บน้ำแม่ตูบ,2025-04-13,middle,23.65,60.64,33.93,87.0,5.719,,0.004,,0.099,,23.15
