reservoir_id,reservoir_name,date,source_type,storage_current (million m^3),storage_pct_current (%),storage_prev_year_same_day (million m^3),storage_pct_prev_year_same_day (%),storage_jan1_current_year (million m^3),storage_jan1_prev_year (million m^3),inflow_daily (million m^3/day),inflow_ytd (million m^3),outflow_daily (million m^3/day),outflow_ytd (million m^3),usable_water_current (million m^3)
200102,เขื่อนสิริกิติ์,2024-06-09,large,3871.48,41.0,3954.0,42.0,5689.0,6343.0,9.57,614.35,12.05,2303.05,
200101,เขื่อนภูมิพล,2024-06-09,large,5841.31,43.0,7145.0,53.0,9947.0,11879.0,1.9,284.96,23.0,4015.32,
100104,เขื่อนแม่กวงอุดมธารา,2024-06-09,large,122.37,47.0,162.3,62.0,210.27,249.36,0.17,23.7,0.09,110.83,
100107,เขื่อนแควน้อยบำรุงแดน,2024-06-09,large,214.8,23.0,193.0,21.0,841.0,815.0,2.44,131.87,3.46,729.82,
200103,เขื่อนแม่งัดสมบูรณ์ชล,2024-06-09,large,153.81,58.0,167.33,63.0,285.73,274.34,0.61,12.35,0.01,138.13,
100108,เขื่อนแม่มอก,2024-06-09,large,40.2,37.0,36.0,33.0,93.9,93.2,,8.02,0.03,62.85,
100105,เขื่อนกิ่วลม,2024-06-09,large,69.6,66.0,66.25,62.0,95.61,102.79,0.45,159.07,0.33,185.54,
100106,เขื่อนกิ่วคอหมา,2024-06-09,large,57.8,34.0,84.59,50.0,181.94,188.47,0.2,9.43,,113.53,
200205,เขื่อนอุบลรัตน์,2024-06-09,large,750.08,31.0,787.08,32.0,2012.85,1968.72,0.12,166.7,6.05,1114.46,
200204,เขื่อนจุฬาภรณ์,2024-06-09,large,55.21,34.0,61.49,37.0,130.95,143.56,0.15,13.26,0.06,57.25,
200203,เขื่อนน้ำพุง,2024-06-09,large,31.16,19.0,55.87,34.0,129.62,87.41,0.28,6.63,0.3,79.47,
200212,เขื่อนสิรินธร,2024-06-09,large,963.13,49.0,1050.66,53.0,1590.28,1620.92,17.86,136.88,2.5,358.16,
100208,เขื่อนลำพระเพลิง,2024-06-09,large,85.48,55.0,68.43,44.0,106.18,145.24,0.06,12.08,,20.41,
100207,เขื่อนลำตะคอง,2024-06-09,large,97.7,31.0,179.0,57.0,182.0,339.0,0.03,4.43,0.26,46.92,
100210,เขื่อนลำแชะ,2024-06-09,large,99.79,36.0,130.0,47.0,147.0,258.0,,14.64,0.12,41.96,
100201,เขื่อนห้วยหลวง,2024-06-09,large,49.51,37.0,59.22,44.0,106.32,110.58,,4.52,0.11,42.68,
100206,เขื่อนลำปาว,2024-06-09,large,688.9,35.0,767.92,39.0,1771.84,1694.5,,179.27,5.59,994.97,
100211,เขื่อนลำนางรอง,2024-06-09,large,61.09,50.0,78.5,65.0,73.86,112.6,,5.09,,1.47,
100209,เขื่อนมูลบน,2024-06-09,large,55.12,39.0,69.0,49.0,83.0,133.0,,10.48,0.05,27.27,
100202,เขื่อนน้ำอูน,2024-06-09,large,276.83,53.0,218.75,42.0,407.0,337.5,5.28,64.46,,124.47,
100301,เขื่อนป่าสักชลสิทธิ์,2024-06-09,large,127.41,13.0,143.78,15.0,802.5,846.25,0.22,88.07,1.3,622.26,
100302,เขื่อนทับเสลา,2024-06-09,large,67.27,42.0,88.24,55.0,71.67,131.5,0.04,4.77,0.04,9.16,
100303,เขื่อนกระเสียว,2024-06-09,large,71.1,24.0,112.04,37.0,95.44,297.33,0.12,20.03,0.05,26.86,
200402,เขื่อนวชิราลงกรณ,2024-06-09,large,4549.23,51.0,4005.99,45.0,7547.72,5868.19,20.84,214.56,15.02,2901.05,
200401,เขื่อนศรีนครินทร์,2024-06-09,large,12448.38,70.0,12881.57,73.0,14603.7,15825.6,6.06,461.84,7.01,2175.55,
100514,เขื่อนนฤบดินทรจินดา,2024-06-09,large,84.92,29.0,72.0,24.0,255.57,251.0,0.13,8.18,0.58,160.45,
100503,เขื่อนบางพระ,2024-06-09,large,41.26,35.0,55.84,48.0,83.0,107.46,,18.09,0.3,49.8,
100501,เขื่อนขุนด่านปราการชล,2024-06-09,large,33.27,15.0,45.48,20.0,186.47,204.89,0.03,0.7,0.4,152.0,
100502,เขื่อนคลองสียัด,2024-06-09,large,77.83,19.0,98.59,23.0,141.54,297.04,,43.91,0.16,96.94,
100504,เขื่อนหนองปลาไหล,2024-06-09,large,88.89,54.0,83.14,51.0,156.52,170.68,0.09,33.49,0.68,84.34,
100505,เขื่อนประแสร์,2024-06-09,large,179.95,61.0,192.0,65.0,245.61,268.24,0.23,67.83,0.43,111.0,
200603,เขื่อนรัชชประภา,2024-06-09,large,3533.54,63.0,3131.49,56.0,4395.2,3750.77,1.33,383.26,5.03,1158.16,
200604,เขื่อนบางลาง,2024-06-09,large,914.93,63.0,1051.96,72.0,1245.97,1231.93,1.29,586.87,4.95,881.12,
200601,เขื่อนแก่งกระจาน,2024-06-09,large,249.05,35.0,237.79,33.0,422.43,493.34,0.82,93.94,1.21,242.61,
100602,เขื่อนปราณบุรี,2024-06-09,large,72.37,19.0,73.0,19.0,179.0,249.0,0.11,9.52,0.2,84.44,
rsv01,อ่างเก็บน้ำห้วยแม่ออน,2024-06-09,middle,1.866,41.19,1.78,39.29,8.823,,0.019,,,,1.066
rsv02,อ่างเก็บน้ำแม่จอกหลวง,2024-06-09,middle,0.768,69.82,0.94,85.45,0.292,,0.005,,0.003,,0.668
rsv03,อ่างเก็บน้ำห้วยมะนาว,2024-06-09,middle,2.744,63.81,2.476,57.58,0.284,,0.002,,,,2.644
rsv04,อ่างเก็บน้ำห้วยโป่งจ้อ,2024-06-09,middle,1.138,41.05,1.735,62.59,0.102,,,,,,1.088
rsv05,อ่างเก็บน้ำแม่ตูบ,2024-06-09,middle,29.636,75.99,32.08,82.26,9.774,,0.029,,,,29.136
rsv06,อ่างเก็บน้ำแม่โก๋น,2024-06-09,middle,2.736,49.48,3.058,55.3,4.624,,0.041,,0.024,,2.416
rsv07,อ่างเก็บน้ำห้วยเดื่อ,2024-06-09,middle,1.485,34.73,1.707,39.92,4.163,,0.016,,,,1.202
rsv08,อ่างเก็บน้ำแม่แหลงหลวง,2024-06-09,middle,1.205,33.1,2.388,65.59,1.204,,0.007,,0.009,,1.078
rsv09,อ่างเก็บน้ำแม่ข้อน,2024-06-09,middle,3.283,80.47,2.785,68.26,0.055,,0.001,,,,2.933
rsv10,อ่างเก็บน้ำสันหนอง,2024-06-09,middle,0.953,65.72,1.405,96.9,0.183,,0.007,,,,0.603
rsv11,อ่างเก็บน้ำแม่ทะลบหลวง,2024-06-09,middle,8.602,56.22,10.067,65.8,3.728,,0.028,,,,6.302
rsv531,อ่างเก็บน้ำ แม่สะลวม,,middle,,,,,,,,,,,
rsv13,อ่างเก็บน้ำแม่ตีบ,2024-06-09,middle,6.19,61.9,5.99,59.9,0.3,,,,,,5.69
rsv14,อ่างเก็บน้ำแม่สาน,2024-06-09,middle,8.027,50.17,8.459,52.87,0.126,,,,,,7.147
rsv15,อ่างเก็บน้ำแม่ธิ,2024-06-09,middle,4.066,73.93,3.804,69.16,0.596,,,,,,3.916
rsv16,อ่างเก็บน้ำแม่เมย,2024-06-09,middle,2.565,71.25,1.806,50.17,0.521,,0.006,,0.006,,2.545
rsv19,อ่างเก็บน้ำห้วยช้าง,2024-06-09,middle,2.627,41.7,1.932,30.67,0.031,,,,,,2.327
rsv20,อ่างเก็บน้ำแม่ต๊าก,2024-06-09,middle,6.98,53.69,3.37,25.92,0.0,,,,,,5.53
rsv21,อ่างเก็บน้ำแม่สรวย,2024-06-09,middle,37.154,50.9,40.954,56.1,28.9,,0.447,,0.066,,34.154
rsv483,อ่างเก็บน้ำดอยงู,2024-06-09,middle,3.259,44.22,4.44,60.24,3.717,,0.086,,0.007,,1.919
rsv22,อ่างเก็บน้ำแม่ทะ,2024-06-09,middle,1.516,59.69,1.82,71.65,0.014,,0.001,,,,1.276
rsv23,อ่างเก็บน้ำแม่อาบ,2024-06-09,middle,6.013,79.54,5.962,78.86,0.18,,0.004,,0.045,,5.473
rsv24,อ่างเก็บน้ำแม่ทาน,2024-06-09,middle,9.518,69.99,10.411,76.55,0.537,,0.004,,0.199,,8.158
rsv25,อ่างเก็บน้ำห้วยสมัย,2024-06-09,middle,0.824,68.67,0.048,4.0,0.245,,0.003,,0.005,,0.664
rsv26,อ่างเก็บน้ำแม่พริก,2024-06-09,middle,2.801,66.69,3.317,78.98,0.09,,0.001,,0.006,,2.401
rsv27,อ่างเก็บน้ำแม่เลียงพัฒนา,2024-06-09,middle,4.89,70.87,4.894,70.93,0.78,,0.009,,0.21,,4.09
rsv29,อ่างเก็บน้ำแม่ทรายคำ,2024-06-09,middle,0.71,56.89,0.782,62.66,0.007,,0.001,,,,0.572
rsv30,อ่างเก็บน้ำห้วยหลวงวังวัว,2024-06-09,middle,0.923,57.33,0.968,60.12,0.009,,0.001,,,,0.773
rsv31,อ่างเก็บน้ำห้วยแม่ค่อม,2024-06-09,middle,0.678,50.0,0.95,70.06,0.092,,0.001,,,,0.518
rsv32,อ่างเก็บน้ำแม่ต๋ำน้อย,2024-06-09,middle,0.52,52.0,0.712,71.2,0.02,,0.001,,0.009,,0.45
rsv33,อ่างเก็บน้ำแม่เฟือง,2024-06-09,middle,0.34,30.04,0.602,53.18,0.006,,0.001,,,,0.162
rsv34,อ่างเก็บน้ำแม่ไฮ,2024-06-09,middle,0.762,62.2,0.958,78.2,0.166,,,,,,0.647
rsv35,อ่างเก็บน้ำแม่ธิ,2024-06-09,middle,1.033,64.97,0.901,56.67,0.037,,,,,,0.928
rsv36,อ่างเก็บน้ำห้วยแม่งอน,2024-06-09,middle,0.753,58.83,0.707,55.23,0.008,,0.001,,,,0.637
rsv37,อ่างเก็บน้ำแม่ต๋ำตอนล่าง,2024-06-09,middle,1.728,68.03,1.982,78.03,0.535,,0.008,,0.017,,1.037
rsv38,อ่างเก็บน้ำแม่วะ,2024-06-09,middle,3.477,58.93,3.866,65.53,0.025,,0.001,,,,2.527
rsv39,อ่างเก็บน้ำแม่ล้อหัก,2024-06-09,middle,0.92,68.86,1.042,77.99,0.052,,0.001,,0.002,,0.872
rsv40,อ่างเก็บน้ำแม่ทก,2024-06-09,middle,0.752,67.57,0.83,74.57,0.206,,0.003,,0.005,,0.698
rsv41,อ่างเก็บน้ำแม่เรียง,2024-06-09,middle,0.755,67.41,0.883,78.84,0.263,,0.001,,0.003,,0.417
rsv42,อ่างเก็บน้ำห้วยหลวง,2024-06-09,middle,0.852,67.62,0.925,73.41,0.217,,0.001,,0.035,,0.682
rsv43,อ่างเก็บน้ำแม่กึ๊ด,2024-06-09,middle,0.884,68.0,1.02,78.46,0.233,,0.002,,0.005,,0.724
rsv44,อ่างเก็บน้ำห้วยเกี๋ยง,2024-06-09,middle,7.619,65.68,9.15,78.88,0.211,,,,,,7.019
rsv45,อ่างเก็บน้ำแม่ปอน,2024-06-09,middle,1.137,62.82,1.193,65.91,0.05,,,,,,0.986
rsv46,อ่างเก็บน้ำห้วยแม่ยาว,2024-06-09,middle,2.293,65.89,0.452,12.99,0.097,,,,,,2.013
rsv47,อ่างเก็บน้ำแม่ไพร,2024-06-09,middle,2.086,65.19,1.552,48.5,0.272,,0.002,,,,1.956
rsv48,อ่างเก็บน้ำห้วยแม่สัน,2024-06-09,middle,2.248,63.77,2.376,67.4,0.171,,0.002,,,,2.208
rsv478,อ่างเก็บน้ำแม่พริก (ผาวิ่งชู้),2024-06-09,middle,26.93,73.82,27.565,75.56,3.899,,0.008,,0.504,,21.09
rsv479,อ่างเก็บน้ำแม่ฟ้า,2024-06-09,middle,12.049,60.49,15.922,79.93,0.336,,0.003,,0.003,,10.949
rsv523,อ่างเก็บน้ำแม่อ้อน 2,2024-06-09,middle,7.641,40.01,7.219,37.8,0.008,,0.001,,,,7.141
rsv532,อ่างเก็บน้ำ แม่อาง,,middle,,,,,,,,,,,
rsv49,อ่างเก็บน้ำห้วยแฮต,2024-06-09,middle,4.903,98.06,3.722,74.44,0.106,,,,,,4.363
rsv50,อ่างเก็บน้ำน้ำแหง,2024-06-09,middle,10.868,83.6,6.736,51.82,9.519,,0.037,,0.049,,7.998
rsv51,อ่างเก็บน้ำน้ำพงษ์,2024-06-09,middle,1.259,84.5,0.426,28.59,1.063,,0.006,,,,0.889
rsv52,อ่างเก็บน้ำห้วยน้ำฮิ,2024-06-09,middle,2.021,33.68,2.179,36.32,0.515,,,,,,1.621
rsv533,อ่างเก็บน้ำ น้ำริม,,middle,,,,,,,,,,,
rsv534,อ่างเก็บน้ำ ห้วยชื่น,,middle,,,,,,,,,,,
rsv53,อ่างเก็บน้ำแม่ต๋ำ,2024-06-09,middle,30.504,73.5,15.388,37.08,2.886,,0.039,,,,28.004
rsv54,อ่างเก็บน้ำแม่ปืม,2024-06-09,middle,11.409,22.67,18.028,35.83,1.923,,0.031,,,,9.759
rsv480,อ่างเก็บน้ำแม่ใจ,2024-06-09,middle,1.723,57.43,1.777,59.23,0.021,,,,,,0.623
rsv522,อ่างเก็บน้ำแม่จุน,2024-06-09,middle,8.863,92.28,9.177,95.55,0.763,,0.078,,,,8.863
rsv55,อ่างเก็บน้ำคลองตรอน,2024-06-09,middle,12.555,21.28,7.031,11.92,5.004,,0.083,,,,6.555
rsv450,อ่างเก็บน้ำห้วยแม่เฉย,2024-06-09,middle,2.437,60.92,2.217,55.43,0.581,,,,,,2.167
rsv518,อ่างเก็บน้ำห้วยน้ำรี,2024-06-09,middle,41.56,56.39,20.13,27.31,13.65,,0.124,,0.02,,36.53
rsv387,อ่างเก็บน้ำห้วยน้ำลาด,2024-06-09,middle,0.344,28.2,0.76,62.3,0.0,,,,,,0.222
rsv388,อ่างเก็บน้ำห้วยใหญ่(ไพศาลี),2024-06-09,middle,8.655,72.91,8.825,74.35,1.129,,,,,,7.625
rsv485,อ่างเก็บน้ำคลองโพธิ์,2024-06-09,middle,38.619,44.91,19.35,22.5,9.105,,,,,,32.619
rsv519,อ่างเก็บน้ำห้วยน้ำคับ,2024-06-09,middle,1.119,85.1,1.25,95.06,0.0,,,,,,0.873
rsv520,อ่างเก็บน้ำห้วยน้ำจวง,2024-06-09,middle,1.36,85.0,1.52,95.0,0.0,,,,,,1.25
rsv56,อ่างเก็บน้ำห้วยป่าบง,2024-06-09,middle,0.795,56.79,0.718,51.29,0.013,,,,0.003,,0.775
rsv57,อ่างเก็บน้ำคลองน้ำไหล,2024-06-09,middle,18.18,47.22,17.44,45.3,0.384,,0.02,,0.02,,17.43
rsv511,อ่างเก็บน้ำคลองไพร,2024-06-09,middle,0.494,3.44,8.38,58.36,0.193,,,,0.1,,0.463
rsv58,อ่างเก็บน้ำแม่มาน,2024-06-09,middle,13.31,70.99,12.372,65.98,4.574,,0.011,,0.081,,12.21
rsv59,อ่างเก็บน้ำแม่สอง,2024-06-09,middle,31.9,48.48,35.82,54.44,12.765,,,,,,19.3
rsv60,อ่างเก็บน้ำแม่ถาง,2024-06-09,middle,16.9,55.19,12.82,41.87,13.178,,,,,,14.4
rsv61,อ่างเก็บน้ำแม่คำปอง,2024-06-09,middle,2.08,30.77,2.05,30.33,3.297,,,,,,1.952
rsv464,อ่างเก็บน้ำแม่สาย,2024-06-09,middle,5.058,48.17,3.116,29.68,6.795,,0.043,,0.028,,3.658
rsv62,อ่างเก็บน้ำคลองข้างใน,2024-06-09,middle,2.506,27.84,4.308,47.87,0.302,,,,,,2.166
rsv63,อ่างเก็บน้ำห้วยท่าแพ,2024-06-09,middle,17.318,29.86,23.413,40.37,2.819,,0.039,,0.008,,8.518
rsv64,อ่างเก็บน้ำห้วยแม่สูง,2024-06-09,middle,5.788,46.49,5.236,42.06,4.127,,0.012,,,,4.748
rsv490,อ่างเก็บน้ำห้วยทรวง,2024-06-09,middle,7.25,90.63,6.494,81.17,0.11,,,,,,6.85
rsv494,อ่างเก็บน้ำแม่กองค่าย,2024-06-09,middle,7.63,58.69,6.99,53.77,4.904,,0.04,,,,7.05
rsv536,อ่างเก็บน้ำ ห้วยไร่,,middle,,,,,,,,,,,
rsv537,อ่างเก็บน้ำ ห้วยแม่สำ,,middle,,,,,,,,,,,
rsv65,อ่างเก็บน้ำห้วยแม่สอด,2024-06-09,middle,2.863,52.05,1.68,30.55,6.496,,0.355,,0.08,,2.429
rsv66,อ่างเก็บน้ำห้วยลึก,2024-06-09,middle,2.018,34.79,1.483,25.57,0.226,,0.086,,0.001,,1.918
rsv486,อ่างเก็บน้ำห้วยแม่ท้อ,2024-06-09,middle,29.425,46.71,30.033,47.67,7.814,,0.285,,0.31,,25.925
rsv535,อ่างเก็บน้ำ แม่สอดตอนบน,,middle,,,,,,,,,,,
rsv71,อ่างเก็บน้ำห้วยน้ำสวย,2024-06-09,middle,2.876,87.15,2.471,74.88,1.371,,,,0.013,,1.931
rsv72,อ่างเก็บน้ำห้วยยาง,2024-06-09,middle,2.068,55.7,0.668,17.99,1.936,,0.032,,0.027,,1.348
rsv73,อ่างเก็บน้ำห้วยลิ้นควาย,2024-06-09,middle,20.914,72.12,17.618,60.75,6.186,,0.015,,,,18.914
rsv74,อ่างเก็บน้ำห้วยอีเลิศ,2024-06-09,middle,0.408,24.73,0.395,23.94,0.539,,,,,,0.328
rsv75,อ่างเก็บน้ำห้วยน้ำพาว,2024-06-09,middle,1.017,74.56,0.664,48.68,0.389,,0.002,,,,0.987
rsv76,อ่างเก็บน้ำห้วยน้ำหมาน,2024-06-09,middle,18.941,71.48,19.116,72.14,2.735,,0.01,,0.083,,17.471
rsv77,อ่างเก็บน้ำห้วยแห้ว,2024-06-09,middle,1.055,38.64,1.156,42.34,0.226,,0.001,,0.006,,0.867
rsv502,อ่างเก็บน้ำน้ำเลย,2024-06-09,middle,17.591,49.13,17.251,48.18,17.609,,0.131,,1.361,,11.733
rsv505,อ่างเก็บน้ำ ห้วยศอก,2024-06-09,middle,9.232,92.55,,0.0,0.0,,,,,,9.13
rsv521,อ่างเก็บน้ำห้วยน้ำทบ,2024-06-09,middle,6.123,82.41,4.368,58.79,10.076,,,,0.077,,5.823
rsv538,อ่างเก็บน้ำ ห้วยน้ำไพร้,,middle,,,,,,,,,,,
rsv83,อ่างเก็บน้ำห้วยบังพวน,2024-06-09,middle,1.666,19.33,0.976,11.32,4.354,,0.019,,,,1.416
rsv84,อ่างเก็บน้ำห้วยทอน (ตอนบน),2024-06-09,middle,6.252,80.15,6.2,79.49,3.052,,0.034,,0.044,,6.099
rsv85,อ่างเก็บน้ำห้วยเปลวเงือก,2024-06-09,middle,0.965,35.09,0.532,19.35,3.518,,0.013,,,,0.845
rsv88,อ่างเก็บน้ำห้วยหินแก้ว,2024-06-09,middle,3.144,78.6,3.273,81.83,5.329,,0.068,,0.088,,2.844
rsv512,อ่างเก็บน้ำห้วยไฮ,2024-06-09,middle,3.26,79.51,2.613,63.73,7.806,,0.053,,0.1,,3.06
rsv86,อ่างเก็บน้ำห้วยซำ,2024-06-09,middle,1.097,45.71,0.812,33.83,0.334,,0.032,,0.003,,0.572
rsv87,อ่างเก็บน้ำห้วยสหาย,2024-06-09,middle,0.535,27.3,0.205,10.46,0.395,,0.042,,,,0.398
rsv91,อ่างเก็บน้ำภูเพ็ก,2024-06-09,middle,2.052,76.0,1.606,59.48,0.414,,,,,,1.877
rsv92,อ่างเก็บน้ำห้วยเดียก,2024-06-09,middle,2.847,71.17,2.616,65.4,1.593,,,,,,2.607
rsv93,อ่างเก็บน้ำห้วยโท-ห้วยยาง,2024-06-09,middle,3.635,46.9,3.805,49.1,3.894,,0.053,,0.104,,2.635
rsv94,อ่างเก็บน้ำห้วยหวด,2024-06-09,middle,14.182,67.53,8.372,39.87,4.388,,0.068,,0.179,,12.892
rsv95,อ่างเก็บน้ำห้วยโป่ง,2024-06-09,middle,1.117,68.53,1.145,70.25,0.206,,,,,,0.287
rsv96,อ่างเก็บน้ำห้วยกระเฌอ,2024-06-09,middle,7.898,87.85,3.938,43.8,2.31,,0.143,,0.143,,7.198
rsv97,อ่างเก็บน้ำห้วยโทง,2024-06-09,middle,3.774,49.66,2.914,38.34,1.225,,0.134,,,,3.734
rsv98,อ่างเก็บน้ำห้วยทรายสว่าง,2024-06-09,middle,0.484,44.0,0.119,10.82,0.454,,0.195,,,,0.334
rsv100,อ่างเก็บน้ำห้วยก้านเหลือง,2024-06-09,middle,3.917,66.39,1.305,22.12,4.686,,0.011,,,,3.397
rsv101,อ่างเก็บน้ำห้วยขี้หิน,2024-06-09,middle,3.294,82.35,2.86,71.5,3.295,,,,,,2.744
rsv103,อ่างเก็บน้ำห้วยคำ,2024-06-09,middle,3.62,55.69,1.865,28.69,1.778,,0.16,,,,3.22
rsv104,อ่างเก็บน้ำห้วยซวง,2024-06-09,middle,3.798,63.3,1.208,20.13,2.625,,0.306,,,,3.398
rsv105,อ่างเก็บน้ำห้วยรังแร้ง,2024-06-09,middle,0.674,30.64,0.666,30.27,1.0,,0.008,,,,0.574
rsv106,อ่างเก็บน้ำห้วยหินแตก,2024-06-09,middle,0.759,50.6,0.473,31.53,0.0,,,,,,0.609
rsv107,อ่างเก็บน้ำห้วยน้ำบ่อ,2024-06-09,middle,1.909,86.77,1.51,68.64,0.009,,,,,,1.834
rsv108,อ่างเก็บน้ำห้วยแข้,2024-06-09,middle,3.198,84.16,1.726,45.42,0.709,,,,,,2.973
rsv109,อ่างเก็บน้ำห้วยนาอ่าง,2024-06-09,middle,0.943,51.81,0.82,45.05,0.0,,,,,,0.783
rsv110,อ่างเก็บน้ำห้วยซับคำโรงสี,2024-06-09,middle,0.922,46.1,0.833,41.65,0.364,,,,,,0.422
rsv111,อ่างเก็บน้ำบ้านดงมะไฟ,2024-06-09,middle,0.55,55.0,0.483,48.3,0.249,,,,,,0.45
rsv112,อ่างเก็บน้ำห้วยทราย,2024-06-09,middle,0.68,45.33,0.704,46.93,1.184,,0.029,,0.041,,0.677
rsv113,อ่างเก็บน้ำห้วยทรายขมิ้น,2024-06-09,middle,1.325,41.67,1.774,55.79,0.746,,,,,,1.085
rsv114,อ่างเก็บน้ำห้วยคำบากน้อย,2024-06-09,middle,2.529,63.22,0.865,21.63,4.154,,0.007,,,,2.034
rsv117,อ่างเก็บน้ำห้วยหินชะแนนใหญ่,2024-06-09,middle,8.15,65.2,5.8,46.4,4.855,,,,,,7.98
rsv118,อ่างเก็บน้ำห้วยคำผักหนาม,2024-06-09,middle,1.4,48.11,1.028,35.33,0.356,,,,,,0.96
rsv128,อ่างเก็บน้ำโคกภูใหม่ 2,2024-06-09,middle,0.827,82.7,0.292,29.2,0.515,,,,,,0.707
rsv131,อ่างเก็บน้ำห้วยเคลิ้ม,2024-06-09,middle,0.871,58.07,0.45,30.0,0.0,,,,,,0.761
rsv132,อ่างเก็บน้ำห้วยเรือ,2024-06-09,middle,2.484,85.66,1.53,52.76,0.0,,,,,,2.334
rsv133,อ่างเก็บน้ำห้วยอ่าง,2024-06-09,middle,0.815,54.33,0.666,44.4,0.0,,,,,,0.695
rsv134,อ่างเก็บน้ำห้วยทรายตอนบน 1,2024-06-09,middle,1.989,94.71,1.525,72.62,0.0,,,,,,1.719
rsv135,อ่างเก็บน้ำห้วยทราย,2024-06-09,middle,2.027,88.59,1.401,61.23,1.733,,0.04,,0.021,,1.777
rsv136,อ่างเก็บน้ำห้วยสามพาด,2024-06-09,middle,3.4,18.38,6.955,37.59,1.699,,0.027,,,,2.51
rsv137,อ่างเก็บน้ำบ้านจั่น,2024-06-09,middle,1.935,44.48,2.585,59.43,4.64,,0.015,,,,1.935
rsv138,อ่างเก็บน้ำกุดลิงง้อ,2024-06-09,middle,2.498,38.79,2.41,37.42,1.915,,0.027,,,,2.273
rsv139,อ่างเก็บน้ำหนองสำโรง,2024-06-09,middle,8.551,75.01,7.507,65.85,2.542,,0.004,,,,0.341
rsv140,อ่างเก็บน้ำหนองปะโค,2024-06-09,middle,2.076,67.47,1.633,53.07,1.626,,,,,,1.076
rsv465,อ่างเก็บน้ำลำพันชาด,2024-06-09,middle,49.067,91.71,40.106,74.96,12.567,,2.152,,0.802,,43.187
rsv466,อ่างเก็บน้ำลำพันชาดน้อย,2024-06-09,middle,1.774,93.37,1.538,80.95,0.316,,0.031,,,,1.634
rsv513,อ่างเก็บน้ำห้วยตะคลองใหญ่,2024-06-09,middle,6.676,79.48,5.796,69.0,0.847,,0.047,,0.026,,6.376
rsv514,อ่างเก็บน้ำห้วยน้ำม้า,2024-06-09,middle,4.154,76.93,2.612,48.37,0.898,,0.032,,0.006,,3.874
rsv149,อ่างเก็บน้ำห้วยเหล่ายาง,2024-06-09,middle,1.458,59.05,1.683,68.17,0.305,,,,0.003,,1.338
